,ecg
1606922042.3081,3761.0
1606922042.311,4385.0
1606922042.3136,5129.0
1606922042.3162,5749.0
1606922042.3184,6191.0
1606922042.3206,6644.0
1606922042.3229,7060.0
1606922042.3241,7390.0
1606922042.326,7699.0
1606922042.328,7988.0
1606922042.33,8230.0
1606922042.3323,8450.0
1606922042.3351,8665.0
1606922042.3373,8862.0
1606922042.3394,9031.0
1606922042.3424,9187.0
1606922042.344,9335.0
1606922042.346,9474.0
1606922042.348,9601.0
1606922042.35,9723.0
1606922042.3521,9840.0
1606922042.354,9929.0
1606922042.356,10005.0
1606922042.3581,10094.0
1606922042.3657,10175.0
1606922042.3671,10245.0
1606922042.369,10307.0
1606922042.371,10367.0
1606922042.373,10419.0
1606922042.3749,10462.0
1606922042.3769,10496.0
1606922042.3789,10532.0
1606922042.3809,10572.0
1606922042.383,10594.0
1606922042.3849,10596.0
1606922042.3869,10611.0
1606922042.389,10635.0
1606922042.3909,10644.0
1606922042.393,10642.0
1606922042.3949,10649.0
1606922042.3969,10651.0
1606922042.3989,10630.0
1606922042.4009,10599.0
1606922042.403,10591.0
1606922042.4049,10591.0
1606922042.4069,10563.0
1606922042.4089,10522.0
1606922042.4109,10503.0
1606922042.4129,10484.0
1606922042.4149,10445.0
1606922042.4171,10410.0
1606922042.4189,10388.0
1606922042.4209,10352.0
1606922042.423,10290.0
1606922042.4249,10240.0
1606922042.4269,10209.0
1606922042.4289,10158.0
1606922042.4309,10099.0
1606922042.4329,10058.0
1606922042.4349,10024.0
1606922042.4369,9991.0
1606922042.4389,9960.0
1606922042.4409,9926.0
1606922042.4429,9862.0
1606922042.4449,9759.0
1606922042.4469,9658.0
1606922042.4489,9591.0
1606922042.4509,9541.0
1606922042.4529,9481.0
1606922042.4549,9407.0
1606922042.4569,9340.0
1606922042.4589,9283.0
1606922042.4608,9230.0
1606922042.8162,9189.0
1606922042.8171,9244.0
1606922042.8196,9627.0
1606922042.8222,10245.0
1606922042.8242,10424.0
1606922042.8262,9541.0
1606922042.8282,8007.0
1606922042.8302,7452.0
1606922042.8322,8187.0
1606922042.8342,8598.0
1606922042.8362,8359.0
1606922042.8382,8328.0
1606922042.8402,8405.0
1606922042.8422,8285.0
1606922042.8441,8204.0
1606922042.8461,8177.0
1606922042.8481,8077.0
1606922042.8501,8007.0
1606922042.8522,7979.0
1606922042.8541,7909.0
1606922042.8561,7828.0
1606922042.8581,7780.0
1606922042.8601,7739.0
1606922042.8622,7684.0
1606922042.8641,7629.0
1606922042.8661,7591.0
1606922042.8681,7550.0
1606922042.8701,7507.0
1606922042.8723,7472.0
1606922042.8742,7440.0
1606922042.8761,7405.0
1606922042.8781,7364.0
1606922042.8801,7316.0
1606922042.8821,7244.0
1606922042.8841,7149.0
1606922042.8861,7050.0
1606922042.8881,6948.0
1606922042.8902,6821.0
1606922042.8923,6670.0
1606922042.8942,6500.0
1606922042.8962,6330.0
1606922042.8982,6184.0
1606922042.9002,6065.0
1606922042.9022,5955.0
1606922042.9042,5852.0
1606922042.9062,5773.0
1606922042.9082,5711.0
1606922042.9101,5648.0
1606922042.9122,5601.0
1606922042.9141,5565.0
1606922042.9161,5512.0
1606922042.9181,5447.0
1606922042.9201,5397.0
1606922042.9221,5352.0
1606922042.9241,5297.0
1606922042.9261,5237.0
1606922042.9281,5182.0
1606922042.9301,5132.0
1606922042.9321,5077.0
1606922042.9341,5014.0
1606922042.9361,4962.0
1606922042.9381,4914.0
1606922042.9401,4856.0
1606922042.9421,4792.0
1606922042.9441,4734.0
1606922042.9461,4684.0
1606922042.9481,4627.0
1606922042.9501,4569.0
1606922042.9521,4524.0
1606922042.9541,4478.0
1606922042.9561,4426.0
1606922042.9581,4376.0
1606922042.9601,4332.0
1606922043.3868,4280.0
1606922043.3877,4227.0
1606922043.3901,4175.0
1606922043.3928,4127.0
1606922043.3948,4084.0
1606922043.3968,4041.0
1606922043.3992,4000.0
1606922043.4008,3959.0
1606922043.4028,3907.0
1606922043.4048,3847.0
1606922043.4068,3811.0
1606922043.4088,3777.0
1606922043.4108,3725.0
1606922043.4128,3672.0
1606922043.4147,3636.0
1606922043.4167,3603.0
1606922043.4187,3560.0
1606922043.4207,3517.0
1606922043.4227,3483.0
1606922043.4247,3447.0
1606922043.4267,3404.0
1606922043.4287,3361.0
1606922043.4307,3323.0
1606922043.4327,3289.0
1606922043.4347,3253.0
1606922043.4367,3213.0
1606922043.4387,3167.0
1606922043.4407,3129.0
1606922043.4427,3105.0
1606922043.4447,3079.0
1606922043.4468,3036.0
1606922043.4487,2997.0
1606922043.4508,2978.0
1606922043.4528,2950.0
1606922043.4546,2911.0
1606922043.4567,2899.0
1606922043.4587,2902.0
1606922043.4607,2861.0
1606922043.4628,2787.0
1606922043.4648,2720.0
1606922043.4668,2677.0
1606922043.4687,2655.0
1606922043.4707,2631.0
1606922043.4727,2595.0
1606922043.4748,2560.0
1606922043.4767,2536.0
1606922043.4787,2524.0
1606922043.4808,2536.0
1606922043.4827,2662.0
1606922043.4847,3119.0
1606922043.4867,3804.0
1606922043.4886,3990.0
1606922043.4907,2962.0
1606922043.4927,1361.0
1606922043.4947,1002.0
1606922043.4967,1844.0
