Time,HR,RR
1606922040.8690,62,971
1606922041.8856,63,985
1606922042.9626,63,926
1606922043.8632,63,962
1606922044.8831,63,991
1606922045.8731,63,944
1606922046.8880,63,954
1606922048.0000,63,981
1606922048.8734,63,939
1606922049.8630,63,912
1606922050.9130,64,1028
1606922051.9030,64,1009
1606922052.8935,63,1045
1606922053.8831,63,1136
1606922054.8730,62,1044
1606922055.8923,62,968
1606922056.9726,62,1008
1606922057.8731,62,979
1606922058.8630,62,891
1606922059.8829,63,958
1606922060.8973,63,889
1606922062.0116,63,898
1606922062.8529,64,932
1606922063.8729,64,894
1606922064.8629,65,837
1606922065.9989,66,947
1606922066.8730,66,879
1606922067.8628,66,858
1606922068.8528,67,872
1606922069.9028,67,896
1606922071.0026,68,809
1606922071.8529,68,823
1606922072.8728,69,869
1606922073.8927,70,809
1606922074.9051,71,814
1606922075.8729,71,813
1606922076.8627,72,779
1606922077.9127,73,728
1606922078.9328,74,890
1606922080.0607,74,891
1606922080.9132,74,879
1606922081.9328,73,950
1606922082.9228,73,948
1606922083.9648,72,870
1606922084.9633,72,853
1606922085.9529,71,942
1606922086.9428,71,867
1606922087.9627,71,894
1606922089.0050,71,968
1606922089.9429,70,974
1606922090.9328,69,894
1606922091.9227,69,942
1606922093.0024,69,1009
1606922094.0758,68,961
1606922094.9229,68,930
1606922095.9127,67,1012
1606922096.9365,67,1030
1606922098.0021,66,942
1606922098.9129,66,948
1606922099.9328,66,934
1606922100.9229,66,870
1606922101.9128,66,894
1606922103.0739,66,981
1606922103.9230,66,895
1606922104.9135,66,886
1606922105.9328,67,869
1606922107.0016,67,794
1606922107.9130,69,759
1606922108.9330,70,785
1606922109.9228,71,753
1606922110.9127,72,814
1606922112.0142,72,935
1606922112.9229,72,896
1606922113.9127,72,948
1606922114.9326,71,994
1606922115.9227,70,955
1606922116.9129,69,857
1606922117.9628,70,940
1606922118.9527,70,957
1606922119.9427,69,901
1606922121.0124,69,978
1606922121.9229,68,889
1606922122.9127,68,800
1606922123.9328,69,904
1606922124.9441,69,945
1606922126.0225,69,886
1606922126.9329,68,1030
1606922127.9227,68,952
1606922128.9127,67,893
1606922129.9852,67,961
1606922130.9230,67,1009
1606922131.9127,67,916
1606922132.9327,66,1024
1606922133.9526,66,1137
1606922135.0221,65,1009
1606922135.9328,64,1093
1606922136.9226,64,1134
1606922137.9126,63,1007
1606922138.9326,62,1010
1606922139.9530,62,1057
1606922141.0631,62,966
1606922141.9327,62,893
1606922142.9226,62,1002
1606922144.0015,63,1100
1606922144.9330,62,994
1606922145.9227,62,1087
1606922146.9126,62,1141
1606922147.9530,61,1022
1606922149.0637,61,967
1606922149.9132,61,1029
1606922150.9626,61,980
1606922151.9527,61,923
1606922152.9636,61,1036
1606922153.9327,61,1009
1606922154.9226,61,894
1606922155.9126,62,935
1606922156.9540,62,1089
1606922158.0635,62,1025
1606922158.9128,62,1072
1606922159.9328,61,1097
1606922160.9228,61,1015
1606922161.9344,61,1031
1606922163.0407,61,1067
1606922163.9234,60,996
1606922164.9133,60,980
1606922165.9327,60,990
1606922167.0023,61,928
1606922167.9129,61,922
1606922168.9328,62,1061
1606922169.9228,62,1045
1606922170.9624,61,998
1606922172.0745,61,1082
1606922172.9229,61,1072
1606922173.9128,61,976
1606922174.9327,61,1023
1606922175.9741,61,1042
1606922176.9131,61,985
1606922177.9328,61,1040
1606922178.9228,61,1052
1606922179.9127,60,970
1606922181.0432,60,987
1606922181.9229,61,1049
1606922182.9127,61,977
1606922183.9627,61,962
1606922184.9721,61,1053
1606922186.0826,61,1021
1606922186.9328,61,922
1606922187.9227,61,997
1606922188.9127,61,1048
1606922190.0216,61,983
1606922190.9528,61,1030
1606922192.0323,61,1088
1606922193.0749,61,1001
1606922194.0123,61,1040
1606922195.0516,61,1066
1606922195.9327,60,976
1606922196.9227,60,923
1606922197.9126,61,993
1606922198.9808,61,1029
1606922199.9228,61,976
1606922200.9126,61,1059
1606922201.9326,61,1030
1606922202.9226,61,929
1606922204.0516,61,995
1606922204.9327,61,939
1606922205.9226,62,1004
1606922206.9125,62,1032
1606922207.9529,62,953
1606922208.9230,62,996
1606922209.9126,62,1032
1606922210.9326,62,950
1606922211.9226,62,955
1606922213.0219,62,1002
1606922213.9327,62,930
1606922214.9225,62,920
1606922215.9126,63,967
1606922216.9625,63,839
