Time,HR,RR
1607088721.0173,53,1051
1607088722.0337,53,nan
1607088723.0251,53,1093
1607088724.1041,54,1158
1607088725.0039,54,2235
1607088725.9939,54,1196
1607088727.0138,54,nan
1607088728.0379,54,1195
1607088728.9941,53,1125
1607088730.0139,53,1156
1607088731.0039,53,1194
1607088732.0241,53,1046
1607088733.0981,53,1112
1607088734.0042,54,1240
1607088734.9939,54,nan
1607088736.0137,54,1183
1607088737.0338,53,1144
1607088738.1430,53,1254
1607088739.0138,53,1233
1607088740.0037,53,1118
1607088740.9937,53,1222
1607088742.1327,53,nan
1607088743.0039,53,1256
1607088743.9937,52,1129
1607088745.0138,52,1138
1607088746.0036,52,1212
1607088747.1043,52,1313
1607088748.0138,52,1212
1607088749.0036,52,nan
1607088749.9936,52,1095
1607088751.0325,52,1232
1607088752.0042,52,1281
1607088752.9937,52,1198
1607088754.0137,52,1138
1607088755.0335,52,1012
1607088756.1031,52,1063
1607088757.0138,53,1238
1607088758.0037,53,nan
1607088758.9935,53,1115
1607088760.0332,53,1182
1607088761.1425,53,1220
1607088761.9937,53,1172
1607088763.0136,53,1124
1607088764.0034,53,1191
1607088765.0438,53,nan
1607088766.0138,53,1196
1607088767.0037,53,1138
1607088767.9934,53,1206
1607088769.0134,53,1229
1607088770.1152,52,1132
1607088770.9935,52,1209
1607088772.0135,52,1245
1607088773.0034,52,nan
1607088774.0450,52,1105
1607088775.0138,52,1140
1607088776.0036,52,1241
1607088776.9935,52,1191
1607088778.0134,52,1165
1607088779.1134,52,1246
1607088779.9934,52,nan
1607088781.0136,52,1202
1607088782.0034,52,1087
1607088783.0433,52,1179
1607088784.0139,52,1253
1607088785.0035,52,1136
1607088785.9935,52,1251
1607088787.0135,52,nan
1607088788.0541,52,1257
1607088789.0237,52,1111
1607088790.0136,52,1239
1607088791.0035,52,1278
1607088791.9935,52,1171
1607088793.1239,52,nan
1607088794.0036,51,1247
1607088794.9936,51,1230
1607088796.0135,51,1156
1607088797.0538,51,1222
1607088797.9937,51,1202
1607088799.0136,51,1079
1607088800.0032,51,1115
1607088800.9934,52,1163
1607088802.0949,52,1141
1607088803.0035,52,nan
1607088803.9934,52,1053
1607088805.0140,53,1161
1607088806.0547,53,1146
1607088806.9937,53,1026
1607088808.0135,53,1100
1607088809.0033,54,1098
1607088809.9932,54,1028
1607088811.0643,54,1065
1607088812.0034,55,1107
1607088812.9934,55,1070
1607088814.0131,55,1040
1607088815.0225,55,1073
1607088815.9935,56,1092
1607088817.0134,56,1023
1607088818.0031,56,1062
1607088818.9931,56,1106
1607088820.0629,56,1073
1607088821.0334,56,1038
1607088822.0233,57,1120
1607088823.0132,57,1099
1607088824.0031,56,1023
1607088825.1029,57,1088
1607088826.0133,57,1075
1607088827.0031,57,nan
1607088827.9931,57,987
1607088829.0131,57,1021
1607088830.0035,58,1101
1607088830.9931,58,1087
1607088832.0131,57,1022
1607088833.0031,58,1104
1607088834.0734,58,1118
1607088835.0132,57,1006
1607088836.0031,57,1090
1607088836.9930,58,1140
1607088838.0130,57,1035
1607088839.1436,57,1070
1607088839.9930,57,1147
1607088841.0131,57,1119
1607088842.0029,57,1025
1607088843.0719,57,1129
1607088844.0132,57,nan
1607088845.0031,57,1191
1607088845.9934,57,1088
1607088847.0329,56,1115
1607088848.1144,56,1136
1607088848.9932,56,1063
1607088850.0132,56,1104
1607088851.0030,56,1241
1607088852.0137,56,1147
1607088853.0133,56,nan
1607088854.0332,55,1103
1607088855.0230,55,1216
1607088856.0130,55,1195
1607088857.0843,55,1116
1607088857.9933,55,1203
1607088859.0129,54,1215
1607088860.0029,54,1108
1607088861.0183,54,nan
1607088862.1223,54,1148
1607088863.0030,54,1226
1607088863.9927,54,1225
1607088865.0127,53,1168
1607088866.0544,53,1242
1607088866.9932,53,nan
1607088868.0130,53,1287
1607088869.0027,53,1201
1607088870.0138,52,1212
1607088871.1232,52,1213
1607088872.0028,52,1100
1607088872.9928,52,1117
1607088874.0126,52,1225
1607088875.0234,52,nan
1607088876.1334,52,1203
1607088877.0129,52,1112
1607088878.0028,52,1215
1607088878.9926,52,1216
1607088880.0949,52,1120
1607088881.0329,52,1212
1607088881.9927,52,1194
1607088883.0126,52,nan
1607088884.0222,52,1109
1607088885.1339,52,1163
1607088886.0129,52,1184
1607088887.0328,52,1094
1607088888.0227,53,1175
1607088889.0607,53,1176
1607088890.0029,53,1094
1607088890.9927,53,1179
1607088892.0427,53,1225
1607088893.0025,53,1100
1607088894.1333,53,1063
1607088895.0126,53,981
1607088896.0026,54,923
1607088896.9926,55,1039
1607088898.0325,56,986
1607088899.0028,56,nan
1607088899.9925,56,1028
1607088901.0125,57,1206
1607088902.0025,57,1205
1607088903.0741,56,1101
1607088904.0126,56,1159
1607088905.0025,56,1174
1607088905.9924,55,1044
1607088907.0311,55,1077
1607088908.1424,56,1117
1607088908.9926,56,1071
1607088910.0124,56,nan
1607088911.0024,56,1038
1607088912.0722,56,1237
1607088913.0128,56,1192
1607088914.0024,55,1081
1607088914.9923,55,1142
1607088916.0123,55,1139
1607088917.1717,55,1017
1607088917.9925,55,1081
1607088919.0127,56,1181
1607088920.0324,56,1139
1607088921.0426,56,nan
1607088922.0127,55,1103
1607088923.0025,55,1226
1607088923.9923,55,1258
1607088925.0123,54,1181
1607088926.0816,54,nan
1607088926.9925,54,1279
1607088928.0124,54,1287
1607088929.0023,53,1159
1607088929.9923,53,1247
1607088931.0126,53,1266
1607088932.0023,53,nan
1607088932.9923,52,1149
1607088934.0122,52,1300
1607088935.0534,52,1291
1607088935.9924,51,1207
1607088937.0123,51,nan
1607088938.0022,51,1266
1607088938.9923,51,1291
1607088940.1217,51,1237
1607088941.0023,51,1222
1607088941.9923,51,1255
1607088943.0122,51,nan
1607088944.0527,50,1226
1607088944.9924,50,1230
1607088945.9823,50,1290
1607088947.0023,50,1238
1607088948.0120,50,1193
1607088949.0932,50,nan
1607088950.0024,50,1260
1607088950.9922,50,1241
1607088951.9822,50,1144
1607088953.0321,50,1221
1607088954.0226,50,1210
1607088955.0123,50,1141
1607088956.0022,50,nan
1607088956.9922,51,1249
1607088958.0925,51,1220
1607088959.0024,51,1102
1607088959.9923,51,1185
1607088960.9820,51,1236
1607088962.0228,51,1210
1607088963.1029,51,nan
1607088963.9821,51,1198
1607088965.0022,51,1280
1607088965.9921,51,1257
1607088967.0314,51,1257
1607088968.0022,50,1269
1607088968.9921,50,nan
1607088969.9820,50,1241
1607088971.0021,50,1135
1607088972.1025,50,1177
1607088973.0125,51,1227
1607088974.0022,51,1124
1607088974.9920,51,1216
1607088976.0014,51,1223
1607088977.1121,51,nan
1607088977.9922,51,1085
1607088978.9820,51,1130
1607088980.0020,52,1194
1607088981.0999,52,1096
1607088981.9821,52,1121
1607088983.0021,52,1172
1607088983.9920,52,1143
1607088985.0093,52,1069
1607088986.1124,53,1156
1607088987.0221,53,1135
1607088988.0121,53,nan
1607088989.0020,53,1055
1607088990.0428,53,1095
1607088990.9821,54,1141
1607088992.0019,54,1107
1607088992.9921,54,1100
1607088994.0119,54,1118
1607088995.1123,54,1081
1607088995.9920,54,1048
1607088996.9819,55,1134
1607088998.0020,55,1139
1607088999.0133,55,1069
1607089000.1292,55,1106
1607089001.0023,55,nan
1607089001.9919,55,1151
1607089002.9819,55,1066
1607089004.0539,55,1122
1607089004.9921,55,1106
1607089005.9819,55,1070
1607089007.0019,55,987
1607089008.0107,56,1096
1607089009.1218,56,1144
1607089010.0020,56,1067
1607089010.9918,56,1098
1607089011.9818,56,1134
1607089013.0497,56,1085
1607089013.9922,56,1006
1607089014.9819,56,1084
1607089016.0018,56,1128
1607089017.2706,56,1062
1607089018.5002,56,1022
1607089019.0964,57,1140
1607089020.1341,57,nan
1607089021.0117,57,1171
1607089022.0232,56,1050
1607089022.9918,56,1086
