,hr,rr
1606838162.0104,1.6740506329113884,22.88291139240505
1606838162.9407,1.6740506329113884,-48.11708860759495
1606838163.9304,1.6740506329113884,-63.11708860759495
1606838164.9502,2.6740506329113884,-106.11708860759495
1606838165.9402,2.6740506329113884,-10.117088607594951
1606838167.0461,2.6740506329113884,0.8829113924050489
1606838167.9506,2.6740506329113884,-97.11708860759495
1606838168.9403,3.6740506329113884,-56.11708860759495
1606838169.9301,3.6740506329113884,21.88291139240505
1606838171.0097,3.6740506329113884,69.88291139240505
1606838171.9404,2.6740506329113884,4.882911392405049
1606838172.9303,1.6740506329113884,30.88291139240505
1606838173.9501,0.6740506329113884,64.88291139240505
1606838175.0002,0.6740506329113884,-36.11708860759495
1606838176.0477,0.6740506329113884,-14.117088607594951
1606838176.9504,0.6740506329113884,44.88291139240505
1606838177.9401,-0.32594936708861155,63.88291139240505
1606838178.9301,-0.32594936708861155,-37.11708860759495
1606838179.9758,-0.32594936708861155,115.88291139240505
1606838181.0595,-1.3259493670886116,87.88291139240505
1606838181.93,-1.3259493670886116,-14.117088607594951
1606838182.95,-2.3259493670886116,67.88291139240505
1606838183.9401,-2.3259493670886116,133.88291139240505
1606838185.0467,-2.3259493670886116,54.88291139240505
1606838185.9803,-3.3259493670886116,16.88291139240505
1606838186.97,-3.3259493670886116,87.88291139240505
1606838187.96,-4.3259493670886116,-1.117088607594951
1606838188.9507,-4.3259493670886116,-22.11708860759495
1606838190.05,-3.3259493670886116,55.88291139240505
1606838190.9304,-3.3259493670886116,86.88291139240505
1606838191.95,-3.3259493670886116,5.882911392405049
1606838192.9399,-3.3259493670886116,86.88291139240505
1606838194.0106,-3.3259493670886116,119.88291139240505
1606838194.9503,-4.3259493670886116,54.88291139240505
1606838195.94,-4.3259493670886116,-45.11708860759495
1606838196.93,-4.3259493670886116,-12.117088607594951
1606838197.9498,-3.3259493670886116,81.88291139240505
1606838199.0485,-4.3259493670886116,95.88291139240505
1606838199.9304,-4.3259493670886116,0.8829113924050489
1606838200.9501,-4.3259493670886116,82.88291139240505
1606838201.9698,-4.3259493670886116,162.88291139240505
1606838202.9793,-5.3259493670886116,109.88291139240505
1606838204.0669,-5.3259493670886116,-6.117088607594951
1606838204.94,-5.3259493670886116,76.88291139240505
1606838205.9299,-5.3259493670886116,151.88291139240505
1606838206.9498,-6.3259493670886116,27.88291139240505
