,ecg
1606838161.3254,7055.0
1606838161.3281,8060.0
1606838161.3308,9075.0
1606838161.3334,9835.0
1606838161.3356,10630.0
1606838161.3377,11119.0
1606838161.3397,10789.0
1606838161.3411,10356.0
1606838161.3431,10547.0
1606838161.3451,10833.0
1606838161.3471,10901.0
1606838161.3494,11085.0
1606838161.3519,11317.0
1606838161.354,11420.0
1606838161.3561,11525.0
1606838161.3581,11674.0
1606838161.3598,11777.0
1606838161.3612,11855.0
1606838161.3632,11938.0
1606838161.3651,12017.0
1606838161.3671,12085.0
1606838161.3691,12136.0
1606838161.3712,12178.0
1606838161.3731,12224.0
1606838161.3752,12264.0
1606838161.3771,12286.0
1606838161.3791,12310.0
1606838161.3812,12339.0
1606838161.3832,12361.0
1606838161.3852,12376.0
1606838161.3872,12391.0
1606838161.3891,12405.0
1606838161.3911,12413.0
1606838161.3931,12403.0
1606838161.3951,12378.0
1606838161.397,12359.0
1606838161.3991,12320.0
1606838161.4011,12244.0
1606838161.4031,12163.0
1606838161.4051,12105.0
1606838161.407,12051.0
1606838161.4091,11992.0
1606838161.4111,11943.0
1606838161.4131,11907.0
1606838161.4151,11877.0
1606838161.4171,11831.0
1606838161.4191,11765.0
1606838161.4211,11723.0
1606838161.4231,11686.0
1606838161.425,11618.0
1606838161.4274,11567.0
1606838161.429,11523.0
1606838161.431,11464.0
1606838161.4331,11400.0
1606838161.435,11334.0
1606838161.437,11280.0
1606838161.4391,11224.0
1606838161.441,11151.0
1606838161.443,11082.0
1606838161.445,11024.0
1606838161.4471,10955.0
1606838161.4491,10879.0
1606838161.451,10818.0
1606838161.453,10752.0
1606838161.455,10672.0
1606838161.457,10598.0
1606838161.459,10537.0
1606838161.4609,10466.0
1606838161.463,10388.0
1606838161.465,10312.0
1606838161.467,10239.0
1606838161.4692,10160.0
1606838161.471,10082.0
1606838161.8638,10006.0
1606838161.865,9935.0
1606838161.8674,9857.0
1606838161.8701,9772.0
1606838161.872,9698.0
1606838161.8741,9630.0
1606838161.8761,9549.0
1606838161.8781,9463.0
1606838161.88,9383.0
1606838161.8821,9319.0
1606838161.8841,9251.0
1606838161.8861,9163.0
1606838161.8882,9089.0
1606838161.8901,9028.0
1606838161.8921,8945.0
1606838161.8941,8852.0
1606838161.8961,8767.0
1606838161.8982,8686.0
1606838161.9001,8600.0
1606838161.9021,8517.0
1606838161.9041,8444.0
1606838161.9061,8387.0
1606838161.9082,8361.0
1606838161.91,8378.0
1606838161.912,8454.0
1606838161.914,8551.0
1606838161.916,8593.0
1606838161.9181,8637.0
1606838161.9202,8842.0
1606838161.922,9106.0
1606838161.924,8916.0
1606838161.926,8060.0
1606838161.9281,7338.0
1606838161.9299,7260.0
1606838161.932,7243.0
1606838161.934,7062.0
1606838161.936,7006.0
1606838161.938,6991.0
1606838161.94,6888.0
1606838161.942,6813.0
1606838161.944,6788.0
1606838161.946,6725.0
1606838161.9481,6649.0
1606838161.9501,6602.0
1606838161.952,6553.0
1606838161.9541,6480.0
1606838161.956,6421.0
1606838161.9581,6380.0
1606838161.96,6323.0
1606838161.962,6262.0
1606838161.964,6206.0
1606838161.966,6155.0
1606838161.968,6108.0
1606838161.97,6064.0
1606838161.972,6013.0
1606838161.974,5971.0
1606838161.976,5930.0
1606838161.978,5881.0
1606838161.9799,5827.0
1606838161.982,5776.0
1606838161.984,5707.0
1606838161.986,5609.0
1606838161.988,5502.0
1606838161.99,5406.0
1606838161.992,5328.0
1606838161.994,5255.0
1606838161.996,5186.0
1606838161.998,5130.0
1606838162.0,5071.0
1606838162.002,5013.0
1606838162.004,4959.0
1606838162.006,4910.0
1606838162.008,4859.0
1606838162.434,4807.0
1606838162.4351,4761.0
1606838162.4376,4714.0
1606838162.4402,4663.0
1606838162.4422,4604.0
1606838162.4443,4560.0
1606838162.4466,4524.0
1606838162.4483,4477.0
1606838162.4502,4414.0
1606838162.4522,4355.0
1606838162.4542,4313.0
1606838162.4562,4267.0
1606838162.4583,4215.0
1606838162.4602,4171.0
1606838162.4622,4127.0
1606838162.4643,4081.0
1606838162.4662,4035.0
1606838162.4683,3993.0
1606838162.4702,3951.0
1606838162.4722,3905.0
1606838162.4742,3854.0
1606838162.4762,3812.0
1606838162.4782,3780.0
1606838162.4802,3736.0
1606838162.4822,3685.0
1606838162.4842,3643.0
1606838162.4862,3602.0
1606838162.4882,3555.0
1606838162.4902,3509.0
1606838162.4922,3472.0
1606838162.4942,3443.0
1606838162.4962,3408.0
1606838162.4982,3374.0
1606838162.5002,3355.0
1606838162.5022,3328.0
1606838162.5042,3267.0
1606838162.5062,3208.0
1606838162.5082,3171.0
1606838162.5101,3130.0
1606838162.5122,3088.0
1606838162.5141,3073.0
1606838162.5162,3081.0
1606838162.5182,3130.0
1606838162.5201,3240.0
1606838162.5221,3362.0
1606838162.5242,3445.0
1606838162.5268,3526.0
1606838162.5282,3731.0
1606838162.5301,4059.0
1606838162.5321,4135.0
1606838162.5341,3504.0
1606838162.5361,2631.0
1606838162.5382,2389.0
1606838162.5401,2489.0
1606838162.5421,2391.0
1606838162.5441,2310.0
1606838162.5461,2342.0
1606838162.5483,2318.0
1606838162.5502,2276.0
1606838162.5522,2276.0
1606838162.5542,2264.0
1606838162.5561,2237.0
1606838162.5582,2220.0
1606838162.5601,2208.0
1606838162.5621,2198.0
1606838162.5641,2183.0
1606838162.5661,2161.0
1606838162.5682,2139.0
1606838162.5701,2125.0
1606838162.5721,2112.0
1606838162.5741,2107.0
1606838162.5761,2098.0
1606838162.5782,2085.0
1606838162.9732,2078.0
1606838162.974,2071.0
1606838162.9754,2063.0
1606838162.9774,2056.0
1606838162.9794,2044.0
1606838162.9814,2029.0
1606838162.9833,2000.0
1606838162.9853,1951.0
1606838162.9873,1880.0
1606838162.9893,1802.0
1606838162.9913,1743.0
1606838162.9933,1719.0
1606838162.9953,1699.0
1606838162.9973,1672.0
1606838162.9993,1650.0
1606838163.0013,1640.0
1606838163.0033,1626.0
1606838163.0053,1601.0
1606838163.0073,1584.0
1606838163.0093,1577.0
1606838163.0112,1567.0
1606838163.0132,1555.0
1606838163.0152,1538.0
1606838163.0173,1516.0
1606838163.0193,1494.0
1606838163.0213,1479.0
1606838163.0232,1467.0
1606838163.0252,1455.0
1606838163.0272,1440.0
1606838163.0293,1428.0
1606838163.0313,1411.0
1606838163.0333,1398.0
1606838163.0352,1389.0
1606838163.0372,1371.0
1606838163.0393,1359.0
1606838163.0414,1347.0
1606838163.0433,1330.0
1606838163.0452,1310.0
1606838163.0472,1298.0
1606838163.0492,1288.0
1606838163.0512,1274.0
1606838163.0532,1259.0
1606838163.0552,1247.0
1606838163.0572,1232.0
1606838163.0593,1217.0
1606838163.0613,1205.0
1606838163.0632,1195.0
1606838163.0652,1181.0
1606838163.0672,1168.0
1606838163.0692,1156.0
1606838163.0712,1144.0
1606838163.0733,1129.0
1606838163.0752,1115.0
1606838163.0773,1102.0
1606838163.0793,1098.0
1606838163.0814,1100.0
1606838163.0832,1102.0
1606838163.0852,1100.0
1606838163.0873,1090.0
1606838163.0893,1068.0
1606838163.0912,1046.0
1606838163.0932,1029.0
1606838163.0952,1009.0
