Time,ECG
1605962750.9152,791
1605962750.9176,2832
1605962750.9203,4880
1605962750.9228,5898
1605962750.9249,6691
1605962750.9266,7634
1605962750.9286,8298
1605962750.9306,8806
1605962750.9326,9343
1605962750.9348,9780
1605962750.9370,10136
1605962750.9391,10502
1605962750.9412,10822
1605962750.9433,11083
1605962750.9451,11330
1605962750.9466,11545
1605962750.9486,11721
1605962750.9506,11889
1605962750.9526,12043
1605962750.9546,12165
1605962750.9566,12275
1605962750.9586,12382
1605962750.9606,12456
1605962750.9626,12512
1605962750.9645,12570
1605962750.9665,12612
1605962750.9685,12661
1605962750.9705,12712
1605962750.9725,12744
1605962750.9746,12768
1605962750.9765,12792
1605962750.9786,12812
1605962750.9805,12812
1605962750.9825,12810
1605962750.9846,12819
1605962750.9865,12810
1605962750.9885,12795
1605962750.9905,12800
1605962750.9925,12797
1605962750.9946,12788
1605962750.9965,12766
1605962750.9985,12722
1605962751.0006,12692
1605962751.0025,12673
1605962751.0046,12631
1605962751.0065,12590
1605962751.0085,12561
1605962751.0105,12524
1605962751.0125,12465
1605962751.0146,12409
1605962751.0167,12360
1605962751.0185,12292
1605962751.0205,12224
1605962751.0225,12163
1605962751.0245,12111
1605962751.0265,12075
1605962751.0285,12019
1605962751.0305,11960
1605962751.0325,11916
1605962751.0345,11848
1605962751.0365,11762
1605962751.0384,11696
1605962751.0404,11630
1605962751.0424,11552
1605962751.0445,11459
1605962751.0464,11281
1605962751.0485,10917
1605962751.0504,10625
1605962751.0524,10998
1605962751.0545,11770
1605962751.0564,11779
1605962751.0586,11088
1605962751.0605,10798
1605962751.4536,10847
1605962751.4546,10700
1605962751.4571,10546
1605962751.4597,10520
1605962751.4617,10441
1605962751.4637,10327
1605962751.4658,10246
1605962751.4677,10175
1605962751.4697,10102
1605962751.4717,10026
1605962751.4737,9916
1605962751.4756,9802
1605962751.4776,9731
1605962751.4797,9663
1605962751.4816,9548
1605962751.4837,9445
1605962751.4856,9375
1605962751.4876,9277
1605962751.4896,9177
1605962751.4916,9104
1605962751.4937,9011
1605962751.4956,8906
1605962751.4976,8823
1605962751.4996,8745
1605962751.5016,8652
1605962751.5036,8562
1605962751.5057,8476
1605962751.5076,8403
1605962751.5098,8344
1605962751.5117,8283
1605962751.5137,8203
1605962751.5156,8142
1605962751.5176,8105
1605962751.5196,8044
1605962751.5216,7966
1605962751.5237,7917
1605962751.5256,7873
1605962751.5276,7805
1605962751.5296,7724
1605962751.5316,7648
1605962751.5336,7580
1605962751.5356,7512
1605962751.5376,7429
1605962751.5396,7341
1605962751.5416,7268
1605962751.5438,7185
1605962751.5456,7104
1605962751.5476,7041
1605962751.5496,6967
1605962751.5516,6892
1605962751.5536,6826
1605962751.5556,6745
1605962751.5576,6660
1605962751.5596,6574
1605962751.5616,6518
1605962751.5637,6474
1605962751.5656,6384
1605962751.5676,6286
1605962751.5696,6235
1605962751.5716,6198
1605962751.5737,6140
1605962751.5756,6064
1605962751.5776,5988
1605962751.5796,5930
1605962751.5816,5869
1605962751.5836,5798
1605962751.5856,5744
1605962751.5876,5690
1605962751.5896,5605
1605962751.5916,5524
1605962751.5937,5480
1605962751.5956,5439
1605962751.5976,5368
1605962752.0237,5300
1605962752.0245,5244
1605962752.0269,5175
1605962752.0296,5109
1605962752.0316,5053
1605962752.0337,5002
1605962752.0359,4958
1605962752.0377,4909
1605962752.0396,4848
1605962752.0416,4794
1605962752.0436,4741
1605962752.0456,4672
1605962752.0476,4606
1605962752.0496,4572
1605962752.0516,4533
1605962752.0536,4472
1605962752.0555,4414
1605962752.0575,4257
1605962752.0595,3903
1605962752.0615,3671
1605962752.0636,4118
1605962752.0655,4887
1605962752.0675,4853
1605962752.0695,4206
1605962752.0715,4003
1605962752.0736,4069
1605962752.0755,3916
1605962752.0775,3806
1605962752.0795,3830
1605962752.0816,3791
1605962752.0836,3718
1605962752.0855,3681
1605962752.0875,3647
1605962752.0895,3603
1605962752.0915,3566
1605962752.0936,3522
1605962752.0955,3476
1605962752.0975,3425
1605962752.0996,3371
1605962752.1015,3334
1605962752.1036,3300
1605962752.1055,3251
1605962752.1075,3205
1605962752.1095,3159
1605962752.1115,3112
1605962752.1136,3071
1605962752.1156,3024
1605962752.1175,2978
1605962752.1195,2941
1605962752.1215,2900
1605962752.1236,2858
1605962752.1255,2829
1605962752.1275,2817
1605962752.1295,2805
1605962752.1315,2775
1605962752.1336,2758
1605962752.1355,2749
1605962752.1377,2729
1605962752.1396,2719
1605962752.1415,2722
1605962752.1436,2712
1605962752.1456,2687
1605962752.1475,2670
1605962752.1496,2656
1605962752.1515,2631
1605962752.1536,2612
1605962752.1555,2578
1605962752.1575,2536
1605962752.1597,2517
1605962752.1617,2487
1605962752.1636,2434
1605962752.1655,2402
1605962752.1675,2390
1605962752.5634,2355
1605962752.5642,2307
1605962752.5666,2294
1605962752.5692,2290
1605962752.5712,2260
1605962752.5732,2229
1605962752.5752,2192
1605962752.5772,2160
1605962752.5792,2141
1605962752.5812,2106
1605962752.5832,2080
1605962752.5852,2070
1605962752.5872,2050
1605962752.5892,2028
1605962752.5912,2014
1605962752.5932,1997
1605962752.5952,1967
1605962752.5972,1931
1605962752.5992,1914
1605962752.6012,1894
1605962752.6032,1860
1605962752.6052,1835
1605962752.6072,1828
1605962752.6092,1811
1605962752.6112,1789
1605962752.6132,1770
1605962752.6152,1752
1605962752.6172,1738
1605962752.6192,1718
1605962752.6212,1684
1605962752.6232,1645
1605962752.6252,1623
1605962752.6272,1604
1605962752.6292,1577
1605962752.6312,1572
1605962752.6334,1584
1605962752.6352,1577
1605962752.6372,1547
1605962752.6392,1535
1605962752.6412,1535
1605962752.6432,1523
1605962752.6452,1501
1605962752.6465,1477
1605962752.6482,1452
1605962752.6502,1408
1605962752.6522,1213
1605962752.6542,891
1605962752.6562,915
1605962752.6582,1599
1605962752.6602,2182
1605962752.6622,1853
1605962752.6642,1328
1605962752.6662,1313
1605962752.6682,1350
1605962752.6702,1240
1605962752.6722,1242
1605962752.6743,1274
1605962752.6762,1230
1605962752.6783,1203
1605962752.6802,1196
1605962752.6822,1171
1605962752.6842,1159
1605962752.6862,1157
1605962752.6882,1140
1605962752.6902,1118
1605962752.6922,1105
1605962752.6943,1091
1605962752.6961,1074
1605962752.6983,1052
1605962752.7002,1018
1605962752.7022,1008
1605962752.7042,1010
1605962752.7062,988
1605962753.1337,959
1605962753.1344,944
1605962753.1369,932
1605962753.1394,917
1605962753.1414,900
1605962753.1434,883
1605962753.1455,869
1605962753.1474,869
1605962753.1494,874
1605962753.1514,874
1605962753.1534,895
1605962753.1554,910
1605962753.1574,893
1605962753.1596,895
1605962753.1615,927
1605962753.1635,942
1605962753.1654,935
1605962753.1674,932
1605962753.1694,944
1605962753.1714,944
1605962753.1734,930
1605962753.1754,915
1605962753.1774,905
1605962753.1794,900
1605962753.1814,895
1605962753.1834,878
1605962753.1854,861
1605962753.1874,847
1605962753.1894,830
1605962753.1914,817
1605962753.1934,825
1605962753.1954,842
1605962753.1974,832
1605962753.1994,803
1605962753.2014,795
1605962753.2034,798
1605962753.2054,783
1605962753.2074,769
1605962753.2094,773
1605962753.2114,766
1605962753.2134,744
1605962753.2154,742
1605962753.2174,756
1605962753.2195,749
1605962753.2214,722
1605962753.2234,720
1605962753.2254,727
1605962753.2274,722
1605962753.2294,708
1605962753.2314,690
1605962753.2334,681
1605962753.2354,678
1605962753.2375,681
1605962753.2394,664
1605962753.2414,651
1605962753.2434,666
1605962753.2454,676
1605962753.2474,661
1605962753.2494,634
1605962753.2514,612
1605962753.2534,598
1605962753.2554,590
1605962753.2574,593
1605962753.2594,593
1605962753.2616,581
1605962753.2636,593
1605962753.2654,607
1605962753.2674,600
1605962753.2694,593
1605962753.2714,590
1605962753.2734,581
1605962753.2754,573
1605962753.2774,573
1605962753.6734,573
1605962753.6741,498
1605962753.6766,224
1605962753.6792,-53
1605962753.6812,263
1605962753.6832,1081
1605962753.6852,1293
1605962753.6872,737
1605962753.6891,463
1605962753.6911,566
1605962753.6931,517
1605962753.6951,441
1605962753.6971,480
1605962753.6991,476
1605962753.7011,429
1605962753.7031,439
1605962753.7052,451
1605962753.7071,434
1605962753.7091,432
1605962753.7111,439
1605962753.7131,427
1605962753.7152,405
1605962753.7171,397
1605962753.7191,402
1605962753.7211,400
1605962753.7231,383
1605962753.7252,368
1605962753.7272,356
1605962753.7291,349
1605962753.7311,341
1605962753.7331,329
1605962753.7351,312
1605962753.7371,302
1605962753.7391,302
1605962753.7411,305
1605962753.7431,302
1605962753.7451,305
1605962753.7471,314
1605962753.7491,319
1605962753.7511,332
1605962753.7531,349
1605962753.7551,368
1605962753.7573,378
1605962753.7593,390
1605962753.7612,417
1605962753.7631,441
1605962753.7651,449
1605962753.7671,458
1605962753.7691,466
1605962753.7711,468
1605962753.7731,476
1605962753.7751,476
1605962753.7771,456
1605962753.7791,434
1605962753.7811,427
1605962753.7831,427
1605962753.7851,412
1605962753.7871,395
1605962753.7892,393
1605962753.7911,395
1605962753.7931,395
1605962753.7951,400
