,gsr,temp
1605962751.6829,255223.47276082053,37.06
1605962753.2797,253130.39167953713,37.0
1605962754.9898,251076.7395562692,37.06
1605962756.4829,249062.51639101672,37.06
1605962758.0729,247087.7221837797,37.0
1605962759.8955,245152.35693455816,37.06
1605962761.6575,243256.4206433521,37.06
1605962762.8727,241399.91331016147,37.06
1605962764.5293,239582.8349349863,37.06
1605962766.1799,237805.18551782664,37.06
1605962767.7027,236066.96505868243,37.06
1605962769.2929,234368.1735575537,37.06
1605962770.8826,232708.8110144404,37.0
1605962772.4724,231088.8774293426,37.0
1605962774.0926,229508.37280226027,37.06
1605962775.7096,227967.29713319338,37.06
1605962777.3999,226465.65042214197,37.06
1605962778.8625,225003.432669106,37.06
1605962780.4826,223580.64387408554,37.06
1605962782.0725,222197.28403708054,37.06
1605962783.6624,220853.35315809096,37.06
1605962785.2824,219548.85123711688,37.06
1605962786.9315,218283.77827415828,37.06
1605962788.4626,217058.1342692151,37.06
1605962790.0826,215871.91922228743,37.06
1605962791.6724,214725.1331333752,37.0
1605962793.2623,213617.77600247847,37.06
1605962794.8822,212549.8478295972,37.06
1605962796.4722,211521.34861473137,37.06
1605962798.1816,210532.278357881,37.0
1605962799.6824,209582.6370590461,37.0
1605962801.2722,208672.42471822668,37.06
1605962802.8622,207801.64133542276,37.0
1605962804.4821,206970.28691063426,37.06
1605962806.0721,206178.3614438612,37.06
1605962811.5517,205425.86493510366,37.06
1605962811.5555,204712.79738436156,37.06
1605962811.5588,204039.15879163495,37.06
1605962812.933,203404.9491569238,37.06
1605962814.0842,202810.1684802281,37.06
1605962815.7034,202254.81676154787,37.06
1605962817.2893,201738.89400088313,37.06
1605962819.0793,201262.40019823384,37.06
1605962820.6143,200825.33535359998,37.06
1605962822.063,200427.69946698163,37.06
1605962823.6529,200069.49253837875,37.06
1605962825.2729,199750.71456779132,37.06
1605962826.8631,199471.36555521935,37.06
1605962828.5054,199231.44550066284,37.06
1605962830.1649,199030.95440412182,37.06
1605962831.6629,198869.8922655678,37.06
1605962833.2531,200870.8674194269,37.06
1605962834.8428,203333.48292004736,37.06
1605962836.4628,205730.01814709223,37.06
1605962838.0529,208066.38358025052,37.06
1605962839.7276,210122.88364935448,37.0
1605962841.3447,211904.27054766176,37.0
1605962842.8529,212698.68433848556,37.06
1605962844.4427,212616.57387138277,37.06
1605962846.0627,212224.59978954078,37.06
1605962847.6528,211765.2936150931,37.06
1605962849.2427,211267.60425138488,37.06
1605962850.8924,211003.20326106795,37.0
1605962852.594,210914.4112023641,37.06
1605962854.0426,210790.80324207374,37.0
1605962855.6324,210651.67156806967,37.06
1605962857.2525,210482.59560720503,37.06
1605962858.8425,210362.411019018,37.06
1605962860.4594,210322.048492138,37.06
1605962862.1621,210241.78109710268,37.0
1605962863.6421,209988.88303591812,37.06
1605962865.2324,209486.52593832638,37.06
1605962866.8824,208967.46080728114,37.06
1605962868.4422,208429.86645275258,37.06
1605962870.0323,207957.2571222577,37.06
1605962871.713,207642.21951624914,37.06
1605962873.3516,207634.8912181394,37.06
1605962874.8322,207787.2354899262,37.06
1605962876.4523,208032.33645143075,37.06
1605962878.0422,208359.38613010227,37.06
1605962879.6322,208890.944711404,37.06
1605962881.2221,209445.51051395183,37.06
1605962882.9268,209740.31296831375,37.06
1605962884.5531,209585.7618377861,37.06
1605962886.0212,209065.87575896262,37.06
1605962887.6393,208430.88939705174,37.06
1605962889.2281,207651.17887384736,37.06
1605962890.8169,206853.08684672398,37.06
1605962892.4357,206043.72859616054,37.06
1605962894.1054,205211.11884420214,37.06
1605962895.6138,204349.08252720608,37.06
1605962897.2329,203405.1606306123,37.06
1605962898.8222,202539.12767829865,37.06
1605962900.4116,201758.21390182615,37.06
1605962902.0309,201024.3986185109,37.06
1605962903.6476,200396.4882405396,37.06
1605962905.2913,199883.3451622371,37.06
1605962906.7992,199407.63253216364,37.06
1605962908.4191,198822.14155671932,37.06
1605962910.0126,198010.330163628,37.06
1605962911.598,197231.29150323104,37.06
1605962913.2179,196580.77616856137,37.06
1605962914.8305,196073.16547478418,37.06
1605962916.5381,195647.1266881749,37.0
1605962918.0173,195293.87917453417,37.06
1605962919.607,195038.14170009753,37.06
1605962921.2268,194883.33074939757,37.06
1605962922.8167,194823.6179084956,37.06
1605962924.4064,194838.9712710443,37.06
1605962926.0752,194918.40439361043,37.06
1605962927.7808,195125.07400736248,37.06
1605962929.4786,195408.14804749028,37.06
1605962930.7947,195832.7587394633,37.06
1605962932.3845,196346.87067433793,37.06
1605962934.0044,196920.2742205823,37.06
1605962935.5943,197548.46565998788,37.06
1605962937.2801,197952.7661329943,37.06
1605962938.9204,198107.77829742894,37.06
1605962940.3942,198263.7697129204,37.06
1605962941.984,198602.96658341328,37.06
1605962943.6039,199095.63383783263,37.0
1605962945.1938,199742.18033682354,37.06
1605962946.8128,200438.23824974592,37.06
1605962948.4621,201265.53425707572,37.06
1605962949.9938,202208.83859784628,37.06
1605962951.5837,203287.66712297217,37.06
