Time,HR,RR
1607013649.0313,74,895
1607013650.0509,73,842
1607013651.0395,73,1003
1607013652.0293,72,988
1607013653.0493,71,970
1607013654.0402,71,993
1607013655.1140,69,891
1607013656.0495,69,821
1607013657.0393,69,782
1607013658.0291,70,828
1607013659.0490,71,975
1607013660.1284,71,1010
1607013661.0290,70,1025
1607013662.0190,69,983
1607013663.0388,68,937
1607013664.0888,68,785
1607013665.0193,69,827
1607013666.0389,70,933
1607013667.0288,70,923
1607013668.0188,69,974
1607013669.1217,69,997
1607013670.0290,68,989
1607013671.0188,67,874
1607013672.0387,68,868
1607013673.0586,68,837
1607013674.0191,69,889
1607013675.0690,69,948
1607013676.0588,69,903
1607013677.0487,68,941
1607013678.1459,68,951
1607013679.0287,68,851
1607013680.0503,68,890
1607013681.0393,69,1004
1607013682.0706,68,972
1607013683.1860,68,885
1607013684.0405,68,816
1607013685.0306,69,741
1607013686.0204,70,729
1607013687.0813,72,783
1607013688.0305,72,982
1607013689.0257,71,885
1607013690.0406,71,778
1607013691.0773,72,748
1607013692.1492,73,785
1607013693.0418,74,740
1607013694.0299,75,785
1607013695.0496,75,894
1607013696.1514,75,938
1607013697.3923,73,922
1607013698.0190,73,856
1607013699.0403,73,932
1607013700.1379,73,895
1607013701.1436,72,877
1607013702.0416,72,749
1607013703.0292,73,739
1607013704.0186,75,744
1607013705.0453,75,740
1607013706.1685,76,721
1607013707.0182,78,680
1607013708.0701,79,900
1607013709.0583,78,874
1607013710.0888,77,796
1607013711.0380,77,818
1607013712.0284,77,813
1607013713.0181,76,779
1607013714.0379,77,777
1607013715.1370,77,737
1607013716.0185,79,679
1607013717.0380,80,741
1607013718.0281,80,825
1607013719.0700,80,871
1607013720.1770,79,761
1607013721.0281,79,850
1607013722.0179,78,802
1607013723.0379,78,800
1607013724.0777,78,816
1607013725.0182,77,784
1607013726.0380,77,847
1607013727.0278,77,872
1607013728.0686,77,858
1607013729.1458,76,843
1607013730.0280,75,807
1607013731.0179,75,768
1607013732.0385,76,726
1607013733.0782,77,784
1607013734.0181,78,851
1607013735.0376,77,885
1607013736.0278,76,819
1607013737.0175,76,794
1607013738.1494,76,750
1607013739.0582,77,784
1607013740.0176,77,874
