Time,HR,RR
1607090722.9906,66,1044
1607090724.0098,65,1164
1607090724.9978,64,1259
1607090725.9878,64,nan
1607090726.9779,63,1221
1607090728.1175,62,1146
1607090728.9879,61,1106
1607090729.9778,60,1160
1607090730.9978,59,1230
1607090732.0469,59,1215
1607090732.9781,59,nan
1607090733.9979,58,1172
1607090734.9875,57,1226
1607090736.0074,57,1232
1607090737.0877,56,1163
1607090737.9880,55,1269
1607090738.9777,55,nan
1607090739.9978,55,1264
1607090741.0475,54,1155
1607090741.9780,54,1230
1607090742.9978,54,1278
1607090743.9878,53,1157
1607090744.9777,53,nan
1607090746.0877,53,1232
1607090746.9878,53,1298
1607090747.9784,52,1168
1607090748.9977,52,1198
1607090750.0149,52,1228
1607090751.1245,52,1119
1607090751.9978,52,nan
1607090752.9878,52,1193
1607090754.0078,52,1238
1607090755.0468,52,1129
1607090755.9880,52,1248
1607090757.0379,52,1232
1607090757.9976,52,nan
1607090758.9877,52,1129
1607090760.0894,52,1272
1607090760.9979,52,1264
1607090761.9879,51,1159
1607090762.9778,51,1238
1607090763.9977,51,1228
1607090764.9881,51,nan
1607090765.9779,51,1162
1607090766.9978,51,1233
1607090767.9877,51,1264
1607090769.0565,51,1136
1607090769.9978,51,1284
1607090770.9879,51,1202
1607090771.9777,51,nan
1607090772.9978,51,1130
1607090774.0971,51,1196
1607090774.9778,51,1200
1607090775.9978,51,1129
1607090776.9878,51,1148
1607090778.0896,52,1231
1607090778.9981,52,nan
1607090779.9878,52,1207
1607090780.9778,52,1142
1607090782.0171,52,1232
1607090783.0675,52,1248
1607090783.9780,51,1145
1607090784.9977,51,1214
1607090785.9877,51,nan
1607090787.0295,52,1232
1607090787.9981,51,1162
1607090788.9879,51,1222
1607090790.0078,51,1278
1607090790.9977,51,1164
1607090792.0694,51,nan
1607090792.9779,51,1231
1607090793.9979,51,1229
1607090794.9877,51,1202
1607090795.9946,51,1218
1607090797.1084,51,1278
1607090797.9878,51,nan
1607090798.9777,51,1176
1607090799.9977,51,1192
1607090801.0061,51,1262
1607090801.9781,51,1183
1607090802.9976,51,1203
1607090803.9876,51,nan
1607090804.9777,51,1305
1607090806.0799,51,1182
1607090806.9878,51,1293
1607090807.9778,50,1275
1607090808.9976,50,1200
1607090810.0176,50,1256
1607090811.1154,50,nan
1607090811.9978,50,1190
1607090812.9876,50,1156
1607090813.9776,50,1217
1607090815.0776,51,1202
1607090815.9878,51,1090
1607090816.9776,51,1191
1607090817.9976,51,nan
1607090819.0089,51,1220
1607090820.1166,51,1136
1607090820.9976,51,1188
1607090821.9878,51,1211
1607090823.0074,51,1151
1607090824.0189,51,1157
1607090824.9876,51,nan
1607090825.9775,52,1256
1607090826.9975,52,1184
1607090827.9874,51,1163
1607090829.0970,52,1247
1607090829.9976,52,1227
1607090830.9876,51,1120
1607090831.9774,51,1181
1607090833.0190,51,nan
1607090834.1264,52,1229
1607090834.9775,52,1151
1607090836.0574,52,1218
1607090836.9874,52,1222
1607090838.0283,51,1140
1607090838.9978,51,nan
1607090839.9876,52,1278
1607090840.9775,51,1240
1607090842.0162,51,1195
1607090843.1285,51,1193
1607090843.9776,51,1222
1607090844.9975,51,1151
1607090845.9874,51,nan
1607090847.0263,51,1174
1607090847.9980,51,1215
1607090848.9876,51,1183
1607090849.9775,51,1128
1607090850.9976,52,1257
1607090852.0961,52,1217
1607090852.9777,52,nan
1607090853.9976,51,1147
1607090854.9876,51,1219
1607090856.0369,52,1201
1607090857.1375,51,1115
1607090857.9877,52,1204
1607090858.9775,52,1203
1607090859.9975,52,nan
1607090861.0384,52,1166
1607090861.9779,52,1246
1607090863.0279,52,1185
1607090863.9875,52,1090
1607090864.9775,52,1141
1607090866.1065,52,1171
1607090866.9876,52,1072
1607090867.9777,52,1187
1607090868.9973,52,nan
1607090870.0369,53,1240
1607090870.9775,52,1154
1607090871.9975,52,1191
1607090872.9875,52,1194
1607090873.9774,52,1122
1607090875.0759,52,1179
1607090875.9876,52,1198
1607090876.9777,52,nan
1607090877.9975,52,1139
1607090879.0352,52,1126
1607090879.9776,53,1189
1607090880.9977,53,nan
1607090881.9875,53,946
1607090882.9774,53,881
1607090884.0483,55,1161
1607090884.9877,55,1176
1607090885.9775,55,1044
1607090886.9975,55,1198
1607090887.9874,55,1245
1607090889.1484,55,1069
1607090889.9977,55,1162
1607090890.9874,55,1162
1607090892.1111,55,nan
1607090893.3650,54,1071
1607090893.9877,55,1062
1607090894.9777,55,1154
1607090895.9976,55,1126
1607090897.0373,55,975
1607090898.0573,55,969
1607090898.9976,56,1081
1607090899.9876,56,1138
