,hr,rr
1607090724.9978,10.5,104.05263157894728
1607090725.9878,10.5,85.05263157894728
1607090726.9779,9.5,66.05263157894728
1607090728.1175,8.5,-8.947368421052715
1607090728.9879,7.5,-48.947368421052715
1607090729.9778,6.5,5.052631578947285
1607090730.9978,5.5,75.05263157894728
1607090732.0469,5.5,60.052631578947285
1607090732.9781,5.5,38.552631578947285
1607090733.9979,4.5,17.052631578947285
1607090734.9875,3.5,71.05263157894728
1607090736.0074,3.5,77.05263157894728
1607090737.0877,2.5,8.052631578947285
1607090737.988,1.5,114.05263157894728
1607090738.9777,1.5,111.55263157894728
1607090739.9978,1.5,109.05263157894728
1607090741.0475,0.5,0.05263157894728465
1607090741.978,0.5,75.05263157894728
1607090742.9978,0.5,123.05263157894728
1607090743.9878,-0.5,2.0526315789472847
1607090744.9777,-0.5,39.552631578947285
1607090746.0877,-0.5,77.05263157894728
1607090746.9878,-0.5,143.05263157894728
1607090747.9784,-1.5,13.052631578947285
1607090748.9977,-1.5,43.052631578947285
1607090750.0149,-1.5,73.05263157894728
1607090751.1245,-1.5,-35.947368421052715
1607090751.9978,-1.5,1.0526315789472847
1607090752.9878,-1.5,38.052631578947285
1607090754.0078,-1.5,83.05263157894728
1607090755.0468,-1.5,-25.947368421052715
1607090755.988,-1.5,93.05263157894728
1607090757.0379,-1.5,77.05263157894728
1607090757.9976,-1.5,25.552631578947285
1607090758.9877,-1.5,-25.947368421052715
1607090760.0894,-1.5,117.05263157894728
1607090760.9979,-1.5,109.05263157894728
1607090761.9879,-2.5,4.052631578947285
1607090762.9778,-2.5,83.05263157894728
1607090763.9977,-2.5,73.05263157894728
1607090764.9881,-2.5,40.052631578947285
1607090765.9779,-2.5,7.052631578947285
1607090766.9978,-2.5,78.05263157894728
1607090767.9877,-2.5,109.05263157894728
1607090769.0565,-2.5,-18.947368421052715
1607090769.9978,-2.5,129.05263157894728
1607090770.9879,-2.5,47.052631578947285
1607090771.9777,-2.5,11.052631578947285
1607090772.9978,-2.5,-24.947368421052715
1607090774.0971,-2.5,41.052631578947285
1607090774.9778,-2.5,45.052631578947285
1607090775.9978,-2.5,-25.947368421052715
1607090776.9878,-2.5,-6.947368421052715
1607090778.0896,-1.5,76.05263157894728
1607090778.9981,-1.5,64.05263157894728
1607090779.9878,-1.5,52.052631578947285
1607090780.9778,-1.5,-12.947368421052715
1607090782.0171,-1.5,77.05263157894728
1607090783.0675,-1.5,93.05263157894728
1607090783.978,-2.5,-9.947368421052715
1607090784.9977,-2.5,59.052631578947285
1607090785.9877,-2.5,68.05263157894728
1607090787.0295,-1.5,77.05263157894728
1607090787.9981,-2.5,7.052631578947285
1607090788.9879,-2.5,67.05263157894728
1607090790.0078,-2.5,123.05263157894728
1607090790.9977,-2.5,9.052631578947285
1607090792.0694,-2.5,42.552631578947285
1607090792.9779,-2.5,76.05263157894728
1607090793.9979,-2.5,74.05263157894728
1607090794.9877,-2.5,47.052631578947285
1607090795.9946,-2.5,63.052631578947285
1607090797.1084,-2.5,123.05263157894728
1607090797.9878,-2.5,72.05263157894728
1607090798.9777,-2.5,21.052631578947285
1607090799.9977,-2.5,37.052631578947285
1607090801.0061,-2.5,107.05263157894728
1607090801.9781,-2.5,28.052631578947285
1607090802.9976,-2.5,48.052631578947285
1607090803.9876,-2.5,99.05263157894728
1607090804.9777,-2.5,150.05263157894728
1607090806.0799,-2.5,27.052631578947285
1607090806.9878,-2.5,138.05263157894728
1607090807.9778,-3.5,120.05263157894728
1607090808.9976,-3.5,45.052631578947285
1607090810.0176,-3.5,101.05263157894728
1607090811.1154,-3.5,68.05263157894728
1607090811.9978,-3.5,35.052631578947285
1607090812.9876,-3.5,1.0526315789472847
1607090813.9776,-3.5,62.052631578947285
1607090815.0776,-2.5,47.052631578947285
1607090815.9878,-2.5,-64.94736842105272
1607090816.9776,-2.5,36.052631578947285
1607090817.9976,-2.5,50.552631578947285
1607090819.0089,-2.5,65.05263157894728
1607090820.1166,-2.5,-18.947368421052715
1607090820.9976,-2.5,33.052631578947285
1607090821.9878,-2.5,56.052631578947285
1607090823.0074,-2.5,-3.9473684210527153
