Time,GSR,Temp(C)
1607090722.1703,22,33.81
1607090723.8204,28,33.81
1607090725.4700,33,33.81
1607090727.1201,38,33.81
1607090728.7700,42,33.81
1607090730.4200,46,33.88
1607090732.0700,49,33.88
1607090733.7211,51,33.88
1607090735.3971,54,33.88
1607090737.0903,56,33.88
1607090738.7670,58,33.88
1607090740.4473,60,33.88
1607090741.9702,59,33.94
1607090743.6201,60,33.94
1607090745.2699,62,33.94
1607090746.9199,63,33.94
1607090748.5701,63,33.94
1607090750.2199,64,34.00
1607090751.8700,65,34.00
1607090753.5199,66,34.00
1607090755.1699,67,34.00
1607090756.8199,68,34.00
1607090758.4702,68,34.00
1607090760.1200,69,34.06
1607090761.7699,70,34.06
1607090763.4490,71,34.06
1607090765.1577,71,34.06
1607090766.8074,70,34.06
1607090768.3700,71,34.06
1607090769.9908,70,34.06
1607090771.6402,70,34.06
1607090773.2902,70,34.13
1607090774.9400,71,34.13
1607090776.5900,72,34.13
1607090778.2399,73,34.13
1607090779.8900,72,34.13
1607090781.5399,71,34.13
1607090783.1898,72,34.19
1607090784.8399,72,34.19
1607090786.4899,73,34.19
1607090788.1676,73,34.19
1607090789.8193,75,34.19
1607090791.5294,74,34.19
1607090793.1790,74,34.25
1607090794.7401,74,34.25
1607090796.3902,74,34.25
1607090798.0400,76,34.25
1607090799.6900,77,34.25
1607090801.3403,76,34.25
1607090802.9900,75,34.25
1607090804.6400,76,34.31
1607090806.2899,77,34.31
1607090807.9399,78,34.31
1607090809.5900,78,34.31
1607090811.2399,81,34.31
1607090812.8899,78,34.31
1607090814.5400,79,34.38
1607090816.2189,78,34.38
1607090817.8399,79,34.38
1607090819.5474,79,34.38
1607090821.1988,80,34.38
1607090822.9085,81,34.38
1607090824.4406,80,34.38
1607090826.0898,81,34.38
1607090827.7398,82,34.44
1607090829.3899,84,34.44
1607090831.0398,83,34.44
1607090832.6897,84,34.44
1607090834.3397,83,34.44
1607090835.9897,85,34.44
1607090837.6397,86,34.44
1607090839.2898,84,34.44
1607090840.9397,85,34.50
1607090842.5897,83,34.50
1607090844.2397,85,34.50
1607090845.9185,85,34.50
1607090847.5992,88,34.50
1607090849.2765,90,34.50
1607090850.9572,88,34.50
1607090852.4899,88,34.50
1607090854.1399,87,34.56
1607090855.7899,88,34.56
1607090857.4399,87,34.56
1607090859.0897,87,34.56
1607090860.7398,88,34.56
1607090862.3898,88,34.56
1607090864.0398,88,34.56
1607090865.6897,89,34.56
1607090867.3397,89,34.56
1607090868.9897,90,34.63
1607090870.6397,88,34.63
1607090872.2897,89,34.63
1607090873.9677,89,34.63
1607090875.7091,90,34.63
1607090877.3282,91,34.63
1607090878.8898,91,34.63
1607090880.5398,91,34.63
1607090882.1908,87,34.69
1607090883.8398,86,34.69
1607090885.5198,84,34.69
1607090887.1397,85,34.69
1607090888.7897,87,34.69
1607090890.4397,87,34.69
1607090892.1133,88,34.69
1607090893.7397,88,34.75
1607090895.3897,91,34.75
1607090897.0390,82,34.75
1607090898.6598,74,34.75
1607090900.3364,70,34.75