Time,GSR,Temp(C)
1607169368.7318,49,35.50
1607169370.3809,51,35.50
1607169372.0308,53,35.50
1607169373.6809,56,35.50
1607169375.3309,55,35.44
1607169376.9809,52,35.44
1607169378.6309,48,35.44
1607169380.2808,45,35.44
1607169381.9309,46,35.44
1607169383.6037,49,35.44
1607169385.2833,51,35.44
1607169386.9585,51,35.44
1607169388.6423,44,35.44
1607169390.1811,40,35.44
1607169391.8311,41,35.44
1607169393.4811,45,35.44
1607169395.1310,44,35.44
1607169396.8110,44,35.44
1607169398.4309,46,35.44
1607169400.0810,48,35.44
1607169401.7310,48,35.44
1607169403.3510,49,35.44
1607169405.0010,51,35.44
1607169406.6509,51,35.44
1607169408.3010,52,35.44
1607169409.9892,51,35.44
1607169411.6434,51,35.44
1607169413.3525,53,35.44
1607169415.0013,54,35.44
1607169416.5513,55,35.44
1607169418.2012,56,35.44
1607169419.8512,54,35.44
1607169421.5009,52,35.44
1607169423.1511,52,35.38
1607169424.8010,53,35.44
1607169426.4509,51,35.44
1607169428.1008,53,35.44
1607169429.7508,54,35.44
1607169431.4008,54,35.44
1607169433.0508,56,35.44
1607169434.7008,55,35.44
1607169436.3508,55,35.44
1607169438.0169,54,35.44
1607169439.6631,52,35.44
1607169441.3736,52,35.44
1607169443.0541,53,35.44
1607169444.7333,52,35.44
1607169446.2510,47,35.44
1607169447.9009,45,35.44
1607169449.5511,47,35.44
1607169451.2010,49,35.44
1607169452.8509,51,35.44
1607169454.5009,53,35.44
1607169456.1509,53,35.44
1607169457.8009,55,35.44
1607169459.4509,56,35.44
1607169461.1009,58,35.44
1607169462.7509,60,35.44
1607169464.5582,59,35.50
1607169466.3620,51,35.44
1607169468.0479,49,35.50
1607169469.7078,50,35.44
1607169471.1325,52,35.50
1607169472.7931,54,35.50
1607169474.3009,55,35.50
1607169475.9511,55,35.50
1607169477.6009,51,35.50
1607169479.2510,52,35.50
1607169480.9008,49,35.50
1607169482.5510,47,35.50
1607169484.2009,46,35.50
1607169485.8510,46,35.50
1607169487.5008,48,35.50
1607169489.1509,49,35.50
1607169490.8009,51,35.50
1607169492.4509,53,35.50
1607169494.1448,54,35.50
1607169495.7962,53,35.50
1607169497.5132,53,35.50
1607169499.1550,54,35.50
1607169500.7013,53,35.50
1607169502.3511,53,35.56
1607169504.0010,53,35.50
1607169505.6511,54,35.56
1607169507.3011,55,35.56
1607169508.9511,55,35.50
1607169510.6010,56,35.56
1607169512.2510,59,35.56
1607169513.9010,55,35.56
1607169515.5509,55,35.56
1607169517.2009,50,35.56
1607169518.8511,49,35.56
1607169520.5009,51,35.56
1607169522.1653,54,35.56
1607169523.8234,56,35.56
1607169525.5284,58,35.56
1607169527.2053,59,35.56
1607169528.7213,56,35.56
1607169530.3711,56,35.56
1607169532.0211,56,35.56
1607169533.6712,54,35.56
1607169535.3211,55,35.56
1607169536.9711,56,35.56
1607169538.6211,58,35.56
1607169540.2711,57,35.56
1607169541.9209,56,35.56
1607169543.5709,60,35.56