,hr,rr
1607169369.8338,9.927868852459014,-125.36721311475412
1607169370.8237,9.927868852459014,-31.367213114754122
1607169371.8435,9.927868852459014,-24.367213114754122
1607169372.9832,8.927868852459014,-53.36721311475412
1607169373.8236,8.927868852459014,-109.86721311475412
1607169374.8137,7.927868852459014,-166.36721311475412
1607169375.8338,7.927868852459014,-47.36721311475412
1607169376.8836,6.927868852459014,17.632786885245878
1607169377.8141,6.927868852459014,-17.367213114754122
1607169378.8641,6.927868852459014,-80.36721311475412
1607169379.8236,5.927868852459014,-143.36721311475412
1607169380.8136,5.927868852459014,-300.3672131147541
1607169381.8873,5.927868852459014,-249.86721311475412
1607169382.8238,5.927868852459014,-199.36721311475412
1607169383.8137,5.927868852459014,433.6327868852459
1607169384.8337,5.927868852459014,294.6327868852459
1607169385.8237,4.927868852459014,155.63278688524588
1607169386.8142,3.9278688524590137,-16.367213114754122
1607169387.8341,3.9278688524590137,-5.367213114754122
1607169388.8237,2.9278688524590137,5.632786885245878
1607169389.8137,2.9278688524590137,53.63278688524588
1607169390.9536,2.9278688524590137,37.63278688524588
1607169391.8241,2.9278688524590137,-12.367213114754122
1607169392.8138,1.9278688524590137,-62.36721311475412
1607169393.8337,1.9278688524590137,10.632786885245878
1607169394.8237,1.9278688524590137,8.132786885245878
1607169395.9333,1.9278688524590137,5.632786885245878
1607169396.8339,1.9278688524590137,-58.36721311475412
1607169397.8237,1.9278688524590137,-47.36721311475412
1607169398.8137,1.9278688524590137,0.6327868852458778
1607169399.8855,1.9278688524590137,48.63278688524588
1607169400.8241,0.9278688524590137,20.632786885245878
1607169401.8138,0.9278688524590137,0.13278688524587778
1607169402.8338,0.9278688524590137,-20.367213114754122
1607169403.8237,0.9278688524590137,100.63278688524588
1607169404.8942,0.9278688524590137,77.63278688524588
1607169405.8342,0.9278688524590137,54.63278688524588
1607169406.8237,0.9278688524590137,-68.36721311475412
1607169407.8138,0.9278688524590137,18.632786885245878
1607169408.8338,-0.07213114754098626,105.63278688524588
1607169409.8244,-0.07213114754098626,147.63278688524588
1607169410.8139,-0.07213114754098626,74.63278688524588
1607169411.8338,-0.07213114754098626,1.6327868852458778
1607169412.8238,-0.07213114754098626,202.63278688524588
1607169413.8951,-0.07213114754098626,134.63278688524588
1607169414.8348,-0.07213114754098626,12.132786885245878
1607169415.8239,-1.0721311475409863,-110.36721311475412
1607169416.8137,-1.0721311475409863,153.63278688524588
1607169417.8556,-1.0721311475409863,117.13278688524588
1607169418.9648,-1.0721311475409863,80.63278688524588
1607169419.8139,-1.0721311475409863,32.63278688524588
1607169420.8337,-1.0721311475409863,30.132786885245878
1607169421.8236,-1.0721311475409863,27.632786885245878
1607169422.8336,-1.0721311475409863,138.63278688524588
1607169423.8339,-1.0721311475409863,78.63278688524588
1607169424.8237,-1.0721311475409863,18.632786885245878
1607169425.8137,-1.0721311475409863,47.63278688524588
1607169426.8335,-1.0721311475409863,90.63278688524588
1607169427.9048,-1.0721311475409863,39.13278688524588
1607169428.8138,-1.0721311475409863,-12.367213114754122
1607169429.8336,-1.0721311475409863,-36.36721311475412
1607169430.8537,-1.0721311475409863,60.13278688524588
1607169431.8328,-1.0721311475409863,156.63278688524588
1607169432.945,-1.0721311475409863,19.632786885245878
1607169433.8239,-1.0721311475409863,-27.367213114754122
1607169434.8136,-1.0721311475409863,-27.367213114754122
1607169435.8336,-1.0721311475409863,-108.86721311475412
1607169436.9051,-1.0721311475409863,-190.36721311475412
1607169437.8451,-1.0721311475409863,-379.3672131147541
1607169438.8337,-1.0721311475409863,-262.3672131147541
1607169439.8236,0.9278688524590137,-145.36721311475412
1607169440.8332,1.9278688524590137,148.63278688524588
1607169441.9452,0.9278688524590137,-28.367213114754122
1607169442.8237,0.9278688524590137,-4.867213114754122
1607169443.8135,0.9278688524590137,18.632786885245878
1607169444.8335,0.9278688524590137,53.63278688524588
1607169445.9042,0.9278688524590137,-97.36721311475412
1607169446.814,0.9278688524590137,-130.86721311475412
1607169447.8339,0.9278688524590137,-164.36721311475412
1607169448.8236,0.9278688524590137,-88.36721311475412
1607169449.8138,0.9278688524590137,-160.36721311475412
1607169450.9137,1.9278688524590137,-244.36721311475412
1607169451.8238,1.9278688524590137,-181.36721311475412
1607169452.8136,1.9278688524590137,-118.36721311475412
1607169453.8336,2.9278688524590137,29.632786885245878
1607169454.8453,1.9278688524590137,-100.36721311475412
1607169455.9547,1.9278688524590137,-134.36721311475412
1607169456.8337,1.9278688524590137,-168.36721311475412
1607169457.8236,2.9278688524590137,36.63278688524588
1607169458.8136,2.9278688524590137,-53.36721311475412
1607169459.8845,2.9278688524590137,-36.86721311475412
1607169460.824,1.9278688524590137,-20.367213114754122
1607169461.8137,1.9278688524590137,-24.367213114754122
1607169462.8336,1.9278688524590137,-102.36721311475412
1607169463.8543,1.9278688524590137,-105.36721311475412
1607169465.2257,1.9278688524590137,-108.36721311475412
1607169465.84,1.9278688524590137,-40.36721311475412
1607169466.9221,1.9278688524590137,-8.367213114754122
1607169468.0486,1.9278688524590137,23.632786885245878
1607169469.1686,1.9278688524590137,-11.367213114754122
1607169469.8235,1.9278688524590137,1.6327868852458778
1607169470.8438,1.9278688524590137,-13.367213114754122
1607169471.8336,1.9278688524590137,-28.367213114754122
1607169472.8235,0.9278688524590137,-73.36721311475412
1607169473.955,0.9278688524590137,-27.367213114754122
1607169474.8338,0.9278688524590137,-24.867213114754122
1607169475.8236,0.9278688524590137,-22.367213114754122
1607169476.8136,0.9278688524590137,-108.36721311475412
1607169477.8849,0.9278688524590137,-65.36721311475412
1607169478.9648,0.9278688524590137,-54.36721311475412
1607169479.8138,1.9278688524590137,-43.36721311475412
1607169480.8637,1.9278688524590137,-86.36721311475412
1607169481.8247,1.9278688524590137,-61.36721311475412
1607169482.8954,1.9278688524590137,-63.36721311475412
1607169483.8341,1.9278688524590137,-100.36721311475412
1607169484.8238,1.9278688524590137,-137.36721311475412
1607169485.8136,1.9278688524590137,-326.3672131147541
1607169486.8337,1.9278688524590137,-90.36721311475412
1607169487.9646,1.9278688524590137,-120.86721311475412
1607169488.814,2.9278688524590137,-151.36721311475412
