,ecg
1607169369.4761,622.0
1607169369.4778,2620.0
1607169369.4803,5310.0
1607169369.483,6893.0
1607169369.4849,7793.0
1607169369.4869,8930.0
1607169369.4889,9835.0
1607169369.4909,10406.0
1607169369.4929,11002.0
1607169369.4947,11528.0
1607169369.4968,11890.0
1607169369.4988,12238.0
1607169369.5008,12559.0
1607169369.5028,12795.0
1607169369.5049,13003.0
1607169369.5069,13198.0
1607169369.5088,13348.0
1607169369.5109,13466.0
1607169369.5128,13584.0
1607169369.5148,13698.0
1607169369.5168,13780.0
1607169369.5188,13830.0
1607169369.521,13874.0
1607169369.5229,13929.0
1607169369.5248,13965.0
1607169369.5268,13980.0
1607169369.5288,13994.0
1607169369.5309,14007.0
1607169369.5329,14007.0
1607169369.5348,13999.0
1607169369.5368,13992.0
1607169369.5388,13980.0
1607169369.5408,13963.0
1607169369.5428,13941.0
1607169369.5448,13912.0
1607169369.5467,13883.0
1607169369.5488,13852.0
1607169369.5507,13811.0
1607169369.5528,13775.0
1607169369.5548,13736.0
1607169369.5568,13669.0
1607169369.5588,13611.0
1607169369.5608,13587.0
1607169369.5628,13548.0
1607169369.5647,13476.0
1607169369.5667,13401.0
1607169369.5687,13350.0
1607169369.5708,13304.0
1607169369.573,13232.0
1607169369.5748,13157.0
1607169369.5776,13104.0
1607169369.5788,13049.0
1607169369.5808,12969.0
1607169369.5828,12889.0
1607169369.5847,12834.0
1607169369.5867,12776.0
1607169369.5888,12701.0
1607169369.5907,12607.0
1607169369.5928,12518.0
1607169369.5947,12453.0
1607169369.5967,12380.0
1607169369.5987,12293.0
1607169369.6009,12231.0
1607169369.6028,12153.0
1607169369.6048,12040.0
1607169369.6067,11948.0
1607169369.6087,11890.0
1607169369.6107,11818.0
1607169369.6128,11726.0
1607169369.6147,11644.0
1607169369.6167,11567.0
1607169369.6187,11485.0
1607169369.6209,11391.0
1607169369.9869,11299.0
1607169369.9879,11229.0
1607169369.9904,11152.0
1607169369.9931,11053.0
1607169369.995,10961.0
1607169369.997,10887.0
1607169369.999,10807.0
1607169370.001,10723.0
1607169370.003,10640.0
1607169370.005,10571.0
1607169370.007,10481.0
1607169370.0089,10358.0
1607169370.0109,10271.0
1607169370.013,10228.0
1607169370.0149,10134.0
1607169370.0169,10008.0
1607169370.0189,9938.0
1607169370.021,9883.0
1607169370.0231,9786.0
1607169370.025,9692.0
1607169370.027,9617.0
1607169370.0289,9538.0
1607169370.0309,9441.0
1607169370.0329,9354.0
1607169370.0349,9282.0
1607169370.0369,9202.0
1607169370.039,9113.0
1607169370.0409,9046.0
1607169370.0431,8990.0
1607169370.045,8918.0
1607169370.047,8838.0
1607169370.0489,8749.0
1607169370.0509,8645.0
1607169370.0529,8548.0
1607169370.055,8471.0
1607169370.0569,8399.0
1607169370.0589,8314.0
1607169370.061,8235.0
1607169370.0629,8167.0
1607169370.065,8092.0
1607169370.0669,8003.0
1607169370.0689,7914.0
1607169370.071,7868.0
1607169370.073,8008.0
1607169370.0749,8491.0
1607169370.077,9055.0
1607169370.0789,8985.0
1607169370.0809,8037.0
1607169370.0829,6934.0
1607169370.0849,6601.0
1607169370.0869,6925.0
1607169370.089,7081.0
1607169370.0909,7011.0
1607169370.0929,7019.0
1607169370.0949,6995.0
1607169370.0969,6900.0
1607169370.0989,6845.0
1607169370.1009,6802.0
1607169370.1029,6734.0
1607169370.105,6678.0
1607169370.1069,6625.0
1607169370.1089,6560.0
1607169370.1109,6498.0
1607169370.1129,6444.0
1607169370.1149,6387.0
1607169370.1169,6324.0
1607169370.1189,6271.0
1607169370.121,6230.0
1607169370.123,6181.0
1607169370.1249,6123.0
1607169370.1269,6078.0
1607169370.1289,6046.0
1607169370.1309,6000.0
1607169370.5573,5959.0
1607169370.5585,5928.0
1607169370.5609,5894.0
1607169370.5636,5865.0
1607169370.5656,5846.0
1607169370.5676,5834.0
1607169370.57,5827.0
1607169370.5718,5795.0
1607169370.5736,5735.0
1607169370.5756,5682.0
1607169370.5776,5624.0
1607169370.5796,5518.0
1607169370.5816,5373.0
1607169370.5836,5221.0
1607169370.5856,5059.0
1607169370.5877,4898.0
1607169370.5896,4763.0
1607169370.5916,4659.0
1607169370.5936,4579.0
1607169370.5955,4512.0
1607169370.5975,4454.0
1607169370.5995,4405.0
1607169370.6015,4360.0
1607169370.6036,4319.0
1607169370.6056,4285.0
1607169370.6075,4249.0
1607169370.6095,4205.0
1607169370.6115,4169.0
1607169370.6136,4145.0
1607169370.6155,4116.0
1607169370.6175,4073.0
1607169370.6195,4022.0
1607169370.6216,3978.0
1607169370.6237,3949.0
1607169370.6255,3913.0
1607169370.6275,3865.0
1607169370.6296,3826.0
1607169370.6316,3795.0
1607169370.6335,3749.0
1607169370.6356,3706.0
1607169370.6375,3674.0
1607169370.6396,3638.0
1607169370.6415,3597.0
1607169370.6435,3549.0
1607169370.6455,3503.0
1607169370.6476,3472.0
1607169370.6495,3440.0
1607169370.6515,3404.0
1607169370.6536,3366.0
1607169370.6555,3332.0
1607169370.6575,3300.0
1607169370.6595,3267.0
1607169370.6615,3230.0
1607169370.6635,3194.0
1607169370.6655,3160.0
1607169370.6675,3134.0
1607169370.6695,3103.0
1607169370.6717,3066.0
1607169370.6735,3030.0
1607169370.6755,2994.0
1607169370.6775,2970.0
1607169370.6795,2951.0
1607169370.6815,2914.0
1607169370.6835,2873.0
1607169370.6855,2852.0
1607169370.6875,2835.0
1607169370.6896,2803.0
1607169370.6915,2767.0
1607169370.6935,2738.0
1607169370.6955,2712.0
1607169370.6975,2680.0
1607169370.6994,2651.0
1607169370.7015,2627.0
1607169371.0969,2603.0
1607169371.0978,2569.0
1607169371.1003,2538.0
1607169371.1029,2519.0
1607169371.1049,2497.0
1607169371.1069,2468.0
