time,gsr
1.601637968594199896e+09,2.313537062443776335e+02
1.601637968597899914e+09,2.308129444012031399e+02
1.601637968600899935e+09,2.302459168246592753e+02
1.601637968604300022e+09,2.296540799710710417e+02
1.601637968607500076e+09,2.290529625777784020e+02
1.601637968610599995e+09,2.284283321535709774e+02
1.601637968614000082e+09,2.278112316085651230e+02
1.601637968619800091e+09,2.271732396540299703e+02
1.601637968623500109e+09,2.265312104025612143e+02
1.601637968627199888e+09,2.258722367382045206e+02
1.601637968631099939e+09,2.252130853861762319e+02
1.601637968634299994e+09,2.245407618431424055e+02
1.601637968637500048e+09,2.238719454469398045e+02
1.601637968640599966e+09,2.232232864062785893e+02
1.601637968644399881e+09,2.225661012702892663e+02
1.601637968648099899e+09,2.219169819894293028e+02
1.601637968653399944e+09,2.212768898248731375e+02
1.601637968657599926e+09,2.206467569086689196e+02
1.601637969523600101e+09,2.200274862437385650e+02
1.601637969527400017e+09,2.194043501437208192e+02
1.601637969530600071e+09,2.187781642241580471e+02
1.601637969533699989e+09,2.181638163816069209e+02
1.601637969536799908e+09,2.175605638233414822e+02
1.601637969540299892e+09,2.169535040882418286e+02
1.601637969543400049e+09,2.163588795772471371e+02
