,ecg
1606935088.3533,3102.0
1606935088.3562,3533.0
1606935088.3587,4075.0
1606935088.3603,4680.0
1606935088.362,5080.0
1606935088.364,5468.0
1606935088.366,5896.0
1606935088.3681,6243.0
1606935088.3702,6559.0
1606935088.3727,6884.0
1606935088.3748,7173.0
1606935088.377,7433.0
1606935088.3794,7691.0
1606935088.381,7944.0
1606935088.3831,8170.0
1606935088.385,8368.0
1606935088.387,8561.0
1606935088.389,8761.0
1606935088.3911,8932.0
1606935088.393,9081.0
1606935088.395,9240.0
1606935088.397,9394.0
1606935088.399,9519.0
1606935088.401,9640.0
1606935088.403,9770.0
1606935088.405,9890.0
1606935088.407,9999.0
1606935088.409,10095.0
1606935088.4109,10182.0
1606935088.4129,10268.0
1606935088.4149,10353.0
1606935088.4169,10425.0
1606935088.419,10490.0
1606935088.4209,10558.0
1606935088.4229,10603.0
1606935088.4249,10632.0
1606935088.427,10678.0
1606935088.429,10721.0
1606935088.4309,10745.0
1606935088.4329,10765.0
1606935088.4349,10786.0
1606935088.4369,10801.0
1606935088.439,10806.0
1606935088.4409,10810.0
1606935088.4429,10818.0
1606935088.4449,10810.0
1606935088.4469,10789.0
1606935088.449,10777.0
1606935088.4509,10769.0
1606935088.4529,10760.0
1606935088.4553,10741.0
1606935088.4569,10697.0
1606935088.459,10659.0
1606935088.4609,10639.0
1606935088.4628,10606.0
1606935088.4648,10565.0
1606935088.4669,10533.0
1606935088.4689,10492.0
1606935088.4708,10437.0
1606935088.4729,10394.0
1606935088.4749,10358.0
1606935088.4768,10302.0
1606935088.4789,10247.0
1606935088.4808,10196.0
1606935088.4829,10141.0
1606935088.4848,10083.0
1606935088.4868,10028.0
1606935088.4888,9970.0
1606935088.4908,9912.0
1606935088.4928,9840.0
1606935088.4949,9770.0
1606935088.4968,9717.0
1606935088.4988,9664.0
1606935088.8903,9599.0
1606935088.8919,9548.0
1606935088.8944,9505.0
1606935088.897,9425.0
1606935088.8991,9331.0
1606935088.901,9254.0
1606935088.903,9180.0
1606935088.905,9095.0
1606935088.9069,9009.0
1606935088.909,8932.0
1606935088.911,8869.0
1606935088.9129,8804.0
1606935088.915,8708.0
1606935088.917,8614.0
1606935088.919,8551.0
1606935088.9209,8505.0
1606935088.9229,8529.0
1606935088.925,8647.0
1606935088.9269,8606.0
1606935088.929,8315.0
1606935088.931,8144.0
1606935088.9329,8110.0
1606935088.9349,7968.0
1606935088.9369,7848.0
1606935088.9391,7807.0
1606935088.941,7730.0
1606935088.9429,7636.0
1606935088.945,7571.0
1606935088.9473,7501.0
1606935088.949,7424.0
1606935088.9511,7354.0
1606935088.953,7284.0
1606935088.955,7209.0
1606935088.9569,7139.0
1606935088.959,7072.0
1606935088.961,7000.0
1606935088.963,6927.0
1606935088.965,6865.0
1606935088.967,6800.0
1606935088.969,6727.0
1606935088.9709,6660.0
1606935088.9729,6595.0
1606935088.9749,6527.0
1606935088.9769,6458.0
1606935088.9789,6371.0
1606935088.9809,6296.0
1606935088.9829,6241.0
1606935088.9849,6169.0
1606935088.9869,6091.0
1606935088.989,6024.0
1606935088.9909,5954.0
1606935088.9929,5867.0
1606935088.9949,5793.0
1606935088.9969,5737.0
1606935088.999,5682.0
1606935089.0009,5619.0
1606935089.0029,5557.0
1606935089.0048,5497.0
1606935089.0069,5439.0
1606935089.0089,5381.0
1606935089.0109,5316.0
1606935089.0129,5256.0
1606935089.0148,5195.0
1606935089.0169,5130.0
1606935089.0189,5073.0
1606935089.0208,5027.0
1606935089.0229,4967.0
1606935089.0249,4906.0
1606935089.027,4851.0
1606935089.0289,4798.0
1606935089.0308,4743.0
1606935089.0328,4687.0
1606935089.0348,4639.0
1606935089.4294,4586.0
1606935089.4303,4521.0
1606935089.4319,4461.0
1606935089.4339,4415.0
1606935089.4358,4369.0
1606935089.4378,4316.0
1606935089.4401,4263.0
1606935089.4419,4215.0
1606935089.4439,4169.0
1606935089.4458,4109.0
1606935089.4478,4046.0
1606935089.4499,4003.0
1606935089.4518,3962.0
1606935089.4538,3909.0
1606935089.4558,3858.0
1606935089.4578,3820.0
1606935089.4598,3779.0
1606935089.4618,3731.0
1606935089.4638,3687.0
1606935089.4659,3644.0
1606935089.4678,3601.0
1606935089.4699,3560.0
1606935089.4718,3521.0
1606935089.4738,3480.0
1606935089.4758,3439.0
1606935089.4778,3398.0
1606935089.4798,3365.0
1606935089.4818,3331.0
1606935089.4838,3295.0
1606935089.4858,3280.0
1606935089.4878,3266.0
1606935089.4898,3218.0
1606935089.4918,3158.0
1606935089.4937,3112.0
1606935089.4958,3068.0
1606935089.4977,3020.0
1606935089.4998,2972.0
1606935089.5018,2931.0
1606935089.5037,2900.0
1606935089.5057,2868.0
1606935089.5078,2830.0
1606935089.5098,2796.0
1606935089.5118,2765.0
1606935089.5138,2753.0
1606935089.5158,2818.0
1606935089.5177,2965.0
1606935089.5198,2979.0
1606935089.5224,2777.0
1606935089.5238,2654.0
1606935089.5258,2630.0
1606935089.5278,2529.0
1606935089.5298,2464.0
1606935089.5318,2466.0
1606935089.5338,2430.0
1606935089.5358,2389.0
1606935089.5378,2372.0
1606935089.5398,2346.0
