,gsr,temp
1606935089.3137,19013.80355860528,-0.13356020942408264
1606935090.9035,18213.061104869834,-0.13356020942408264
1606935092.4934,18939.624707580515,-0.13356020942408264
1606935094.0834,14892.69084616346,-0.13356020942408264
1606935095.7554,18070.989907247906,-0.13356020942408264
1606935097.436,18070.989907247906,-0.2635602094240852
1606935098.8234,16971.352419118557,-0.2635602094240852
1606935100.4134,15436.056782048618,-0.2635602094240852
1606935101.9734,17376.190794691236,-0.2635602094240852
1606935103.6159,17651.044824964152,-0.2635602094240852
1606935105.1537,18000.349725077238,-0.2635602094240852
1606935106.7136,18284.495077025473,-0.2635602094240852
1606935108.3035,18500.408460546656,-0.2635602094240852
1606935109.8635,18718.77103377282,-0.2635602094240852
1606935111.4535,18865.727400989614,-0.2635602094240852
1606935113.0137,19163.012354578408,-0.2635602094240852
1606935114.6335,19313.36683417086,-0.2635602094240852
1606935116.1635,19464.88024374988,-0.2635602094240852
1606935117.7535,19694.35283373079,-0.2635602094240852
1606935119.326,19848.82287623647,-0.2635602094240852
1606935121.0134,19848.82287623647,-0.2635602094240852
1606935122.4634,19926.509614992046,-0.2635602094240852
1606935124.0534,20004.49985170944,-0.2635602094240852
1606935125.6138,20161.3979609647,-0.2635602094240852
1606935127.2034,20399.066366471823,-0.2635602094240852
1606935128.8649,20559.080917423587,-0.2635602094240852
1606935130.3536,20639.56448110709,-0.2635602094240852
1606935131.9435,20639.56448110709,-0.2635602094240852
1606935133.5034,20801.49367379083,-0.2635602094240852
1606935135.0933,20882.943143812714,-0.2635602094240852
1606935136.6969,21046.82154924553,-0.2635602094240852
1606935138.345,21212.019048421767,-0.2635602094240852
1606935139.8035,21295.117445236217,-0.2635602094240852
1606935141.3933,21462.323648813377,-0.2635602094240852
1606935142.9533,21546.435551023882,-0.2635602094240852
1606935144.5557,21715.687320038396,-0.2635602094240852
1606935148.0741,21800.831383109464,-0.2635602094240852
1606935148.0831,21972.166486045695,-0.2635602094240852
1606935149.8504,22144.91192156441,-0.2635602094240852
1606935150.8448,22231.8189670064,-0.2635602094240852
1606935152.4333,22319.085175207994,-0.2635602094240852
1606935154.0654,22319.085175207994,-0.2635602094240852
1606935155.5835,22406.71277725982,-0.2635602094240852
1606935157.1437,22494.70402276999,-0.2635602094240852
1606935158.7336,22583.061180056615,-0.2635602094240852
1606935160.2944,22760.882397953614,-0.2635602094240852
1606935161.9285,22940.194959163964,-0.2635602094240852
1606935163.4733,23030.416368736598,-0.2635602094240852
1606935165.0335,23121.017703992773,-0.2635602094240852
1606935166.6233,23212.001369817623,-0.2635602094240852
1606935168.1845,23395.1254146282,-0.2635602094240852
