,hr,rr
1606935088.5021,-1.29836065573771,16.82950819672135
1606935089.3965,-1.29836065573771,20.82950819672135
1606935090.3862,-1.29836065573771,43.82950819672135
1606935091.4063,-1.29836065573771,25.82950819672135
1606935092.3962,-1.29836065573771,7.829508196721349
1606935093.5291,-2.29836065573771,28.82950819672135
1606935094.4063,-2.29836065573771,788.8295081967213
1606935095.3962,-2.29836065573771,127.82950819672135
1606935096.3861,-3.29836065573771,98.82950819672135
1606935097.4366,-4.29836065573771,120.82950819672135
1606935098.3966,-5.29836065573771,136.82950819672135
1606935099.3862,-6.29836065573771,100.82950819672135
1606935100.4062,-7.29836065573771,83.82950819672135
1606935101.3961,-7.29836065573771,119.82950819672135
1606935102.5352,-7.29836065573771,136.82950819672135
1606935103.4066,-8.29836065573771,126.82950819672135
1606935104.3962,-8.29836065573771,109.82950819672135
1606935105.3861,-8.29836065573771,46.82950819672135
1606935106.4062,-8.29836065573771,56.82950819672135
1606935107.5434,-8.29836065573771,112.82950819672135
1606935108.3863,-8.29836065573771,145.82950819672135
1606935109.4063,-8.29836065573771,146.82950819672135
1606935110.3962,-8.29836065573771,164.82950819672135
1606935111.445,-9.29836065573771,169.82950819672135
1606935112.4064,-10.29836065573771,138.82950819672135
1606935113.3962,-10.29836065573771,151.82950819672135
1606935114.3861,-10.29836065573771,153.82950819672135
1606935115.4061,-11.29836065573771,142.82950819672135
1606935116.5059,-11.29836065573771,114.82950819672135
1606935117.4166,-11.29836065573771,179.82950819672135
1606935118.4063,-11.29836065573771,200.82950819672135
1606935119.3962,-11.29836065573771,154.82950819672135
1606935120.439,-12.29836065573771,175.82950819672135
1606935121.5154,-12.29836065573771,202.82950819672135
1606935122.3962,-12.29836065573771,160.82950819672135
1606935123.3862,-12.29836065573771,175.82950819672135
1606935124.4061,-13.29836065573771,191.82950819672135
1606935125.5035,-13.29836065573771,148.82950819672135
1606935126.3863,-13.29836065573771,147.82950819672135
1606935127.4062,-13.29836065573771,115.82950819672135
1606935128.3963,-13.29836065573771,107.82950819672135
1606935129.405,-12.29836065573771,130.82950819672135
1606935130.5163,-12.29836065573771,144.82950819672135
1606935131.3962,-12.29836065573771,129.82950819672135
1606935132.3862,-12.29836065573771,140.82950819672135
1606935133.4061,-12.29836065573771,168.82950819672135
1606935134.4461,-12.29836065573771,121.82950819672135
1606935135.3863,-12.29836065573771,151.82950819672135
1606935136.4063,-12.29836065573771,140.82950819672135
1606935137.3962,-12.29836065573771,106.82950819672135
1606935138.3861,-12.29836065573771,114.82950819672135
1606935139.5158,-12.29836065573771,142.82950819672135
1606935140.3963,-12.29836065573771,143.82950819672135
1606935141.3862,-12.29836065573771,119.82950819672135
1606935142.4062,-11.29836065573771,118.82950819672135
1606935143.4146,-11.29836065573771,133.82950819672135
1606935144.3862,-11.29836065573771,114.82950819672135
1606935145.411,-11.29836065573771,163.82950819672135
1606935148.3342,-11.29836065573771,180.82950819672135
1606935148.3513,-12.29836065573771,166.82950819672135
1606935149.6242,-12.29836065573771,125.82950819672135
1606935149.8541,-12.29836065573771,141.82950819672135
1606935150.4238,-12.29836065573771,149.82950819672135
1606935151.4058,-12.29836065573771,130.82950819672135
1606935152.4143,-12.29836065573771,144.82950819672135
1606935153.525,-12.29836065573771,127.82950819672135
1606935154.4062,-12.29836065573771,105.82950819672135
1606935155.3961,-11.29836065573771,98.82950819672135
1606935156.3862,-11.29836065573771,126.82950819672135
1606935157.4563,-11.29836065573771,114.82950819672135
1606935158.3966,-11.29836065573771,77.82950819672135
1606935159.3861,-11.29836065573771,138.82950819672135
1606935160.406,-11.29836065573771,123.82950819672135
1606935161.3959,-11.29836065573771,115.82950819672135
1606935162.5326,-11.29836065573771,140.82950819672135
1606935163.4062,-11.29836065573771,130.82950819672135
1606935164.3962,-11.29836065573771,87.82950819672135
1606935165.386,-11.29836065573771,105.82950819672135
1606935166.4268,-10.29836065573771,119.82950819672135
1606935167.4267,-10.29836065573771,63.82950819672135
1606935168.4463,-10.29836065573771,77.82950819672135
