Time,HR,RR
1606935087.3902,77,800
1606935088.5021,77,nan
1606935089.3965,77,808
1606935090.3862,77,831
1606935091.4063,77,nan
1606935092.3962,77,795
1606935093.5291,76,816
1606935094.4063,76,1576
1606935095.3962,76,915
1606935096.3861,75,886
1606935097.4366,74,908
1606935098.3966,73,924
1606935099.3862,72,888
1606935100.4062,71,871
1606935101.3961,71,907
1606935102.5352,71,924
1606935103.4066,70,914
1606935104.3962,70,897
1606935105.3861,70,834
1606935106.4062,70,844
1606935107.5434,70,900
1606935108.3863,70,933
1606935109.4063,70,934
1606935110.3962,70,952
1606935111.4450,69,957
1606935112.4064,68,926
1606935113.3962,68,939
1606935114.3861,68,941
1606935115.4061,67,930
1606935116.5059,67,902
1606935117.4166,67,967
1606935118.4063,67,988
1606935119.3962,67,942
1606935120.4390,66,963
1606935121.5154,66,990
1606935122.3962,66,948
1606935123.3862,66,963
1606935124.4061,65,979
1606935125.5035,65,936
1606935126.3863,65,935
1606935127.4062,65,903
1606935128.3963,65,895
1606935129.4050,66,918
1606935130.5163,66,932
1606935131.3962,66,917
1606935132.3862,66,928
1606935133.4061,66,956
1606935134.4461,66,909
1606935135.3863,66,939
1606935136.4063,66,928
1606935137.3962,66,894
1606935138.3861,66,902
1606935139.5158,66,930
1606935140.3963,66,931
1606935141.3862,66,907
1606935142.4062,67,906
1606935143.4146,67,921
1606935144.3862,67,902
1606935145.4110,67,951
1606935148.3342,67,968
1606935148.3513,66,954
1606935149.6242,66,913
1606935149.8541,66,929
1606935150.4238,66,937
1606935151.4058,66,918
1606935152.4143,66,932
1606935153.5250,66,915
1606935154.4062,66,893
1606935155.3961,67,886
1606935156.3862,67,914
1606935157.4563,67,902
1606935158.3966,67,865
1606935159.3861,67,926
1606935160.4060,67,911
1606935161.3959,67,903
1606935162.5326,67,928
1606935163.4062,67,918
1606935164.3962,67,875
1606935165.3860,67,893
1606935166.4268,68,907
1606935167.4267,68,851
1606935168.4463,68,865
1606935169.4361,68,880
1606935170.3960,69,844
1606935171.4711,69,829
1606935172.4065,70,886
1606935173.3962,70,869
1606935174.3861,70,885
1606935175.4061,70,916
1606935176.5371,70,964
1606935177.3864,69,902
1606935178.4061,69,923
1606935179.3960,68,922
1606935180.4658,68,865
1606935181.4063,68,882
1606935182.4262,69,917
1606935183.4162,69,916
1606935184.4060,68,871
1606935185.4742,69,897
1606935186.3862,69,890
1606935187.4061,69,847
1606935188.3961,69,904
1606935189.4674,69,921
1606935190.4063,69,898
1606935191.3963,69,900
1606935192.3862,69,901
1606935193.4361,69,899
1606935194.4854,69,904
1606935195.3863,69,903
1606935196.4061,69,852
1606935197.3961,69,837
1606935198.3861,69,867
1606935199.4065,70,830
1606935200.3962,70,844
1606935201.3861,70,874
1606935202.4061,70,853
1606935203.4480,71,837
1606935204.3866,71,896
1606935205.4063,71,860
1606935206.3961,71,865
1606935207.3861,71,886
1606935208.4895,70,876
1606935209.3963,71,831
1606935210.3861,71,833
1606935211.4060,72,835
1606935212.4161,72,729
1606935213.3865,73,723
1606935214.4062,74,762
1606935215.4261,75,820
1606935216.4161,75,868
1606935217.5473,75,871
1606935218.3963,74,824
1606935219.3861,74,859
1606935220.4062,74,843
1606935221.4260,74,840
1606935222.5285,74,860
1606935223.4362,74,841
1606935224.3960,74,809
1606935225.3860,74,802
1606935226.4579,74,771
1606935227.3963,75,749
1606935228.3861,76,793
1606935229.4061,76,791
1606935230.3961,76,790
1606935231.4977,76,865
1606935232.4061,76,883
1606935233.3961,75,873
1606935234.3861,74,900
1606935235.4061,74,872
1606935236.3962,73,865
1606935237.3861,73,873
1606935238.4060,73,851
1606935239.3960,73,850
1606935240.4657,73,871
1606935241.4062,73,834
1606935242.3961,73,801
1606935243.3861,73,838
1606935244.4060,73,826
1606935245.5058,73,823
1606935246.3861,73,853
1606935247.4058,73,875
1606935248.4260,73,851
1606935249.4671,73,878
1606935250.4063,73,883
1606935251.3962,72,852
1606935252.3860,72,860
1606935253.4060,72,817
1606935254.5082,72,806
1606935255.3862,73,826
1606935256.4061,73,835
1606935257.3960,73,779
1606935258.4377,74,799
1606935259.5157,74,818
1606935260.3960,75,798
1606935261.3860,75,826
1606935262.4060,74,750
1606935263.5086,76,720
