Time,GSR,Temp(C)
1605960968.3537,402,37.00
1605960969.9750,402,37.06
1605960971.5638,402,37.06
1605960973.1536,403,37.06
1605960974.7437,404,37.06
1605960976.3636,403,37.06
1605960978.0357,376,37.06
1605960979.5437,348,37.06
1605960981.1636,347,37.06
1605960982.7535,354,37.06
1605960984.3735,357,37.06
1605960985.9635,361,37.06
1605960987.6324,366,37.06
1605960989.2559,369,37.06
1605960990.7635,368,37.06
1605960992.3535,367,37.06
1605960993.9434,369,37.00
1605960995.5634,372,37.06
1605960997.1717,375,37.06
1605960998.7861,378,37.06
1605961000.3335,380,37.06
1605961001.9533,382,37.06
1605961003.5433,384,37.06
1605961005.1333,386,37.06
1605961006.7532,387,37.06
1605961008.4031,388,37.06
1605961009.9766,389,37.06
1605961011.5534,390,37.06
1605961013.1734,391,37.06
1605961014.7331,391,37.06
1605961016.3531,392,37.06
1605961017.9430,393,37.06
1605961019.5471,392,37.06
1605961021.2247,392,37.06
1605961022.7431,393,37.06
1605961024.3329,392,37.06
1605961025.9229,391,37.06
1605961027.5452,391,37.06
1605961029.2332,390,37.06
1605961030.9061,390,37.06
1605961032.5409,390,37.06
1605961033.9341,390,37.06
1605961035.5571,391,37.06
1605961037.1439,392,37.06
1605961038.7511,393,37.06
1605961040.3309,393,37.06
1605961042.0121,394,37.06
1605961043.6708,395,37.06
1605961045.1237,395,37.06
1605961046.7437,396,37.06
1605961048.3638,396,37.06
1605961049.9237,397,37.06
1605961051.5800,397,37.06
1605961053.2396,397,37.06
1605961054.7240,398,37.06
1605961056.3137,397,37.06
1605961057.9336,398,37.06
1605961059.5236,398,37.06
1605961061.1135,398,37.06
1605961062.7668,398,37.06
1605961064.4499,397,37.06
1605961065.9136,394,37.06
1605961067.5336,391,37.06
1605961069.1234,387,37.06
1605961070.7133,386,37.06
1605961072.3510,370,37.06
1605961073.9598,365,37.06
1605961075.6832,368,37.06
1605961077.1036,370,37.06
1605961078.7232,371,37.06
1605961080.3132,369,37.06
1605961081.9033,371,37.06
1605961083.5279,374,37.06
1605961085.2095,376,37.06
1605961086.8756,379,37.06
1605961088.3232,379,37.06
1605961089.9131,367,37.06
1605961091.5032,344,37.06
1605961093.1231,331,37.06
1605961094.7608,325,37.06
1605961096.4496,317,37.06
1605961097.9230,324,37.06
1605961099.5130,332,37.06
1605961101.1029,340,37.06
1605961102.6927,347,37.06
1605961104.3129,354,37.06
1605961105.9814,359,37.06
1605961107.6211,364,37.06
1605961109.1128,368,37.06
1605961110.7027,371,37.06
1605961112.2928,374,37.06
1605961113.9128,375,37.06
1605961115.5462,379,37.06
1605961117.1589,383,37.06
1605961118.8674,384,37.06
1605961120.3028,386,37.06
1605961121.8927,388,37.06
1605961123.5126,389,37.06
1605961125.1026,390,37.06
1605961126.7011,390,37.06
1605961128.2826,391,37.06
1605961129.9024,392,37.06
1605961131.4926,393,37.06
1605961133.0825,392,37.06
1605961134.7023,392,37.06
1605961136.2934,392,37.06
1605961137.9197,392,37.06
1605961139.6292,386,37.00
1605961141.0924,382,37.06
1605961142.6827,383,37.06
1605961144.3023,384,37.06
1605961145.8923,385,37.06
1605961147.4821,387,37.06
1605961149.1700,389,37.06
1605961150.8183,391,37.06
1605961152.2823,392,37.06
1605961153.8724,392,37.06
1605961155.4920,393,37.06
1605961157.0821,392,37.06
1605961158.7147,391,37.06
1605961160.3874,391,37.06
1605961161.8821,390,37.06
1605961163.4719,391,37.06
1605961165.0921,390,37.06
1605961166.6817,391,37.06
1605961168.7753,391,37.06
1605961169.9045,391,37.06
1605961171.5544,391,37.06
1605961173.1010,392,37.06
1605961174.6908,392,37.06
1605961176.2807,393,37.06
1605961177.8705,394,37.06
1605961179.5205,394,37.06
1605961181.0921,395,37.06
1605961182.8047,396,37.06
1605961184.2604,396,37.06
1605961185.8804,397,37.06
1605961187.4705,398,37.06
1605961189.0601,398,37.06
1605961190.6792,399,37.06
1605961192.3425,399,37.06
1605961193.9913,399,37.06
1605961195.4773,399,37.06
1605961197.0665,397,37.06
1605961198.6559,397,37.06
1605961200.2755,397,37.06
1605961201.8650,397,37.06
1605961203.5307,397,37.06
1605961205.2119,397,37.06
1605961206.6651,396,37.06
1605961208.2537,395,37.06
1605961209.8433,395,37.06
1605961211.4631,396,37.06
1605961213.0639,397,37.06
1605961214.7466,397,37.06
1605961216.2627,398,37.06
1605961217.8523,398,37.06
1605961219.4422,397,37.06
1605961221.0620,394,37.06
1605961222.6518,394,37.06
1605961224.2834,394,37.06
1605961225.9932,395,37.06
1605961227.4515,396,37.06
1605961229.0414,397,37.06
1605961230.6612,398,37.06
1605961232.2511,399,37.06
1605961233.8411,399,37.06
1605961235.5053,400,37.06
1605961237.1841,400,37.06
1605961238.6410,400,37.06
1605961240.2609,400,37.06