Time,HR,RR
1606922745.9172,71,734
1606922746.9996,73,713
1606922747.9250,74,884
1606922748.9147,74,811
1606922749.9046,74,815
1606922750.9245,74,877
1606922751.9947,74,899
1606922752.9048,73,880
1606922753.9246,73,893
1606922754.9146,72,836
1606922756.0231,72,847
1606922756.9250,72,828
1606922757.9148,73,807
1606922758.9046,73,886
1606922759.9246,73,906
1606922761.0033,73,939
1606922761.9047,72,990
1606922762.9546,71,929
1606922763.9446,70,919
1606922764.9568,70,927
1606922766.0141,69,848
1606922766.9147,69,853
1606922767.9044,70,900
1606922768.9551,70,889
1606922770.0038,70,928
1606922770.9647,69,998
1606922771.9246,69,971
1606922772.9145,68,914
1606922773.9268,68,937
1606922775.0054,68,951
1606922775.9147,67,927
1606922776.9044,67,940
1606922777.9544,67,922
1606922778.9443,67,870
1606922780.0431,67,877
1606922780.9247,68,857
1606922781.9145,68,793
1606922782.9044,69,899
1606922784.0065,70,1042
1606922784.9148,69,961
1606922785.9045,68,1035
1606922786.9244,68,1049
1606922787.9957,67,975
1606922789.0424,66,969
1606922789.9250,66,976
1606922790.9144,66,900
1606922791.9043,66,920
1606922792.9461,66,936
1606922793.9146,66,982
1606922794.9047,66,940
1606922795.9546,65,1000
1606922796.9444,65,1042
1606922798.0240,65,976
1606922798.9248,64,994
1606922799.9145,64,1014
1606922800.9045,64,904
1606922801.9454,64,946
1606922803.0546,64,971
1606922803.9346,64,906
1606922804.9245,64,964
1606922805.9144,64,996
1606922806.9560,64,968
1606922807.9246,64,963
1606922808.9147,64,1072
1606922809.9045,64,1042
1606922810.9458,63,944
1606922812.0249,63,988
1606922812.9046,63,993
1606922816.4093,63,939
1606922816.4222,63,984
1606922816.4279,63,1053
1606922817.5632,63,987
1606922818.0841,63,954
1606922819.5642,63,1054
1606922820.5162,63,1029
1606922821.1291,62,926
1606922821.9045,62,966
1606922822.9244,63,1028
1606922823.9147,62,973
1606922824.9520,62,999
1606922825.9249,62,1099
1606922826.9147,62,1023
1606922827.9048,62,962
1606922828.9551,62,1020
1606922829.9645,62,1034
1606922830.9065,62,952
1606922831.9269,62,1021
1606922832.9171,62,936
1606922833.9075,62,944
1606922835.0379,62,982
1606922835.9183,62,953
1606922836.9086,62,909
1606922837.9290,63,954
1606922838.9688,63,1030
1606922839.9096,63,957
1606922840.9307,63,893
1606922841.9200,63,929
1606922842.9103,64,969
1606922844.0122,64,922
1606922844.9209,64,957
1606922845.9111,64,nan
1606922846.9312,64,954
1606922848.0107,64,1058
1606922848.9116,64,1014
1606922849.9322,63,979
1606922850.9217,63,1009
1606922851.9129,63,1003
1606922852.9803,63,940
1606922853.9222,63,971
1606922854.9123,63,983
1606922855.9324,63,909
1606922856.9223,63,927
1606922857.9129,63,995
1606922858.9326,64,972
1606922859.9227,63,968
1606922860.9128,63,1051
1606922862.0128,63,1049
1606922862.9533,63,981
1606922863.9131,62,989
1606922864.9330,62,1026
1606922865.9405,62,996
1606922867.0527,62,940
1606922867.9334,63,948
1606922868.9233,63,910
1606922869.9133,63,966
1606922870.9333,63,1000
1606922871.9236,63,903
1606922872.9134,63,980
1606922873.9334,63,1025
1606922874.9233,63,959
1606922875.9980,63,917
1606922876.9339,63,913
1606922877.9536,64,845
1606922878.9135,65,851
1606922879.9335,66,965
1606922881.0645,66,914
1606922881.9137,66,988
1606922882.9637,65,1014
1606922883.9536,65,971
1606922884.9955,65,1005
1606922885.9640,65,1028
1606922886.9245,64,971
1606922887.9447,64,1023
1606922888.9525,64,1037
1606922890.0435,63,998
1606922890.9139,63,935
1606922891.9337,63,974
1606922892.9238,63,1051
1606922893.9345,63,978
1606922894.9641,63,992
1606922895.9537,63,1049
1606922896.9138,62,978
1606922897.9344,62,930
1606922899.0039,62,981
1606922899.9139,63,990
1606922900.9339,63,926
1606922901.9237,63,971
1606922902.9437,63,1006
1606922904.0748,63,939
1606922904.9241,63,998
1606922905.9138,63,nan
1606922906.9338,63,983
1606922907.9733,63,1030
1606922908.9439,62,995
1606922909.9940,62,951
1606922910.9237,62,1017
1606922911.9343,62,1007
1606922913.0429,62,952
1606922913.9238,62,1002
1606922914.9138,62,1016
1606922915.9338,62,928
1606922916.9735,62,916
1606922918.0529,63,939
1606922918.9340,63,910
1606922919.9538,63,943
1606922920.9137,64,1054
1606922922.0192,64,980
1606922922.9240,63,952
1606922923.9138,63,993
1606922924.9338,63,913
1606922925.9448,64,964
1606922927.0550,64,925
1606922927.9642,64,876
1606922928.9540,65,909
1606922929.9450,65,776
1606922930.9532,66,736
1606922931.9541,68,729
1606922932.9139,69,749
1606922933.9639,71,872
1606922934.9238,71,1164
1606922936.0618,70,1022
1606922936.9338,69,1011
1606922937.9241,68,1016
1606922938.9136,67,951
1606922939.9544,67,966
1606922940.9241,66,923
1606922941.9139,66,946
1606922942.9338,66,963
1606922943.9238,66,887
1606922944.9944,66,899
1606922945.9339,66,924
1606922946.9237,66,875
1606922947.9138,67,922
1606922948.9537,67,1029
1606922950.0631,66,989
1606922950.9139,66,994
1606922951.9339,65,1028
1606922952.9238,65,960
1606922953.9634,65,973
1606922954.9339,65,899
1606922955.9238,65,883
1606922956.9137,65,931
1606922957.9338,65,962
1606922959.0931,65,931
1606922959.9138,65,988
1606922960.9639,65,1014
1606922961.9538,65,976
1606922962.9635,64,1023
1606922963.9339,64,1034
1606922964.9239,64,948
1606922965.9137,64,950
1606922966.9338,64,1005
1606922968.0032,64,976
1606922968.9141,63,958
1606922969.9339,63,1008
1606922970.9238,63,1002
1606922971.9137,63,940
1606922972.9342,63,1018
1606922973.9239,63,1049
1606922974.9138,63,976
1606922975.9337,63,1015
1606922976.9756,62,931
1606922977.9142,63,936
1606922978.9340,63,995
1606922979.9238,63,921
1606922980.9438,63,940
1606922982.0455,63,992
1606922982.9240,63,892
1606922983.9137,64,884
1606922984.9637,64,926
1606922985.9753,65,910
1606922986.9139,65,956
1606922987.9340,65,1041
1606922988.9238,64,993
1606922989.9138,64,1019
1606922991.0102,64,961
1606922991.9239,64,930
1606922992.9138,64,963
1606922993.9638,64,978
1606922994.9537,64,914
1606922995.9141,64,911
1606922996.9339,64,960
1606922997.9237,64,936
1606922998.9437,64,979
1606923000.0432,64,1054
1606923000.9237,64,1000
1606923001.9137,64,941
1606923002.9335,64,997
1606923003.9235,63,984
1606923005.0253,64,932
1606923005.9338,64,891
