,hr,rr
1606922746.9996,7.82352941176471,-236.70588235294122
1606922747.925,8.82352941176471,-65.70588235294122
1606922748.9147,8.82352941176471,-138.70588235294122
1606922749.9046,8.82352941176471,-134.70588235294122
1606922750.9245,8.82352941176471,-72.70588235294122
1606922751.9947,8.82352941176471,-50.70588235294122
1606922752.9048,7.82352941176471,-69.70588235294122
1606922753.9246,7.82352941176471,-56.70588235294122
1606922754.9146,6.82352941176471,-113.70588235294122
1606922756.0231,6.82352941176471,-102.70588235294122
1606922756.925,6.82352941176471,-121.70588235294122
1606922757.9148,7.82352941176471,-142.70588235294122
1606922758.9046,7.82352941176471,-63.70588235294122
1606922759.9246,7.82352941176471,-43.70588235294122
1606922761.0033,7.82352941176471,-10.705882352941217
1606922761.9047,6.82352941176471,40.29411764705878
1606922762.9546,5.82352941176471,-20.705882352941217
1606922763.9446,4.82352941176471,-30.705882352941217
1606922764.9568,4.82352941176471,-22.705882352941217
1606922766.0141,3.82352941176471,-101.70588235294122
1606922766.9147,3.82352941176471,-96.70588235294122
1606922767.9044,4.82352941176471,-49.70588235294122
1606922768.9551,4.82352941176471,-60.70588235294122
1606922770.0038,4.82352941176471,-21.705882352941217
1606922770.9647,3.82352941176471,48.29411764705878
1606922771.9246,3.82352941176471,21.294117647058783
1606922772.9145,2.82352941176471,-35.70588235294122
1606922773.9268,2.82352941176471,-12.705882352941217
1606922775.0054,2.82352941176471,1.2941176470587834
1606922775.9147,1.82352941176471,-22.705882352941217
1606922776.9044,1.82352941176471,-9.705882352941217
1606922777.9544,1.82352941176471,-27.705882352941217
1606922778.9443,1.82352941176471,-79.70588235294122
1606922780.0431,1.82352941176471,-72.70588235294122
1606922780.9247,2.82352941176471,-92.70588235294122
1606922781.9145,2.82352941176471,-156.70588235294122
1606922782.9044,3.82352941176471,-50.70588235294122
1606922784.0065,4.82352941176471,92.29411764705878
1606922784.9148,3.82352941176471,11.294117647058783
1606922785.9045,2.82352941176471,85.29411764705878
1606922786.9244,2.82352941176471,99.29411764705878
1606922787.9957,1.82352941176471,25.294117647058783
1606922789.0424,0.8235294117647101,19.294117647058783
1606922789.925,0.8235294117647101,26.294117647058783
1606922790.9144,0.8235294117647101,-49.70588235294122
1606922791.9043,0.8235294117647101,-29.705882352941217
1606922792.9461,0.8235294117647101,-13.705882352941217
1606922793.9146,0.8235294117647101,32.29411764705878
1606922794.9047,0.8235294117647101,-9.705882352941217
1606922795.9546,-0.17647058823528994,50.29411764705878
1606922796.9444,-0.17647058823528994,92.29411764705878
1606922798.024,-0.17647058823528994,26.294117647058783
1606922798.9248,-1.17647058823529,44.29411764705878
1606922799.9145,-1.17647058823529,64.29411764705878
1606922800.9045,-1.17647058823529,-45.70588235294122
1606922801.9454,-1.17647058823529,-3.7058823529412166
1606922803.0546,-1.17647058823529,21.294117647058783
1606922803.9346,-1.17647058823529,-43.70588235294122
1606922804.9245,-1.17647058823529,14.294117647058783
1606922805.9144,-1.17647058823529,46.29411764705878
1606922806.956,-1.17647058823529,18.294117647058783
1606922807.9246,-1.17647058823529,13.294117647058783
1606922808.9147,-1.17647058823529,122.29411764705878
1606922809.9045,-1.17647058823529,92.29411764705878
1606922810.9458,-2.17647058823529,-5.705882352941217
1606922812.0249,-2.17647058823529,38.29411764705878
1606922812.9046,-2.17647058823529,43.29411764705878
1606922816.4093,-2.17647058823529,-10.705882352941217
1606922816.4222,-2.17647058823529,34.29411764705878
1606922816.4279,-2.17647058823529,103.29411764705878
1606922817.5632,-2.17647058823529,37.29411764705878
1606922818.0841,-2.17647058823529,4.294117647058783
1606922819.5642,-2.17647058823529,104.29411764705878
1606922820.5162,-2.17647058823529,79.29411764705878
1606922821.1291,-3.17647058823529,-23.705882352941217
1606922821.9045,-3.17647058823529,16.294117647058783
1606922822.9244,-2.17647058823529,78.29411764705878
1606922823.9147,-3.17647058823529,23.294117647058783
1606922824.952,-3.17647058823529,49.29411764705878
1606922825.9249,-3.17647058823529,149.29411764705878
1606922826.9147,-3.17647058823529,73.29411764705878
1606922827.9048,-3.17647058823529,12.294117647058783
1606922828.9551,-3.17647058823529,70.29411764705878
1606922829.9645,-3.17647058823529,84.29411764705878
1606922830.9065,-3.17647058823529,2.2941176470587834
1606922831.9269,-3.17647058823529,71.29411764705878
1606922832.9171,-3.17647058823529,-13.705882352941217
1606922833.9075,-3.17647058823529,-5.705882352941217
1606922835.0379,-3.17647058823529,32.29411764705878
1606922835.9183,-3.17647058823529,3.2941176470587834
1606922836.9086,-3.17647058823529,-40.70588235294122
1606922837.929,-2.17647058823529,4.294117647058783
1606922838.9688,-2.17647058823529,80.29411764705878
1606922839.9096,-2.17647058823529,7.294117647058783
1606922840.9307,-2.17647058823529,-56.70588235294122
1606922841.92,-2.17647058823529,-20.705882352941217
1606922842.9103,-1.17647058823529,19.294117647058783
1606922844.0122,-1.17647058823529,-27.705882352941217
1606922844.9209,-1.17647058823529,7.294117647058783
1606922845.9111,-1.17647058823529,5.794117647058783
1606922846.9312,-1.17647058823529,4.294117647058783
1606922848.0107,-1.17647058823529,108.29411764705878
1606922848.9116,-1.17647058823529,64.29411764705878
1606922849.9322,-2.17647058823529,29.294117647058783
1606922850.9217,-2.17647058823529,59.29411764705878
1606922851.9129,-2.17647058823529,53.29411764705878
1606922852.9803,-2.17647058823529,-9.705882352941217
