,hr,rr
1607015435.0995,-2.029315960912058,16.885993485342055
1607015436.0297,-2.029315960912058,119.88599348534206
1607015437.0194,-3.029315960912058,42.885993485342055
1607015438.0394,-3.029315960912058,-39.114006514657945
1607015439.0544,-3.029315960912058,-70.11400651465794
1607015440.1339,-2.029315960912058,-67.11400651465794
1607015441.0397,-1.029315960912058,39.885993485342055
1607015442.0294,-1.029315960912058,140.88599348534206
1607015443.0193,-2.029315960912058,135.88599348534206
1607015444.0996,-3.029315960912058,145.88599348534206
1607015445.0594,-3.029315960912058,144.88599348534206
1607015446.0495,-4.029315960912058,145.88599348534206
1607015447.0394,-5.029315960912058,140.88599348534206
1607015448.0292,-5.029315960912058,139.88599348534206
1607015449.1987,-6.029315960912058,131.88599348534206
1607015450.0393,-6.029315960912058,128.88599348534206
1607015451.0295,-6.029315960912058,66.88599348534206
1607015452.0192,-7.029315960912058,150.88599348534206
1607015453.0392,-7.029315960912058,210.88599348534206
1607015454.1485,-7.029315960912058,149.88599348534206
1607015455.0193,-8.029315960912058,210.88599348534206
1607015456.0392,-8.029315960912058,164.88599348534206
1607015457.0292,-9.029315960912058,158.88599348534206
1607015458.1089,-9.029315960912058,179.88599348534206
1607015459.0396,-9.029315960912058,115.88599348534206
1607015460.0298,-9.029315960912058,171.88599348534206
1607015461.0193,-9.029315960912058,70.88599348534206
1607015462.0393,-9.029315960912058,104.88599348534206
1607015463.1404,-9.029315960912058,52.885993485342055
1607015464.0197,-8.029315960912058,81.88599348534206
1607015465.0393,-7.029315960912058,-35.114006514657945
1607015466.0292,-7.029315960912058,34.885993485342055
1607015467.0716,-6.029315960912058,43.885993485342055
1607015468.0398,-6.029315960912058,202.88599348534206
1607015469.0293,-6.029315960912058,94.88599348534206
1607015470.0192,-7.029315960912058,150.88599348534206
1607015471.0393,-7.029315960912058,162.88599348534206
1607015472.1411,-7.029315960912058,116.88599348534206
1607015473.0194,-8.029315960912058,181.88599348534206
1607015474.0404,-8.029315960912058,138.88599348534206
1607015475.0291,-8.029315960912058,137.88599348534206
1607015476.0398,-8.029315960912058,237.88599348534206
1607015477.1507,-8.029315960912058,182.38599348534206
1607015478.0595,-9.029315960912058,126.88599348534206
1607015479.0791,-9.029315960912058,167.88599348534206
1607015480.0391,-9.029315960912058,242.88599348534206
1607015481.0796,-10.029315960912058,124.88599348534206
1607015482.0192,-10.029315960912058,238.88599348534206
1607015483.0391,-10.029315960912058,102.88599348534206
1607015484.0291,-10.029315960912058,150.88599348534206
1607015485.0412,-10.029315960912058,236.88599348534206
1607015486.1525,-11.029315960912058,190.88599348534206
1607015487.0292,-11.029315960912058,195.88599348534206
1607015488.0191,-11.029315960912058,171.88599348534206
1607015489.069,-11.029315960912058,153.88599348534206
1607015490.0806,-11.029315960912058,187.88599348534206
1607015491.0194,-11.029315960912058,99.88599348534206
1607015492.0392,-11.029315960912058,124.88599348534206
1607015493.0288,-11.029315960912058,185.88599348534206
1607015494.0189,-11.029315960912058,167.88599348534206
1607015495.1514,-11.029315960912058,242.88599348534206
1607015496.0293,-11.029315960912058,195.88599348534206
1607015497.0187,-12.029315960912058,201.88599348534206
1607015498.0388,-12.029315960912058,199.88599348534206
1607015499.0777,-12.029315960912058,166.88599348534206
1607015500.0191,-12.029315960912058,172.88599348534206
1607015501.0695,-12.029315960912058,192.88599348534206
1607015502.029,-12.029315960912058,152.88599348534206
1607015503.0189,-12.029315960912058,148.88599348534206
1607015504.0899,-12.029315960912058,163.88599348534206
1607015505.0293,-12.029315960912058,144.88599348534206
1607015506.0189,-12.029315960912058,182.88599348534206
1607015507.0389,-12.029315960912058,220.88599348534206
1607015508.0288,-12.029315960912058,137.88599348534206
1607015509.16,-12.029315960912058,242.88599348534206
1607015510.0699,-12.029315960912058,190.88599348534206
1607015511.0589,-12.029315960912058,166.88599348534206
1607015512.0487,-12.029315960912058,152.88599348534206
1607015513.0985,-12.029315960912058,117.88599348534206
1607015514.0292,-12.029315960912058,191.88599348534206
1607015515.0189,-12.029315960912058,131.88599348534206
1607015516.0387,-12.029315960912058,215.88599348534206
1607015517.0287,-12.029315960912058,105.88599348534206
1607015518.1008,-12.029315960912058,145.88599348534206
1607015519.039,-11.029315960912058,116.88599348534206
1607015520.0292,-11.029315960912058,101.88599348534206
1607015521.0187,-11.029315960912058,119.88599348534206
1607015522.0888,-11.029315960912058,83.88599348534206
1607015523.029,-10.029315960912058,122.88599348534206
1607015524.0189,-10.029315960912058,166.88599348534206
1607015525.0387,-10.029315960912058,105.88599348534206
1607015526.0286,-10.029315960912058,217.88599348534206
1607015527.1058,-10.029315960912058,178.88599348534206
1607015528.0388,-11.029315960912058,139.88599348534206
1607015529.0287,-11.029315960912058,208.88599348534206
1607015530.0186,-11.029315960912058,127.88599348534206
1607015531.0385,-11.029315960912058,152.88599348534206
1607015532.029,-11.029315960912058,165.88599348534206
1607015533.0187,-11.029315960912058,123.88599348534206
1607015534.0386,-11.029315960912058,192.88599348534206
1607015535.0285,-11.029315960912058,136.88599348534206
1607015536.0983,-11.029315960912058,156.88599348534206
1607015537.0388,-11.029315960912058,176.88599348534206
1607015538.0287,-11.029315960912058,111.88599348534206
1607015539.0185,-11.029315960912058,163.88599348534206
1607015540.0384,-11.029315960912058,121.88599348534206
1607015541.1077,-11.029315960912058,95.88599348534206
1607015542.0186,-10.029315960912058,109.88599348534206
1607015543.0686,-10.029315960912058,80.88599348534206
1607015544.0586,-10.029315960912058,116.88599348534206
1607015545.0484,-10.029315960912058,169.88599348534206
1607015546.039,-10.029315960912058,76.88599348534206
1607015547.0286,-9.029315960912058,50.885993485342055
1607015548.0485,-9.029315960912058,35.885993485342055
1607015549.0385,-8.029315960912058,65.88599348534206
1607015550.1076,-8.029315960912058,74.88599348534206
1607015551.0189,-8.029315960912058,124.88599348534206
1607015552.0385,-8.029315960912058,169.88599348534206
1607015553.0284,-8.029315960912058,141.88599348534206
1607015554.0406,-8.029315960912058,188.88599348534206
1607015555.1485,-9.029315960912058,76.88599348534206
1607015556.0289,-9.029315960912058,50.885993485342055
1607015557.0187,-8.029315960912058,48.885993485342055
1607015558.0382,-8.029315960912058,17.885993485342055
1607015559.1068,-7.029315960912058,40.885993485342055
1607015560.0189,-7.029315960912058,55.885993485342055
1607015561.0387,-7.029315960912058,38.885993485342055
1607015562.0286,-6.029315960912058,87.88599348534206
1607015563.0406,-6.029315960912058,93.88599348534206
1607015564.1558,-6.029315960912058,70.88599348534206
1607015565.0287,-6.029315960912058,33.885993485342055
1607015566.0486,-6.029315960912058,48.885993485342055
1607015567.0384,-6.029315960912058,64.88599348534206
1607015568.0497,-6.029315960912058,44.885993485342055
1607015569.0188,-6.029315960912058,74.88599348534206
1607015570.0385,-6.029315960912058,92.88599348534206
1607015571.0285,-6.029315960912058,116.88599348534206
1607015572.0183,-6.029315960912058,189.88599348534206
1607015573.1186,-6.029315960912058,106.88599348534206
1607015574.0287,-7.029315960912058,138.88599348534206
1607015575.0182,-7.029315960912058,109.88599348534206
1607015576.0682,-7.029315960912058,59.885993485342055
1607015577.0581,-7.029315960912058,86.88599348534206
1607015578.1892,-7.029315960912058,101.88599348534206
1607015579.0685,-7.029315960912058,58.885993485342055
1607015580.0284,-7.029315960912058,68.88599348534206
1607015581.0183,-7.029315960912058,90.88599348534206
1607015582.0566,-7.029315960912058,74.38599348534206
1607015583.0286,-7.029315960912058,57.885993485342055
1607015584.0184,-7.029315960912058,105.88599348534206
1607015585.0383,-7.029315960912058,153.88599348534206
1607015586.0482,-7.029315960912058,169.88599348534206
1607015587.1572,-7.029315960912058,85.88599348534206
1607015588.0384,-8.029315960912058,84.88599348534206
1607015589.0283,-8.029315960912058,94.88599348534206
1607015590.0182,-8.029315960912058,65.88599348534206
1607015591.0683,-7.029315960912058,48.885993485342055
1607015592.0589,-7.029315960912058,80.88599348534206
1607015593.0183,-7.029315960912058,59.885993485342055
1607015594.0383,-7.029315960912058,55.885993485342055
1607015595.0282,-7.029315960912058,71.88599348534206
1607015596.1588,-6.029315960912058,43.885993485342055
1607015597.0384,-6.029315960912058,56.885993485342055
1607015598.0284,-6.029315960912058,74.88599348534206
1607015599.0182,-6.029315960912058,66.88599348534206
1607015600.09,-6.029315960912058,74.88599348534206
1607015601.0289,-6.029315960912058,27.885993485342055
1607015602.0185,-6.029315960912058,55.885993485342055
1607015603.0081,-5.029315960912058,49.885993485342055
1607015604.0282,-5.029315960912058,36.885993485342055
1607015605.1,-5.029315960912058,64.88599348534206
1607015606.0089,-5.029315960912058,29.885993485342055
1607015607.0289,-5.029315960912058,19.885993485342055
1607015608.0181,-4.029315960912058,2.8859934853420555
1607015609.0272,-4.029315960912058,11.885993485342055
1607015610.1988,-4.029315960912058,19.885993485342055
1607015611.0482,-4.029315960912058,-3.1140065146579445
1607015612.0081,-3.029315960912058,11.885993485342055
1607015613.028,-3.029315960912058,36.885993485342055
1607015614.0692,-3.029315960912058,15.885993485342055
1607015615.0083,-3.029315960912058,13.885993485342055
