Time,HR,RR
1607015433.0321,68,845
1607015434.0213,68,876
1607015435.0995,68,902
1607015436.0297,68,1005
1607015437.0194,67,928
1607015438.0394,67,846
1607015439.0544,67,815
1607015440.1339,68,818
1607015441.0397,69,925
1607015442.0294,69,1026
1607015443.0193,68,1021
1607015444.0996,67,1031
1607015445.0594,67,1030
1607015446.0495,66,1031
1607015447.0394,65,1026
1607015448.0292,65,1025
1607015449.1987,64,1017
1607015450.0393,64,1014
1607015451.0295,64,952
1607015452.0192,63,1036
1607015453.0392,63,1096
1607015454.1485,63,1035
1607015455.0193,62,1096
1607015456.0392,62,1050
1607015457.0292,61,1044
1607015458.1089,61,1065
1607015459.0396,61,1001
1607015460.0298,61,1057
1607015461.0193,61,956
1607015462.0393,61,990
1607015463.1404,61,938
1607015464.0197,62,967
1607015465.0393,63,850
1607015466.0292,63,920
1607015467.0716,64,929
1607015468.0398,64,1088
1607015469.0293,64,980
1607015470.0192,63,1036
1607015471.0393,63,1048
1607015472.1411,63,1002
1607015473.0194,62,1067
1607015474.0404,62,1024
1607015475.0291,62,1023
1607015476.0398,62,1123
1607015477.1507,62,nan
1607015478.0595,61,1012
1607015479.0791,61,1053
1607015480.0391,61,1128
1607015481.0796,60,1010
1607015482.0192,60,1124
1607015483.0391,60,988
1607015484.0291,60,1036
1607015485.0412,60,1122
1607015486.1525,59,1076
1607015487.0292,59,1081
1607015488.0191,59,1057
1607015489.0690,59,1039
1607015490.0806,59,1073
1607015491.0194,59,985
1607015492.0392,59,1010
1607015493.0288,59,1071
1607015494.0189,59,1053
1607015495.1514,59,1128
1607015496.0293,59,1081
1607015497.0187,58,1087
1607015498.0388,58,1085
1607015499.0777,58,1052
1607015500.0191,58,1058
1607015501.0695,58,1078
1607015502.0290,58,1038
1607015503.0189,58,1034
1607015504.0899,58,1049
1607015505.0293,58,1030
1607015506.0189,58,nan
1607015507.0389,58,1106
1607015508.0288,58,1023
1607015509.1600,58,1128
1607015510.0699,58,1076
1607015511.0589,58,1052
1607015512.0487,58,1038
1607015513.0985,58,1003
1607015514.0292,58,1077
1607015515.0189,58,1017
1607015516.0387,58,1101
1607015517.0287,58,991
1607015518.1008,58,1031
1607015519.0390,59,1002
1607015520.0292,59,987
1607015521.0187,59,1005
1607015522.0888,59,969
1607015523.0290,60,1008
1607015524.0189,60,1052
1607015525.0387,60,991
1607015526.0286,60,1103
1607015527.1058,60,1064
1607015528.0388,59,1025
1607015529.0287,59,1094
1607015530.0186,59,1013
1607015531.0385,59,1038
1607015532.0290,59,1051
1607015533.0187,59,1009
1607015534.0386,59,1078
1607015535.0285,59,1022
1607015536.0983,59,1042
1607015537.0388,59,1062
1607015538.0287,59,997
1607015539.0185,59,1049
1607015540.0384,59,1007
1607015541.1077,59,981
1607015542.0186,60,995
1607015543.0686,60,966
1607015544.0586,60,1002
1607015545.0484,60,1055
1607015546.0390,60,962
1607015547.0286,61,936
1607015548.0485,61,921
1607015549.0385,62,951
1607015550.1076,62,960
1607015551.0189,62,1010
1607015552.0385,62,1055
1607015553.0284,62,1027
1607015554.0406,62,1074
1607015555.1485,61,962
1607015556.0289,61,936
1607015557.0187,62,934
1607015558.0382,62,903
1607015559.1068,63,926
1607015560.0189,63,941
1607015561.0387,63,924
1607015562.0286,64,973
1607015563.0406,64,979
1607015564.1558,64,956
1607015565.0287,64,919
1607015566.0486,64,934
1607015567.0384,64,950
1607015568.0497,64,930
1607015569.0188,64,960
1607015570.0385,64,978
1607015571.0285,64,1002
1607015572.0183,64,1075
1607015573.1186,64,992
1607015574.0287,63,1024
1607015575.0182,63,995
1607015576.0682,63,945
1607015577.0581,63,972
1607015578.1892,63,987
1607015579.0685,63,944
1607015580.0284,63,954
1607015581.0183,63,976
1607015582.0566,63,nan
1607015583.0286,63,943
1607015584.0184,63,nan
1607015585.0383,63,1039
1607015586.0482,63,1055
1607015587.1572,63,971
1607015588.0384,62,970
1607015589.0283,62,980
1607015590.0182,62,951
1607015591.0683,63,934
1607015592.0589,63,966
1607015593.0183,63,945
1607015594.0383,63,941
1607015595.0282,63,957
1607015596.1588,64,929
1607015597.0384,64,942
1607015598.0284,64,960
1607015599.0182,64,952
1607015600.0900,64,960
1607015601.0289,64,913
1607015602.0185,64,941
1607015603.0081,65,935
1607015604.0282,65,922
1607015605.1000,65,950
1607015606.0089,65,915
1607015607.0289,65,905
1607015608.0181,66,888
1607015609.0272,66,897
1607015610.1988,66,905
1607015611.0482,66,882
1607015612.0081,67,897
1607015613.0280,67,922
1607015614.0692,67,901
1607015615.0083,67,899
