,meanTemp,stdTemp,meanNN,stdNN,NNnumjump,rootjumps,meanHR,stdHR
0,33.50666666666667,0.018870547447693106,1088.4444444444443,74.58807837928501,2,13.564659966250536,58.22222222222222,0.4160564637519892
1,33.50666666666667,0.018870547447693106,1098.888888888889,79.71751659813874,1,12.489995996796797,58.44444444444444,0.4972825885748756
2,33.50666666666667,0.018870547447693106,1115.6666666666667,75.26663984243439,0,7.874007874011811,58.44444444444444,0.4972825885748756
3,33.50666666666667,0.018870547447693106,1149.0,32.63704688338534,0,7.874007874011811,58.333333333333336,0.6671746032482893
4,33.50666666666667,0.018870547447693106,1151.111111111111,31.15942701011872,1,12.165525060596439,58.0,0.8171186736510605
5,33.50666666666667,0.018870547447693106,1142.2222222222222,31.349319136116865,1,10.816653826391969,57.77777777777778,0.7862728103205162
6,33.5,0.0,1134.6666666666667,31.456415840985056,1,9.273618495495704,57.333333333333336,0.47176368619230974
7,33.5,0.0,1146.6666666666667,36.414534085759314,1,11.090536506409418,56.888888888888886,0.5669893868227586
8,33.50666666666667,0.018870547447693106,1146.8333333333333,32.869777244416504,1,11.157956802210698,56.55555555555556,0.4972825885748756
9,33.5075,0.019860145667513363,1147.75,27.707210918427286,0,6.2048368229954285,56.375,0.4845379401423513
10,33.52,0.028305821171539656,1154.4444444444443,21.504669169053976,0,6.324555320336759,56.22222222222222,0.4160564637519892
11,33.52,0.028305821171539656,1180.4444444444443,33.019620050291046,0,6.324555320336759,55.77777777777778,0.4160564637519892
12,33.52,0.028305821171539656,1188.4444444444443,35.71366741141128,0,6.6332495807108,55.55555555555556,0.4972825885748756
13,33.513456221198155,0.025045297495174874,1199.610599078341,33.306537516422516,0,6.519202405202649,55.233486943164365,0.6208059087731996
14,33.513333333333335,0.0249633878251203,1207.111111111111,30.436781966511585,0,6.4031242374328485,55.0,0.6671746032482893
15,33.5,0.0,1196.888888888889,48.15328815243668,1,12.409673645990857,54.55555555555556,0.4972825885748756
16,33.5,0.0,1170.5,50.876164815574136,1,12.165525060596439,54.333333333333336,0.47176368619230974
17,33.5,0.0,1163.611111111111,54.04823513184504,1,10.63014581273465,54.111111111111114,0.3145091241282065
18,33.5,0.0,1162.7961082910322,59.33835300521328,1,10.63014581273465,54.0,0.0
19,33.5,0.0,1164.9444444444443,55.86389468160352,0,6.244997998398398,54.0,0.0
20,33.5,0.0,1171.611111111111,50.55899248271477,1,10.198039027185569,53.77777777777778,0.4160564637519892
21,33.5,0.0,1197.7777777777778,47.61490523504174,1,11.661903789690601,53.55555555555556,0.4972825885748756
22,33.50402555910543,0.015022947303605842,1204.1661341853035,38.37212992878511,1,12.409673645990857,53.349840255591054,0.4773007169918086
23,33.50666666666667,0.018870547447693106,1199.4444444444443,34.57133448424692,1,10.723805294763608,53.22222222222222,0.4160564637519892
24,33.50666666666667,0.018870547447693106,1194.7777777777778,34.78846256118936,0,8.246211251235321,53.0,0.0
25,33.50666666666667,0.018870547447693106,1202.6666666666667,26.105204602091767,0,10.535653752852738,52.888888888888886,0.3145091241282065
26,33.50666666666667,0.018870547447693106,1184.3333333333333,23.27951837151611,0,8.94427190999916,52.666666666666664,0.47176368619230974
27,33.5030243902439,0.013137622464390422,1175.1056910569105,20.48007413596192,0,7.874007874011811,52.52520325203252,0.49977087517851965
28,33.5,0.0,1178.888888888889,23.6185672907399,0,6.6332495807108,52.55555555555556,0.4972825885748756
29,33.5,0.0,1174.4444444444443,23.93061050707216,0,9.539392014169456,52.333333333333336,0.47176368619230974
30,33.5,0.0,1169.7777777777778,24.091275732008548,0,8.54400374531753,52.22222222222222,0.4160564637519892
31,33.5,0.0,1176.888888888889,24.360756904594933,0,8.48528137423857,52.22222222222222,0.4160564637519892
32,33.5,0.0,1182.2222222222222,24.01725610443266,0,8.48528137423857,52.22222222222222,0.4160564637519892
33,33.5,0.0,1175.7777777777778,18.385338287794422,0,6.6332495807108,52.0,0.0
34,33.5,0.0,1177.5555555555557,18.99463267506652,0,6.6332495807108,52.0,0.0
35,33.5,0.0,1176.6666666666667,25.414010923494782,1,10.816653826391969,52.0,0.0
36,33.5,0.0,1166.5,31.858876206466174,1,10.816653826391969,52.0,0.0
37,33.5,0.0,1161.5555555555557,27.236381196932296,1,9.899494936611665,52.0,0.0
38,33.5,0.0,1167.111111111111,32.994615434892964,1,8.54400374531753,52.22222222222222,0.4160564637519892
39,33.5,0.0,1162.8333333333333,32.455833028301335,2,11.379806676741042,52.44444444444444,0.4972825885748756
40,33.5,0.0,1162.3333333333333,27.752979954258304,1,7.810249675906654,52.666666666666664,0.47176368619230974
41,33.5,0.0,1165.888888888889,23.117356643532624,1,7.810249675906654,52.77777777777778,0.4160564637519892
42,33.5,0.0,1162.3333333333333,24.625657723047375,1,7.874007874011811,53.0,0.0
43,33.5,0.0,1135.7777777777778,26.934061748078815,1,9.273618495495704,53.0,0.0
44,33.5,0.0,1132.0555555555557,28.968791613284033,1,9.027735042633894,53.0,0.0
45,33.5,0.0,1128.8377049180328,34.9479306040979,2,13.74772708486752,53.0,0.0
46,33.5,0.0,1113.3333333333333,43.054736857326844,2,13.711309200802088,53.0,0.0
47,33.5,0.0,1090.4444444444443,46.8238496893303,1,11.135528725660043,53.22222222222222,0.4160564637519892
48,33.5,0.0,1050.888888888889,91.60776747814904,3,17.60681686165901,53.55555555555556,0.685456744448171
49,33.5,0.0,1011.0301587301587,98.40727178353933,3,17.60681686165901,54.03015873015873,0.9337574607104391
50,33.5,0.0,1003.0554675118859,87.1692484242724,2,14.071247279470288,54.50396196513471,1.0463391169966847
51,33.5,0.0,1003.3333333333334,85.04971645039555,2,15.0,55.333333333333336,1.1555803103456448
52,33.5,0.0,1013.1111111111111,91.35353205228675,1,12.083045973594572,56.0,1.0548956716418836
53,33.5,0.0,1065.111111111111,80.62528964675603,0,6.244997998398398,56.55555555555556,0.685456744448171
54,33.5,0.0,1096.803459119497,38.339561040413,1,11.090536506409418,56.84276729559748,0.36430654557557723
55,33.5,0.0,1092.2222222222222,39.93522872383395,1,9.16515138991168,57.0,0.0
56,33.5,0.0,1108.0,32.22183966224635,1,9.16515138991168,56.77777777777778,0.4160564637519892
57,33.5,0.0,1124.111111111111,35.92363362153842,1,10.14889156509222,56.55555555555556,0.4972825885748756
58,33.5,0.0,1123.2222222222222,35.71652354583998,1,11.045361017187261,56.333333333333336,0.47176368619230974
59,33.5,0.0,1123.756329113924,33.52352048645747,0,6.164414002968976,56.19145569620253,0.39375847689814886
60,33.5,0.0,1136.3333333333333,15.823435074628252,0,6.244997998398398,56.0,0.0
61,33.5,0.0,1144.4444444444443,14.95655406452619,0,8.12403840463596,56.0,0.0
62,33.5,0.0,1133.4444444444443,22.581229464297138,1,10.44030650891055,55.888888888888886,0.3145091241282065
63,33.5,0.0,1124.875,28.918702958276366,1,9.486832980505138,55.75,0.43338390873440863
64,33.5,0.0,1145.7777777777778,48.999370882527344,1,9.433981132056603,55.55555555555556,0.4972825885748756
65,33.5,0.0,1156.888888888889,49.82513460032376,1,11.445523142259598,55.333333333333336,0.47176368619230974
66,33.5,0.0,1145.6666666666667,57.86754218924794,2,14.933184523068078,55.111111111111114,0.3145091241282065
67,33.5,0.0,1163.4444444444443,58.17271149898062,1,12.68857754044952,55.0,0.0
68,33.5,0.0,1180.5555555555557,53.25104805767857,1,12.68857754044952,55.0,0.0
69,33.5,0.0,1177.2222222222222,50.969645969911376,1,12.041594578792296,55.0,0.0
70,33.5,0.0,1164.4444444444443,59.17035944046955,1,12.36931687685298,54.77777777777778,0.4160564637519892
71,33.5,0.0,1181.6666666666667,45.87765410678126,1,12.36931687685298,54.55555555555556,0.4972825885748756
72,33.5,0.0,1179.1227495908347,44.40591073086096,2,15.033296378372908,54.35842880523732,0.479931845661833
73,33.5,0.0,1163.3333333333333,42.33536980569989,2,14.142135623730951,54.22222222222222,0.4160564637519892
74,33.50666666666667,0.018870547447693106,1160.4444444444443,39.608800108946255,1,8.54400374531753,54.0,0.0
75,33.50666666666667,0.018870547447693106,1178.1666666666667,30.372936043498314,1,8.54400374531753,54.0,0.0
76,33.50666666666667,0.018870547447693106,1181.388888888889,30.62449324839298,1,9.539392014169456,54.0,0.0
77,33.506952380952384,0.01921961485763896,1182.5309523809524,28.494766942891186,0,4.242640687119285,54.0,0.0
78,33.50666666666667,0.018870547447693106,1179.5,31.374945340541252,1,9.1104335791443,53.77777777777778,0.4160564637519892
79,33.5,0.0,1189.5,40.31578853102155,1,9.1104335791443,53.55555555555556,0.4972825885748756
80,33.5,0.0,1183.888888888889,44.74659151907021,2,13.711309200802088,53.333333333333336,0.47176368619230974
81,33.5,0.0,1180.4285714285713,49.98276453639074,2,13.038404810405298,53.142857142857146,0.3502700038973536
82,33.5,0.0,1179.3333333333333,53.91839187564982,1,10.246950765959598,53.0,0.0
83,33.5,0.0,1208.0,43.49688933065558,1,10.246950765959598,53.0,0.0
84,33.5,0.0,1177.0,43.14802109179436,1,9.273618495495704,53.0,0.0
