,hr,rr,ecg,gsr,temperature
1602932605.2331,76.0,889.0,55.0,348.0,36.63
1602932605.2357,76.0,889.0,164.0,348.0,36.63
1602932605.2383,76.0,889.0,1033.0,348.0,36.63
1602932605.2409,76.0,889.0,2963.0,348.00000000000006,36.63
1602932605.2433,76.0,889.0,4624.0,348.00000000000006,36.63
1602932605.2456,76.0,889.0,5361.0,348.00000000000006,36.63
1602932605.2474,76.0,889.0,6043.0,348.00000000000006,36.63
1602932605.2487,76.0,889.0,6804.0,348.00000000000006,36.63
1602932605.2507,76.0,889.0,7304.0,348.00000000000006,36.63
1602932605.2527,76.0,889.0,7760.0,348.00000000000006,36.63
1602932605.2547,76.0,889.0,8257.0,348.0000000000001,36.63
1602932605.2568,76.0,889.0,8623.0,348.0000000000001,36.63
1602932605.2592,76.0,889.0,8929.0,348.0000000000001,36.63
1602932605.2613,76.0,889.0,9273.0,348.0000000000001,36.63
1602932605.2633,76.0,889.0,9586.0,348.0000000000001,36.63
1602932605.2653,76.0,889.0,9833.0,348.0000000000001,36.63
1602932605.2671,76.0,889.0,10149.0,348.0000000000001,36.63
1602932605.2687,76.0,889.0,10626.0,348.0000000000001,36.63
1602932605.2707,76.0,889.0,11012.0,348.00000000000017,36.63
1602932605.2727,76.0,889.0,10881.0,348.00000000000017,36.63
1602932605.2747,76.0,889.0,10512.0,348.00000000000017,36.63
1602932605.2767,76.0,889.0,10689.0,348.00000000000017,36.63
1602932605.2787,76.0,889.0,11230.0,348.00000000000017,36.63
1602932605.2807,76.0,889.0,11449.0,348.00000000000017,36.63
1602932605.2827,76.0,889.0,11507.0,348.00000000000017,36.63
1602932605.2847,76.0,889.0,11701.0,348.00000000000017,36.63
1602932605.2867,76.0,889.0,11846.0,348.00000000000017,36.63
1602932605.2886,76.0,889.0,11904.0,348.00000000000017,36.63
1602932605.2906,76.0,889.0,12011.0,348.00000000000017,36.63
1602932605.2926,76.0,889.0,12132.0,348.00000000000017,36.63
1602932605.2946,76.0,889.0,12215.0,348.0000000000002,36.63
1602932605.2967,76.0,889.0,12290.0,348.0000000000002,36.63
1602932605.2986,76.0,889.0,12385.0,348.0000000000002,36.63
1602932605.3006,76.0,889.0,12460.0,348.0000000000002,36.63
1602932605.3026,76.0,889.0,12499.0,348.0000000000002,36.63
1602932605.3046,76.0,889.0,12547.0,348.0000000000002,36.63
1602932605.3067,76.0,889.0,12605.0,348.0000000000002,36.63
1602932605.3086,76.0,889.0,12642.0,348.0000000000002,36.63
1602932605.3106,76.0,889.0,12666.0,348.0000000000002,36.63
1602932605.3126,76.0,889.0,12676.0,348.0000000000002,36.63
1602932605.3146,76.0,889.0,12688.0,348.0000000000002,36.63
1602932605.3167,76.0,889.0,12744.0,348.0000000000002,36.63
1602932605.3186,76.0,889.0,12794.0,348.0000000000002,36.63
1602932605.3206,76.0,889.0,12780.0,348.0000000000002,36.63
1602932605.3226,76.0,889.0,12768.0,348.0000000000002,36.63
1602932605.3246,76.0,889.0,12785.0,348.0000000000002,36.63
1602932605.3267,76.0,889.0,12773.0,348.0000000000002,36.63
1602932605.3286,76.0,889.0,12751.0,348.0000000000002,36.63
1602932605.3306,76.0,889.0,12741.0,348.0000000000002,36.63
1602932605.3326,76.0,889.0,12714.0,348.0000000000002,36.63
1602932605.3355,76.0,889.0,12678.0,347.9999999999502,36.63
1602932605.3366,76.0,889.0,12654.0,347.9999999999502,36.63
1602932605.3386,76.0,889.0,12625.0,347.9999999999502,36.63
