Time,HR,RR
1602586129.0133,57,990
1602586130.0027,58,1108
1602586130.9926,58,1049
1602586132.0120,58,924
1602586133.0033,58,1093
1602586133.9930,59,1186
1602586135.0130,59,nan
1602586136.0022,58,1124
1602586136.9923,58,1125
1602586138.0128,57,1192
1602586139.0026,57,1106
1602586139.9921,57,1121
1602586141.0115,56,1197
1602586142.0025,56,1160
1602586142.9922,56,nan
1602586144.0121,56,1157
1602586145.0015,55,1238
1602586145.9984,55,1232
1602586147.0119,55,1197
1602586148.0022,54,1224
1602586148.9915,54,1111
1602586150.0115,54,nan
1602586151.0016,54,1122
1602586151.9921,54,1245
1602586153.0415,54,1206
1602586154.0311,53,1141
1602586155.0260,53,1253
1602586156.0118,53,1221
1602586157.0019,53,nan
1602586157.9916,53,1185
1602586159.0102,53,1198
1602586160.0014,52,1155
1602586161.0216,52,1154
1602586162.0121,53,1212
1602586163.0017,52,1165
1602586164.0403,52,1140
1602586165.0110,52,nan
1602586166.0007,52,1202
1602586166.9908,52,1183
1602586168.0101,52,1158
1602586169.0009,52,1188
1602586169.9905,52,1115
1602586171.0108,52,1162
1602586172.0002,53,1208
1602586173.0381,53,1156
1602586174.0106,53,nan
1602586175.0003,53,1147
1602586175.9899,53,1146
1602586177.0097,53,1070
1602586178.0001,53,1107
1602586178.9901,53,1167
1602586180.0099,53,1055
1602586180.9996,54,1043
1602586182.0071,54,964
1602586183.0097,55,857
1602586183.9999,56,1086
1602586184.9891,57,1047
1602586186.0392,57,1087
1602586187.0735,57,1142
1602586187.9902,57,1147
1602586189.0096,57,1063
1602586189.9991,56,1118
1602586191.0071,56,1169
1602586192.0098,56,nan
1602586192.9992,56,1131
1602586193.9891,56,1130
1602586195.0088,56,1168
1602586195.9988,56,1141
1602586196.9890,55,1079
1602586198.0091,55,1222
1602586198.9986,55,1180
1602586199.9879,55,1061
1602586201.0092,55,nan
1602586201.9987,55,1233
1602586202.9883,55,1207
1602586204.0083,54,1080
1602586204.9991,54,1165
1602586205.9884,54,1198
1602586207.0087,54,1125
1602586207.9979,54,1194
1602586208.9873,54,nan
1602586210.0081,54,1205
1602586210.9985,54,1187
1602586211.9876,53,1122
1602586213.0376,53,1239
1602586214.0083,53,1220
1602586214.9885,53,1134
