Time,ECG
1602586130.2753,55
1602586130.2770,155
1602586130.2784,1191
1602586130.2794,3832
1602586130.2803,6514
1602586130.2812,7925
1602586130.2821,9061
1602586130.2832,10360
1602586130.2844,11281
1602586130.2855,11980
1602586130.2864,12738
1602586130.2874,13361
1602586130.2881,13811
1602586130.2888,14279
1602586130.2894,14722
1602586130.2900,15046
1602586130.2907,15338
1602586130.2913,15642
1602586130.2919,15894
1602586130.2926,16098
1602586130.2932,16304
1602586130.2939,16493
1602586130.2946,16632
1602586130.2952,16745
1602586130.2959,16862
1602586130.2965,16985
1602586130.2970,17078
1602586130.2975,17136
1602586130.2980,17193
1602586130.2985,17258
1602586130.2990,17306
1602586130.2997,17346
1602586130.3003,17378
1602586130.3008,17373
1602586130.3013,17363
1602586130.3018,17370
1602586130.3023,17378
1602586130.3028,17373
1602586130.3033,17351
1602586130.3039,17315
1602586130.3044,17287
1602586130.3049,17267
1602586130.3053,17227
1602586130.3057,17181
1602586130.3061,17159
1602586130.3065,17112
1602586130.3069,17028
1602586130.3073,16968
1602586130.3077,16932
1602586130.3081,16874
1602586130.3095,16800
1602586130.3099,16733
1602586130.3103,16666
1602586130.3106,16587
1602586130.3110,16503
1602586130.3113,16431
1602586130.3116,16369
1602586130.3120,16285
1602586130.3123,16182
1602586130.3126,16100
1602586130.3130,16031
1602586130.3133,15942
1602586130.3136,15851
1602586130.3138,15769
1602586130.3140,15671
1602586130.3143,15566
1602586130.3145,15489
1602586130.3147,15420
1602586130.3149,15326
1602586130.3151,15199
1602586130.3153,15067
1602586130.3155,14974
1602586130.3158,14890
1602586130.8147,14782
1602586130.8159,14681
1602586130.8171,14605
1602586130.8181,14518
1602586130.8190,14389
1602586130.8199,14240
1602586130.8210,14156
1602586130.8220,14190
1602586130.8229,14348
1602586130.8238,14538
1602586130.8247,14547
1602586130.8256,14061
1602586130.8264,13301
1602586130.8271,13102
1602586130.8277,13327
1602586130.8284,13236
1602586130.8290,13009
1602586130.8299,12968
1602586130.8307,12913
1602586130.8314,12778
1602586130.8321,12680
1602586130.8328,12601
1602586130.8335,12508
1602586130.8341,12402
1602586130.8347,12294
1602586130.8352,12208
1602586130.8358,12124
1602586130.8363,12021
1602586130.8371,11911
1602586130.8376,11815
1602586130.8383,11733
1602586130.8388,11645
1602586130.8393,11542
1602586130.8398,11448
1602586130.8403,11372
1602586130.8408,11288
1602586130.8413,11194
1602586130.8418,11103
1602586130.8423,11014
1602586130.8427,10919
1602586130.8431,10825
1602586130.8435,10753
1602586130.8439,10681
1602586130.8443,10593
1602586130.8448,10497
1602586130.8452,10411
1602586130.8456,10317
1602586130.8460,10204
1602586130.8464,10089
1602586130.8469,9974
1602586130.8472,9835
1602586130.8475,9699
1602586130.8479,9600
1602586130.8482,9507
1602586130.8485,9414
1602586130.8489,9325
1602586130.8492,9229
1602586130.8496,9145
1602586130.8499,9064
1602586130.8503,8975
1602586130.8506,8901
1602586130.8509,8836
1602586130.8511,8752
1602586130.8513,8666
1602586130.8515,8599
1602586130.8517,8532
1602586130.8520,8440
1602586130.8522,8359
1602586130.8524,8299
1602586130.8526,8230
1602586130.8528,8141
1602586130.8530,8052
1602586130.8532,7990
1602586131.3851,7925
1602586131.3872,7839
1602586131.3888,7765
1602586131.3902,7707
1602586131.3916,7640
1602586131.3925,7556
1602586131.3939,7487
1602586131.3949,7429
1602586131.3958,7364
1602586131.3967,7281
1602586131.3977,7199
1602586131.3987,7144
1602586131.3995,7089
1602586131.4006,7017
1602586131.4014,6943
1602586131.4022,6880
1602586131.4030,6828
1602586131.4037,6765
1602586131.4044,6696
1602586131.4051,6633
1602586131.4058,6574
1602586131.4064,6511
1602586131.4070,6456
1602586131.4077,6408
1602586131.4083,6351
1602586131.4089,6279
1602586131.4095,6214
1602586131.4100,6166
1602586131.4105,6113
1602586131.4111,6053
1602586131.4117,6005
1602586131.4124,5955
1602586131.4130,5883
1602586131.4135,5823
1602586131.4140,5783
1602586131.4145,5735
1602586131.4150,5675
1602586131.4155,5620
1602586131.4160,5572
1602586131.4165,5519
1602586131.4171,5466
1602586131.4178,5418
1602586131.4184,5373
1602586131.4189,5325
1602586131.4197,5270
1602586131.4202,5224
1602586131.4207,5174
1602586131.4212,5119
1602586131.4216,5073
1602586131.4221,5030
1602586131.4226,4987
1602586131.4230,4946
1602586131.4233,4901
1602586131.4236,4848
1602586131.4240,4805
1602586131.4243,4762
1602586131.4247,4716
1602586131.4252,4675
1602586131.4255,4642
1602586131.4259,4599
1602586131.4262,4553
1602586131.4265,4515
1602586131.4267,4469
1602586131.4270,4412
1602586131.4272,4369
1602586131.4274,4340
1602586131.4276,4301
1602586131.4279,4261
1602586131.4281,4225
1602586131.4283,4191
1602586131.4285,4167
1602586131.4288,4141
1602586131.4290,4105
1602586131.9252,4064
1602586131.9273,4016
1602586131.9288,3966
1602586131.9303,3923
1602586131.9317,3892
1602586131.9327,3858
1602586131.9337,3813
1602586131.9349,3781
1602586131.9359,3765
1602586131.9369,3729
1602586131.9379,3669
1602586131.9389,3676
1602586131.9399,3863
1602586131.9408,4146
1602586131.9416,4321
1602586131.9422,4110
1602586131.9429,3472
1602586131.9436,3084
1602586131.9443,3290
1602586131.9451,3424
1602586131.9457,3281
1602586131.9464,3252
1602586131.9471,3292
1602586131.9478,3242
1602586131.9485,3206
1602586131.9491,3204
1602586131.9497,3175
1602586131.9503,3146
1602586131.9510,3134
1602586131.9516,3120
1602586131.9522,3094
1602586131.9528,3060
1602586131.9533,3029
1602586131.9538,3010
1602586131.9542,2993
1602586131.9549,2971
1602586131.9555,2950
1602586131.9560,2928
1602586131.9565,2904
1602586131.9569,2890
1602586131.9573,2880
1602586131.9579,2866
1602586131.9582,2854
1602586131.9586,2837
1602586131.9589,2811
1602586131.9593,2796
1602586131.9596,2796
1602586131.9600,2784
1602586131.9603,2760
1602586131.9606,2739
1602586131.9610,2713
1602586131.9613,2684
1602586131.9617,2636
1602586131.9620,2571
1602586131.9622,2511
1602586131.9624,2451
1602586131.9627,2391
1602586131.9629,2351
1602586131.9631,2329
1602586131.9633,2307
1602586131.9636,2288
1602586131.9638,2269
1602586131.9640,2255
1602586131.9642,2245
1602586131.9645,2228
1602586131.9647,2209
1602586131.9649,2200
1602586131.9651,2192
1602586131.9654,2176
1602586131.9656,2156
1602586131.9658,2142
1602586131.9660,2130
1602586131.9662,2113
1602586132.4952,2104
1602586132.4974,2092
1602586132.4989,2073
1602586132.5004,2053
1602586132.5020,2041
1602586132.5029,2027
1602586132.5039,2008
1602586132.5049,1989
1602586132.5058,1977
1602586132.5068,1967
1602586132.5077,1946
1602586132.5087,1919
1602586132.5097,1910
1602586132.5110,1905
1602586132.5118,1888
1602586132.5127,1869
1602586132.5135,1864
1602586132.5144,1855
1602586132.5152,1828
1602586132.5160,1809
1602586132.5168,1804
1602586132.5177,1797
1602586132.5186,1783
1602586132.5193,1768
1602586132.5199,1756
1602586132.5205,1744
1602586132.5211,1730
1602586132.5216,1718
1602586132.5221,1704
1602586132.5226,1687
1602586132.5232,1672
1602586132.5237,1656
1602586132.5242,1644
1602586132.5246,1641
1602586132.5250,1632
1602586132.5255,1615
1602586132.5259,1598
1602586132.5264,1591
1602586132.5268,1581
1602586132.5272,1567
1602586132.5277,1560
1602586132.5281,1553
1602586132.5286,1541
1602586132.5290,1526
1602586132.5293,1512
1602586132.5297,1500
1602586132.5300,1488
1602586132.5304,1471
1602586132.5308,1452
1602586132.5311,1447
1602586132.5314,1442
1602586132.5318,1428
1602586132.5321,1411
1602586132.5325,1404
1602586132.5327,1399
1602586132.5329,1394
1602586132.5332,1382
1602586132.5334,1368
1602586132.5336,1358
1602586132.5338,1346
1602586132.5341,1332
1602586132.5343,1327
1602586132.5345,1325
1602586132.5348,1313
1602586132.5351,1294
1602586132.5353,1282
1602586132.5355,1286
1602586132.5357,1301
1602586132.5360,1301
1602586132.5362,1289
1602586132.5364,1277
1602586132.5366,1253
1602586132.5368,1227
1602586133.0343,1215
1602586133.0355,1215
1602586133.0365,1212
1602586133.0375,1203
1602586133.0385,1195
1602586133.0395,1188
1602586133.0404,1171
1602586133.0414,1164
1602586133.0423,1255
1602586133.0433,1521
1602586133.0443,1843
1602586133.0452,1924
1602586133.0461,1466
1602586133.0469,802
1602586133.0476,735
1602586133.0483,1059
1602586133.0489,1071
1602586133.0496,973
1602586133.0503,1032
1602586133.0510,1044
1602586133.0519,994
1602586133.0526,1004
1602586133.0534,1025
1602586133.0541,1011
1602586133.0548,1008
1602586133.0553,1018
1602586133.0558,1011
1602586133.0562,1001
1602586133.0567,1004
1602586133.0571,1008
1602586133.0575,1008
1602586133.0580,1011
1602586133.0586,1008
1602586133.0590,999
1602586133.0595,997
1602586133.0597,997
1602586133.0599,997
1602586133.0602,1001
1602586133.0604,1004
1602586133.0606,999
1602586133.0609,992
1602586133.0611,997
1602586133.0614,1006
1602586133.0616,1008
1602586133.0619,1013
1602586133.0621,1020
1602586133.0623,1018
1602586133.0626,1006
1602586133.0628,989
1602586133.0630,956
1602586133.0632,903
1602586133.0635,850
1602586133.0636,817
1602586133.0638,798
1602586133.0640,781
1602586133.0641,762
1602586133.0643,752
1602586133.0645,759
1602586133.0646,757
1602586133.0648,757
1602586133.0650,764
1602586133.0651,769
1602586133.0653,769
1602586133.0655,771
1602586133.0657,766
1602586133.0658,759
1602586133.0660,759
1602586133.0662,766
1602586133.0663,771
1602586133.0665,771
1602586133.0667,764
1602586133.0668,759
1602586133.0670,762
1602586133.6348,764
1602586133.6369,759
1602586133.6385,759
1602586133.6399,750
1602586133.6414,738
1602586133.6424,728
1602586133.6434,728
1602586133.6443,733
1602586133.6453,730
1602586133.6463,716
1602586133.6474,707
1602586133.6487,709
1602586133.6500,711
1602586133.6510,711
1602586133.6518,711
1602586133.6525,707
1602586133.6532,697
1602586133.6539,697
1602586133.6546,702
