,hr,rr,ecg,gsr,temperature
1602661165.9377,66.0,969.0,1082.0,441.00000000000006,35.88
1602661165.9381,66.0,969.0,2532.0,441.00000000000006,35.88
1602661165.9396,66.0,969.0,3582.0,441.00000000000006,35.88
1602661165.9416,66.0,969.0,4160.0,441.00000000000006,35.88
1602661165.9436,66.0,969.0,4823.0,441.00000000000006,35.88
1602661165.9456,66.0,969.0,5440.0,441.00000000000006,35.88
1602661165.9476,66.0,969.0,5871.0,441.00000000000006,35.88
1602661165.9496,66.0,969.0,6293.0,441.00000000000006,35.88
1602661165.9516,66.0,969.0,6700.0,441.00000000000006,35.88
1602661165.9536,66.0,969.0,7021.0,441.00000000000006,35.88
1602661165.9556,66.0,969.0,7319.0,441.00000000000006,35.88
1602661165.9577,66.0,969.0,7604.0,441.00000000000006,35.88
1602661165.9596,66.0,969.0,7840.0,441.00000000000006,35.88
1602661165.9617,66.0,969.0,8062.0,441.00000000000006,35.88
1602661165.9636,66.0,969.0,8289.0,441.00000000000006,35.88
1602661165.9656,66.0,969.0,8479.0,441.00000000000006,35.88
1602661165.9676,66.0,969.0,8620.0,441.00000000000006,35.88
1602661165.9696,66.0,969.0,8764.0,441.00000000000006,35.88
1602661165.9716,66.0,969.0,8915.0,441.00000000000006,35.88
1602661165.9736,66.0,969.0,9049.0,441.00000000000006,35.88
1602661165.9756,66.0,969.0,9164.0,441.00000000000006,35.88
1602661165.9776,66.0,969.0,9276.0,441.00000000000006,35.88
1602661165.9796,66.0,969.0,9386.0,441.00000000000006,35.88
1602661165.9816,66.0,969.0,9498.0,441.00000000000006,35.88
1602661165.9836,66.0,969.0,9603.0,441.00000000000006,35.88
1602661165.9856,66.0,969.0,9695.0,441.00000000000006,35.88
1602661165.9876,66.0,969.0,9793.0,441.00000000000006,35.88
1602661165.9896,66.0,969.0,9885.0,441.00000000000006,35.88
1602661165.9916,66.0,969.0,9956.0,441.00000000000006,35.88
1602661165.9936,66.0,969.0,10032.0,441.00000000000006,35.88
1602661165.9956,66.0,969.0,10114.0,441.00000000000006,35.88
1602661165.9976,66.0,969.0,10180.0,441.00000000000006,35.88
1602661165.9996,66.0,969.0,10236.0,441.00000000000006,35.88
1602661166.0016,66.0,969.0,10288.0,441.00000000000006,35.88
1602661166.0036,66.0,969.0,10336.0,441.00000000000006,35.88
1602661166.0057,66.0,969.0,10387.0,441.00000000000006,35.88
1602661166.0076,66.0,969.0,10426.0,441.00000000000006,35.88
1602661166.0096,66.0,969.0,10448.0,441.00000000000006,35.88
1602661166.0116,66.0,969.0,10480.0,441.00000000000006,35.88
1602661166.0136,66.0,969.0,10512.0,441.00000000000006,35.88
1602661166.0157,66.0,969.0,10519.0,441.00000000000006,35.88
1602661166.0176,66.0,969.0,10541.0,441.00000000000006,35.88
1602661166.0196,66.0,969.0,10568.0,441.00000000000006,35.88
1602661166.0216,66.0,969.0,10551.0,441.00000000000006,35.88
1602661166.0236,66.0,969.0,10529.0,441.00000000000006,35.88
1602661166.0256,66.0,969.0,10548.0,441.00000000000006,35.88
1602661166.0276,66.0,969.0,10558.0,441.00000000000006,35.88
1602661166.0296,66.0,969.0,10536.0,441.00000000000006,35.88
1602661166.0316,66.0,969.0,10514.0,441.00000000000006,35.88
1602661166.0336,66.0,969.0,10509.0,441.00000000000006,35.88
1602661166.0361,66.0,969.0,10502.0,440.99999999993685,35.88
1602661166.0377,66.0,969.0,10478.0,440.99999999993685,35.88
1602661166.0396,66.0,969.0,10434.0,440.99999999993685,35.88
1602661166.0417,66.0,969.0,10407.0,440.99999999993685,35.88
1602661166.0436,66.0,969.0,10397.0,440.99999999993685,35.88
1602661166.0456,66.0,969.0,10365.0,440.99999999993685,35.88
1602661166.0476,66.0,969.0,10329.0,440.99999999993685,35.88
1602661166.0496,66.0,969.0,10297.0,440.99999999993685,35.88
1602661166.0516,66.0,969.0,10256.0,440.99999999993685,35.88
1602661166.0536,66.0,969.0,10212.0,440.99999999993685,35.88
1602661166.0556,66.0,969.0,10173.0,440.99999999993685,35.88
1602661166.0576,66.0,969.0,10136.0,440.99999999993685,35.88
1602661166.0596,66.0,969.0,10100.0,440.99999999993685,35.88
1602661166.0616,66.0,969.0,10041.0,440.99999999993685,35.88
1602661166.0636,66.0,969.0,9980.0,440.99999999993685,35.88
1602661166.0656,66.0,969.0,9944.0,440.99999999993685,35.88
1602661166.0676,66.0,969.0,9905.0,440.99999999993685,35.88
1602661166.0696,66.0,969.0,9844.0,440.99999999993685,35.88
1602661166.0716,66.0,969.0,9783.0,440.99999999993685,35.88
1602661166.0735,66.0,969.0,9732.0,440.99999999993685,35.88
1602661166.0756,66.0,969.0,9681.0,440.99999999993685,35.88
1602661166.0776,66.0,969.0,9627.0,440.99999999993685,35.88
1602661166.0796,66.0,969.0,9561.0,440.99999999993685,35.88
1602661166.5071,66.0,969.0,9498.0,440.99999999993685,35.88
1602661166.5075,66.0,969.0,9442.0,440.99999999993685,35.88
1602661166.5099,66.0,969.0,9366.0,440.99999999993685,35.88
1602661166.5126,66.0,969.0,9293.0,440.99999999993685,35.88
1602661166.5146,66.0,969.0,9244.0,440.99999999993685,35.88
1602661166.5165,66.0,969.0,9191.0,440.99999999993685,35.88
1602661166.5186,66.0,969.0,9115.0,440.99999999993685,35.88
1602661166.5206,66.0,969.0,9064.0,440.99999999993685,35.88
1602661166.5226,66.0,969.0,9037.0,440.99999999993685,35.88
1602661166.5245,66.0,969.0,8966.0,440.99999999993685,35.88
1602661166.5265,66.0,969.0,8847.0,440.99999999993685,35.88
1602661166.5286,66.0,969.0,8769.0,440.99999999993685,35.88
1602661166.5305,66.0,969.0,8723.0,440.99999999993685,35.88
1602661166.5326,66.0,969.0,8640.0,440.99999999993685,35.88
1602661166.5346,66.0,969.0,8540.0,440.99999999993685,35.88
1602661166.5366,66.0,969.0,8467.0,440.99999999993685,35.88
1602661166.5386,66.0,969.0,8408.0,440.99999999993685,35.88
1602661166.5405,66.0,969.0,8338.0,440.99999999993685,35.88
1602661166.5426,66.0,969.0,8267.0,440.99999999993685,35.88
1602661166.5446,66.0,969.0,8208.0,440.99999999993685,35.88
1602661166.5465,66.0,969.0,8140.0,440.99999999993685,35.88
1602661166.5486,66.0,969.0,8050.0,440.99999999993685,35.88
1602661166.5506,66.0,969.0,7972.0,440.99999999993685,35.88
1602661166.5526,66.0,969.0,8028.0,440.99999999993685,35.88
1602661166.5546,66.0,969.0,8267.0,440.99999999993685,35.88
1602661166.5566,66.0,969.0,8369.0,440.99999999993685,35.88
1602661166.5585,66.0,969.0,7877.0,440.99999999993685,35.88
1602661166.5606,66.0,969.0,7185.0,440.99999999993685,35.88
1602661166.5628,66.0,969.0,7158.0,440.99999999993685,35.88
1602661166.5646,66.0,969.0,7489.0,440.99999999993685,35.88
1602661166.5665,66.0,969.0,7446.0,440.99999999993685,35.88
