Time,GSR,Temp(C)
1604670726.7412,231,35.00
1604670728.3379,232,35.00
1604670729.9513,234,35.00
1604670731.5413,234,35.00
1604670733.1742,235,35.00
1604670734.7212,236,35.00
1604670736.3413,237,35.00
1604670737.9312,238,35.00
1604670739.5213,238,35.00
1604670741.1413,236,35.00
1604670742.7313,237,35.00
1604670744.3726,237,35.00
1604670745.9412,238,35.00
1604670747.5312,239,35.06
1604670749.1212,240,35.00
1604670750.7112,230,35.06
1604670752.3311,214,35.06
1604670753.9211,211,35.06
1604670755.6132,211,35.06
1604670757.1313,209,35.06
1604670758.7211,212,35.06
1604670760.3112,216,35.06
1604670761.9312,217,35.06
1604670763.5211,220,35.06
1604670765.1533,221,35.06
1604670766.8412,222,35.06
1604670768.3212,223,35.06
1604670769.9111,224,35.06
1604670771.5311,225,35.06
1604670773.1210,226,35.06
1604670774.7110,227,35.06