,meanTemp,stdTemp,meanNN,stdNN,NNnumjump,rootjumps,meanHR,stdHR
0,36.74333333333333,0.018870547447693106,810.5555555555555,11.431011402330801,0,5.656854249492381,76.0,0.0
1,36.75,0.0,816.3333333333334,12.658748059702603,0,5.656854249492381,76.0,0.0
2,36.75,0.0,822.5555555555555,21.303205351908492,0,4.0,76.0,0.0
3,36.75,0.0,831.4444444444445,23.678171942915387,0,2.0,75.77777777777777,0.4160564637519892
4,36.75,0.0,840.5429447852761,16.97399282674391,0,3.4641016151377544,75.5920245398773,0.4918358467669051
5,36.75,0.0,841.3333333333334,16.6392864528061,0,7.280109889280518,75.33333333333333,0.6671746032482893
6,36.75,0.0,833.3333333333334,26.435609760598187,0,8.0,75.11111111111111,0.5669893868227586
7,36.75,0.0,820.4444444444445,25.88736808866953,0,7.745966692414834,74.88888888888889,0.3145091241282065
8,36.75666666666667,0.018870547447693106,807.7777777777778,20.163567254938904,0,7.416198487095663,74.88888888888889,0.3145091241282065
9,36.75819935691318,0.02062561294625379,799.0836012861737,10.160677948928118,0,7.416198487095663,74.90192926045016,0.35671087560106296
10,36.77,0.028305821171539656,797.1111111111111,2.886810019159707,0,1.7320508075688772,75.22222222222223,0.4160564637519892
11,36.78333333333333,0.029836955314493666,797.7777777777778,2.0980375396105706,0,2.8284271247461903,75.44444444444444,0.4972825885748756
12,36.78333333333333,0.029836955314493666,798.6666666666666,3.057378121137416,0,2.23606797749979,75.66666666666667,0.47176368619230974
13,36.789241706161135,0.02856360931029735,802.6224328593997,7.098176964807842,0,2.23606797749979,75.88467614533965,0.31966497149803513
14,36.796418604651166,0.02512784011772009,805.753488372093,8.466393617526812,0,2.23606797749979,76.0,0.0
15,36.79,0.028305821171539656,808.3333333333334,8.412751645205178,0,2.449489742783178,76.0,0.0
16,36.77666666666667,0.029836955314493666,800.7777777777778,21.390089010078444,1,7.54983443527075,76.0,0.0
17,36.78333333333333,0.029836955314493666,786.1111111111111,33.85687434450209,1,9.055385138137417,76.0,0.0
18,36.77556603773585,0.02969387716030426,776.5,33.23253789290173,1,9.055385138137417,76.20283018867924,0.5001336918278768
19,36.77666666666667,0.029836955314493666,774.5555555555555,30.108397211672138,1,8.717797887081348,76.55555555555556,0.8321129275039784
20,36.78333333333333,0.029836955314493666,775.4444444444445,31.268755889081174,0,5.0,77.0,0.9435273723846195
21,36.79666666666667,0.0249633878251203,789.4444444444445,35.885408369911836,0,0.0,77.22222222222223,0.7862728103205162
22,36.80305863708399,0.019206349414245257,812.3343898573693,28.0708413290515,0,0.0,77.46275752773376,0.4990066352928177
23,36.81,0.0,823.3275039745628,15.232828600347991,0,4.58257569495584,77.30365659777425,0.6665358561189548
24,36.81,0.0,828.7777777777778,10.082703400332601,0,4.58257569495584,76.88888888888889,0.7375892762096015
25,36.81,0.0,831.4444444444445,7.979797492523241,0,4.58257569495584,76.44444444444444,0.4972825885748756
26,36.81,0.0,833.2222222222222,7.197725288067976,0,4.58257569495584,76.22222222222223,0.4160564637519892
27,36.81,0.0,831.9375,5.371561934976014,0,4.898979485566356,75.8796875,0.4328743280457553
28,36.81,0.0,833.2222222222222,4.445049924881423,0,1.7320508075688772,75.66666666666667,0.47176368619230974
29,36.81,0.0,835.0,3.9751514774021737,0,2.0,75.44444444444444,0.4972825885748756
30,36.81,0.0,837.8888888888889,3.215077116836962,0,2.0,75.22222222222223,0.4160564637519892
