Time,HR,RR
1602586843.2575,66,816
1602586844.2469,67,848
1602586845.2648,68,859
1602586846.2554,68,878
1602586847.2728,69,813
1602586848.3840,69,838
1602586849.2548,70,849
1602586850.2446,70,837
1602586851.2647,71,816
1602586852.3139,71,862
1602586853.2449,71,912
1602586854.2648,71,889
1602586855.2848,71,922
1602586856.2446,71,989
1602586857.3185,70,1035
1602586858.2547,69,1042
1602586859.2446,68,1017
1602586860.2947,67,1023
1602586861.2845,67,1015
1602586862.2748,66,985
1602586863.2947,65,964
1602586864.2547,65,995
1602586865.2445,65,1024
1602586866.3541,65,1019
1602586867.2546,64,1054
1602586868.2446,64,1034
1602586869.2645,63,973
1602586870.2544,63,930
1602586871.3640,63,956
1602586872.2646,63,982
1602586873.2545,63,961
1602586874.2444,63,950
1602586875.3160,63,1011
1602586876.2546,63,1055
1602586877.2444,63,1054
1602586878.2645,63,1053
1602586879.2544,62,1065
1602586880.3841,62,1071
1602586881.2647,61,1042
1602586882.2544,61,988
1602586883.2744,61,1027
1602586884.2841,61,1049
1602586885.2548,61,1038
1602586886.2445,61,976
1602586887.2644,61,1023
1602586888.2544,61,1057
1602586889.3528,61,1055
1602586890.2645,60,992
1602586891.2544,60,1014
1602586892.2444,60,1002
1602586893.2943,60,954
1602586894.3644,61,923
1602586895.2744,61,972
1602586896.2644,62,1048
1602586897.2543,61,1062
1602586898.3326,61,997
1602586899.2645,61,1010
1602586900.2543,61,1023
1602586901.2443,61,1045
1602586902.9366,61,1049
1602586903.5254,61,1009
1602586904.2442,61,987
1602586905.2645,61,1007
1602586906.2543,61,933
1602586907.2938,61,955
1602586908.2643,62,996
1602586909.2543,62,1026
1602586910.2442,62,1051
1602586911.2642,61,1048
1602586912.3602,61,1003
1602586913.2446,61,969
1602586914.2642,61,984
1602586915.2544,61,994
1602586916.2943,61,1030
1602586917.2644,61,1005
1602586918.2544,61,1000
1602586919.2445,61,1016
1602586920.2642,61,1039
1602586921.3109,61,1005
1602586922.2444,61,995
1602586923.2642,61,1021
1602586924.2542,61,1016
1602586925.2658,61,1031
1602586926.3753,61,985
1602586927.2842,61,912
1602586928.2741,61,863
1602586929.2641,62,966
1602586930.3056,63,1007
