,hr,rr,ecg,gsr,temperature
1602586844.8787,67.0,848.0,-465.0,391.0,33.0
1602586844.8796,67.0,848.0,315.0,391.0,33.0
1602586844.882,67.0,848.0,1409.0,391.0,33.0
1602586844.8846,67.0,848.0,2129.0,391.0,33.0
1602586844.8866,67.0,848.0,2628.0,391.0,33.0
1602586844.8888,67.0,848.0,3138.0,391.0,33.0
1602586844.8907,67.0,848.0,3572.0,391.0,33.0
1602586844.8926,67.0,848.0,3928.0,391.00000000000006,33.0
1602586844.8947,67.0,848.0,4268.0,391.00000000000006,33.0
1602586844.8966,67.0,848.0,4559.0,391.00000000000006,33.0
1602586844.8987,67.0,848.0,4796.0,391.00000000000006,33.0
1602586844.9006,67.0,848.0,5027.0,391.00000000000006,33.0
1602586844.9026,67.0,848.0,5238.0,391.00000000000006,33.0
1602586844.9047,67.0,848.0,5420.0,391.00000000000006,33.0
1602586844.9066,67.0,848.0,5592.0,391.00000000000006,33.0
1602586844.9087,67.0,848.0,5754.0,391.00000000000006,33.0
1602586844.9106,67.0,848.0,5893.0,391.00000000000006,33.0
1602586844.9126,67.0,848.0,6014.0,391.00000000000006,33.0
1602586844.9146,67.0,848.0,6140.0,391.00000000000006,33.0
1602586844.9166,67.0,848.0,6254.0,391.00000000000006,33.0
1602586844.9186,67.0,848.0,6341.0,391.00000000000006,33.0
1602586844.9206,67.0,848.0,6414.0,391.00000000000006,33.0
1602586844.9226,67.0,848.0,6492.0,391.00000000000006,33.0
1602586844.9246,67.0,848.0,6576.0,391.00000000000006,33.0
1602586844.9266,67.0,848.0,6647.0,391.00000000000006,33.0
1602586844.9286,67.0,848.0,6693.0,391.00000000000006,33.0
1602586844.9306,67.0,848.0,6749.0,391.00000000000006,33.0
1602586844.9325,67.0,848.0,6824.0,391.00000000000006,33.0
1602586844.9345,67.0,848.0,6867.0,391.00000000000006,33.0
1602586844.9365,67.0,848.0,6880.0,391.00000000000006,33.0
1602586844.9387,67.0,848.0,6901.0,391.0000000000001,33.0
1602586844.9406,67.0,848.0,6938.0,391.0000000000001,33.0
1602586844.9425,67.0,848.0,6960.0,391.0000000000001,33.0
1602586844.9445,67.0,848.0,6967.0,391.0000000000001,33.0
1602586844.9465,67.0,848.0,6964.0,391.0000000000001,33.0
1602586844.9486,67.0,848.0,6967.0,391.0000000000001,33.0
1602586844.9505,67.0,848.0,6972.0,391.0000000000001,33.0
1602586844.9526,67.0,848.0,6967.0,391.0000000000001,33.0
1602586844.9545,67.0,848.0,6957.0,391.0000000000001,33.0
1602586844.9565,67.0,848.0,6940.0,391.0000000000001,33.0
1602586844.9586,67.0,848.0,6904.0,391.0000000000001,33.0
1602586844.9605,67.0,848.0,6875.0,391.0000000000001,33.0
1602586844.9625,67.0,848.0,6863.0,391.0000000000001,33.0
1602586844.9645,67.0,848.0,6850.0,391.0000000000001,33.0
1602586844.9666,67.0,848.0,6821.0,391.0000000000001,33.0
1602586844.9686,67.0,848.0,6790.0,391.0000000000001,33.0
1602586844.9705,67.0,848.0,6768.0,391.0000000000001,33.0
1602586844.9725,67.0,848.0,6744.0,391.00000000000006,33.0
1602586844.9745,67.0,848.0,6715.0,391.00000000000006,33.0
1602586844.9765,67.0,848.0,6695.0,391.00000000000006,33.0
1602586844.9792,67.0,848.0,6673.0,390.9999999999439,33.0
1602586844.9806,67.0,848.0,6644.0,390.9999999999439,33.0
1602586844.9825,67.0,848.0,6608.0,390.9999999999439,33.0
1602586844.9845,67.0,848.0,6567.0,390.9999999999439,33.0
1602586844.9865,67.0,848.0,6538.0,390.9999999999439,33.0
1602586844.9886,67.0,848.0,6511.0,390.9999999999439,33.0
1602586844.9905,67.0,848.0,6467.0,390.9999999999439,33.0
1602586844.9925,67.0,848.0,6429.0,390.9999999999439,33.0
1602586844.9945,67.0,848.0,6392.0,390.9999999999439,33.0
