,gsr,temp
1606913413.2663,17236.36363636363,-0.4240837696335049
1606913414.938,17304.189435336983,-0.4240837696335049
1606913416.6183,17372.262773722636,-0.4240837696335049
1606913418.0635,17440.585009140774,-0.4240837696335049
1606913419.6834,17509.157509157518,-0.4240837696335049
1606913421.2734,17509.157509157518,-0.4240837696335049
1606913422.8633,17577.981651376154,-0.4240837696335049
1606913424.4833,17647.05882352942,-0.4240837696335049
1606913426.1284,17647.05882352942,-0.4240837696335049
1606913427.6683,17716.39042357275,-0.4240837696335049
1606913429.2533,17785.977859778606,-0.4240837696335049
1606913430.9035,17785.977859778606,-0.4240837696335049
1606913432.4632,17855.8225508318,-0.4240837696335049
1606913434.0532,17855.8225508318,-0.4240837696335049
1606913435.6732,17925.925925925934,-0.4240837696335049
1606913437.3698,17925.925925925934,-0.4240837696335049
1606913438.8533,17996.28942486086,-0.4240837696335049
1606913440.4732,18066.914498141272,-0.4240837696335049
1606913442.0632,18066.914498141272,-0.4240837696335049
1606913443.6531,18066.914498141272,-0.4240837696335049
1606913445.273,18066.914498141272,-0.4240837696335049
1606913446.9389,18137.80260707636,-0.4240837696335049
1606913448.5593,18208.955223880603,-0.4240837696335049
1606913450.0733,18208.955223880603,-0.4240837696335049
1606913451.6632,18208.955223880603,-0.4240837696335049
1606913453.253,18208.955223880603,-0.4840837696335072
1606913454.8431,18208.955223880603,-0.4840837696335072
1606913456.463,18208.955223880603,-0.4840837696335072
1606913458.0966,18280.37383177571,-0.4240837696335049
1606913459.7775,18280.37383177571,-0.4840837696335072
1606913461.2629,18352.05992509364,-0.4840837696335072
1606913462.8541,18424.01500938087,-0.4840837696335072
1606913464.443,18496.240601503767,-0.4840837696335072
1606913466.0629,18496.240601503767,-0.4840837696335072
1606913467.666,18568.738229755185,-0.4840837696335072
1606913469.3564,18568.738229755185,-0.4840837696335072
1606913470.8631,18641.50943396227,-0.4840837696335072
1606913472.4529,18714.55576559547,-0.4840837696335072
1606913474.0428,18714.55576559547,-0.4840837696335072
1606913475.6928,18787.878787878795,-0.4840837696335072
1606913477.2827,18787.878787878795,-0.4840837696335072
1606913478.8727,18787.878787878795,-0.4840837696335072
1606913480.5689,18861.480075901334,-0.4840837696335072
1606913482.0528,18861.480075901334,-0.4840837696335072
1606913483.6438,18935.361216730045,-0.4840837696335072
1606913485.2327,19009.523809523816,-0.4840837696335072
1606913486.8527,19009.523809523816,-0.4840837696335072
1606913488.4427,19083.96946564886,-0.4840837696335072
1606913490.0773,19083.96946564886,-0.4840837696335072
1606913491.7968,19158.69980879542,-0.4840837696335072
1606913493.437,19233.716475095793,-0.4840837696335072
1606913494.8327,19233.716475095793,-0.4840837696335072
1606913496.4527,19233.716475095793,-0.4840837696335072
1606913498.0427,19309.02111324377,-0.4840837696335072
1606913499.6471,19309.02111324377,-0.4840837696335072
1606913501.3276,19384.61538461539,-0.4840837696335072
1606913502.9783,19460.500963391143,-0.4840837696335072
1606913504.4327,19460.500963391143,-0.4840837696335072
1606913506.0226,19536.679536679545,-0.4840837696335072
1606913507.6426,19536.679536679545,-0.4840837696335072
1606913509.2326,19613.152804642174,-0.4840837696335072
1606913510.869,19613.152804642174,-0.4840837696335072
1606913512.5187,19689.922480620164,-0.4840837696335072
1606913514.0328,19689.922480620164,-0.4840837696335072
1606913515.6225,19766.990291262144,-0.4840837696335072
1606913517.2425,19766.990291262144,-0.4840837696335072
1606913518.8325,19766.990291262144,-0.4840837696335072
1606913520.4224,19844.357976653704,-0.4840837696335072
1606913522.0869,19844.357976653704,-0.4840837696335072
1606913523.7358,19922.02729044835,-0.4840837696335072
1606913525.2225,20000.000000000007,-0.4840837696335072
1606913526.8424,20000.000000000007,-0.4840837696335072
1606913528.4323,20078.27788649707,-0.4840837696335072
1606913530.0223,20078.27788649707,-0.4840837696335072
1606913531.6576,20156.862745098046,-0.4840837696335072
1606913533.2758,20156.862745098046,-0.5440837696335095
1606913534.8224,20235.75638506877,-0.4840837696335072
1606913536.4125,20235.75638506877,-0.4840837696335072
1606913538.0325,20314.96062992127,-0.4840837696335072
1606913539.6223,20314.96062992127,-0.4840837696335072
1606913541.2122,20314.96062992127,-0.5440837696335095
1606913542.8323,20235.75638506877,-0.5440837696335095
1606913544.5293,20078.27788649707,-0.4840837696335072
1606913546.0125,19844.357976653704,-0.4840837696335072
1606913547.6325,19844.357976653704,-0.5440837696335095
1606913549.2223,19766.990291262144,-0.4840837696335072
1606913550.8122,19844.357976653704,-0.5440837696335095
1606913552.4323,19844.357976653704,-0.5440837696335095
1606913554.0685,19922.02729044835,-0.4840837696335072
1606913555.7774,20000.000000000007,-0.5440837696335095
1606913557.2025,20000.000000000007,-0.4840837696335072
1606913558.8222,20078.27788649707,-0.5440837696335095
1606913560.4121,20156.862745098046,-0.5440837696335095
1606913562.0027,20156.862745098046,-0.5440837696335095
1606913563.6221,20235.75638506877,-0.5440837696335095
1606913565.2856,20235.75638506877,-0.5440837696335095
1606913566.8022,20314.96062992127,-0.5440837696335095
1606913568.4221,20314.96062992127,-0.5440837696335095
1606913570.012,20314.96062992127,-0.5440837696335095
1606913571.602,20394.477317554247,-0.4840837696335072
1606913573.2219,20394.477317554247,-0.5440837696335095
1606913574.8265,20474.308300395263,-0.5440837696335095
1606913576.4838,20474.308300395263,-0.5440837696335095
1606913578.0223,20474.308300395263,-0.5440837696335095
1606913579.6119,20474.308300395263,-0.5440837696335095
1606913581.2318,20554.45544554456,-0.5440837696335095
1606913582.8218,20634.920634920643,-0.5440837696335095
1606913584.4118,20634.920634920643,-0.5440837696335095
1606913586.0482,20634.920634920643,-0.5440837696335095
1606913587.6928,20715.70576540756,-0.5440837696335095
1606913589.2422,20634.920634920643,-0.5440837696335095
1606913590.8022,20715.70576540756,-0.5440837696335095
1606913592.3918,20634.920634920643,-0.5440837696335095
1606913594.0117,20634.920634920643,-0.5440837696335095
1606913595.6017,20634.920634920643,-0.5440837696335095
1606913597.2385,20634.920634920643,-0.5440837696335095
1606913598.9463,20634.920634920643,-0.5440837696335095
1606913600.402,20715.70576540756,-0.4840837696335072
1606913601.9921,20715.70576540756,-0.5440837696335095
1606913603.6116,20796.81274900399,-0.5440837696335095
1606913605.2016,20796.81274900399,-0.5440837696335095
1606913606.7916,20878.24351297406,-0.5440837696335095
1606913608.4875,20960.000000000007,-0.5440837696335095
1606913610.0017,20960.000000000007,-0.5440837696335095
1606913611.5917,20960.000000000007,-0.4840837696335072
1606913613.1817,21042.08416833668,-0.5440837696335095
1606913614.8015,21124.497991967877,-0.4840837696335072
1606913616.3914,21124.497991967877,-0.5440837696335095
1606913618.0248,21207.243460764596,-0.4840837696335072
1606913619.7058,21207.243460764596,-0.4840837696335072
1606913621.1916,21290.32258064517,-0.4840837696335072
1606913622.7816,21373.737373737382,-0.4840837696335072
1606913624.4014,21373.737373737382,-0.4840837696335072
1606913625.9914,21457.489878542518,-0.5440837696335095
1606913627.5814,21457.489878542518,-0.4840837696335072
1606913629.2462,21457.489878542518,-0.4840837696335072
1606913630.8973,21541.58215010143,-0.5440837696335095
1606913632.3825,21541.58215010143,-0.5440837696335095
1606913634.0014,21626.01626016261,-0.5440837696335095
1606913635.5913,21710.79429735235,-0.5440837696335095
1606913637.1813,21710.79429735235,-0.5440837696335095
1606913638.7856,21626.01626016261,-0.4840837696335072
1606913640.4649,21626.01626016261,-0.5440837696335095
1606913641.9816,21710.79429735235,-0.5440837696335095
1606913643.5713,21795.918367346945,-0.5440837696335095
1606913645.1914,21795.918367346945,-0.5440837696335095
1606913646.7813,21881.390593047043,-0.5440837696335095
1606913648.3737,21881.390593047043,-0.5440837696335095
1606913650.0047,21967.213114754104,-0.4840837696335072
1606913651.6594,21967.213114754104,-0.5440837696335095
1606913653.1714,22053.388090349083,-0.5440837696335095
1606913654.7913,22053.388090349083,-0.5440837696335095
1606913656.3812,22139.917695473257,-0.5440837696335095
1606913657.9713,22139.917695473257,-0.5440837696335095
1606913659.5912,22139.917695473257,-0.5440837696335095
1606913661.2249,22226.804123711347,-0.5440837696335095
1606913662.9056,22226.804123711347,-0.5440837696335095
1606913664.3612,22226.804123711347,-0.5440837696335095
1606913665.9812,22226.804123711347,-0.5440837696335095
1606913667.5711,22314.049586776866,-0.5440837696335095
1606913669.161,22401.6563146998,-0.5440837696335095
1606913670.7966,22401.6563146998,-0.5440837696335095
1606913672.4553,22401.656314699783,-0.5440837696335095
