Time,ECG
1606922300.9057,1684
1606922300.9070,3151
1606922300.9119,4014
1606922300.9127,4627
1606922300.9147,5371
1606922300.9172,5959
1606922300.9190,6381
1606922300.9210,6828
1606922300.9230,7249
1606922300.9250,7579
1606922300.9270,7909
1606922300.9290,8419
1606922300.9310,9276
1606922300.9331,10192
1606922300.9350,10333
1606922300.9370,9211
1606922300.9391,7988
1606922300.9410,8285
1606922300.9430,9331
1606922300.9450,9634
1606922300.9470,9615
1606922300.9491,9871
1606922300.9510,10053
1606922300.9530,10077
1606922300.9549,10187
1606922300.9570,10321
1606922300.9590,10388
1606922300.9610,10441
1606922300.9630,10515
1606922300.9650,10587
1606922300.9670,10646
1606922300.9690,10704
1606922300.9710,10759
1606922300.9729,10814
1606922300.9749,10869
1606922300.9770,10922
1606922300.9789,10967
1606922300.9810,11017
1606922300.9829,11084
1606922300.9850,11135
1606922300.9871,11163
1606922300.9889,11199
1606922300.9909,11230
1606922300.9929,11228
1606922300.9949,11199
1606922300.9969,11149
1606922300.9990,11072
1606922301.0009,10962
1606922301.0029,10814
1606922301.0049,10651
1606922301.0071,10505
1606922301.0090,10371
1606922301.0109,10259
1606922301.0129,10182
1606922301.0149,10125
1606922301.0169,10077
1606922301.0189,10034
1606922301.0209,9984
1606922301.0229,9943
1606922301.0249,9905
1606922301.0269,9864
1606922301.0289,9833
1606922301.0311,9797
1606922301.0329,9749
1606922301.0349,9697
1606922301.0369,9651
1606922301.0390,9601
1606922301.0409,9536
1606922301.0429,9486
1606922301.0449,9436
1606922301.0469,9362
1606922301.0490,9292
1606922301.0509,9242
1606922301.4470,9182
1606922301.4479,9113
1606922301.4503,9039
1606922301.4530,8964
1606922301.4549,8900
1606922301.4569,8833
1606922301.4591,8768
1606922301.4609,8704
1606922301.4629,8649
1606922301.4650,8577
1606922301.4669,8476
1606922301.4690,8407
1606922301.4709,8362
1606922301.4729,8290
1606922301.4749,8208
1606922301.4769,8137
1606922301.4789,8062
1606922301.4809,7988
1606922301.4829,7931
1606922301.4849,7869
1606922301.4869,7780
1606922301.4889,7701
1606922301.4909,7637
