,hr,rr
1607020224.8517,-2.2993421052631646,9.25
1607020225.8415,-2.2993421052631646,17.25
1607020226.8315,-2.2993421052631646,85.25
1607020227.9027,-2.2993421052631646,171.25
1607020228.8416,-3.2993421052631646,105.25
1607020229.8315,-4.299342105263165,67.25
1607020230.8514,-4.299342105263165,42.25
1607020231.8413,-4.299342105263165,-13.75
1607020232.8318,-4.299342105263165,-33.75
1607020233.8516,-3.2993421052631646,-23.75
1607020234.8414,-3.2993421052631646,40.25
1607020235.8313,-3.2993421052631646,99.25
1607020236.9105,-3.2993421052631646,107.25
1607020237.8415,-4.299342105263165,110.25
1607020238.8314,-4.299342105263165,20.25
1607020239.8512,-4.299342105263165,-98.75
1607020240.8412,-4.299342105263165,-147.75
1607020241.9429,-2.2993421052631646,-142.75
1607020242.8513,-1.2993421052631646,-18.75
1607020243.8413,-0.2993421052631646,323.25
1607020244.8313,-1.2993421052631646,196.25
1607020245.8512,-3.2993421052631646,68.25
1607020246.8416,-3.2993421052631646,-33.75
1607020247.8313,-3.2993421052631646,-40.75
1607020248.8513,-2.2993421052631646,-71.75
1607020249.8411,-2.2993421052631646,-65.75
1607020250.9095,-1.2993421052631646,-48.75
1607020251.8518,-1.2993421052631646,51.25
1607020252.8412,-1.2993421052631646,64.25
1607020253.8311,-2.2993421052631646,68.25
1607020254.851,-2.2993421052631646,39.25
1607020255.951,-2.2993421052631646,-29.75
1607020256.8311,-2.2993421052631646,-40.75
1607020257.8509,-1.2993421052631646,-56.75
1607020258.8409,-1.2993421052631646,-42.75
1607020259.909,-0.2993421052631646,-32.75
1607020260.8513,-0.2993421052631646,-16.75
1607020261.841,-0.2993421052631646,-39.75
1607020262.8308,-0.2993421052631646,-4.75
1607020263.8701,-0.2993421052631646,38.25
1607020264.9519,-0.2993421052631646,-15.75
1607020265.8309,-0.2993421052631646,-37.75
1607020266.8508,-0.2993421052631646,-66.75
1607020267.8406,0.7006578947368354,-65.75
1607020268.849,0.7006578947368354,-38.75
1607020269.8513,0.7006578947368354,18.25
1607020270.8407,0.7006578947368354,45.25
1607020271.8307,0.7006578947368354,51.25
1607020272.8505,-0.2993421052631646,38.25
1607020273.9263,-0.2993421052631646,-8.75
1607020274.8606,-0.2993421052631646,-20.75
1607020275.8505,-0.2993421052631646,-6.75
1607020276.8405,-0.2993421052631646,9.25
1607020277.8605,-0.2993421052631646,30.25
1607020278.9606,-1.2993421052631646,72.25
1607020279.8705,-1.2993421052631646,70.25
1607020280.8305,-2.2993421052631646,-26.75
1607020281.8503,-1.2993421052631646,-64.75
1607020282.8915,-1.2993421052631646,-51.75
1607020283.8305,-0.2993421052631646,-56.75
1607020284.8504,-0.2993421052631646,-13.75
1607020285.8403,-0.2993421052631646,2.25
1607020286.8566,-0.2993421052631646,82.25
1607020287.9681,-1.2993421052631646,24.25
1607020288.8404,-1.2993421052631646,-3.75
1607020289.8303,-1.2993421052631646,-29.75
1607020290.8502,-1.2993421052631646,-67.75
1607020291.8909,-0.2993421052631646,-54.75
1607020292.8306,-0.2993421052631646,12.25
1607020293.8502,-0.2993421052631646,111.25
1607020294.8401,-0.2993421052631646,109.25
1607020295.83,-1.2993421052631646,121.25
1607020296.9617,-2.2993421052631646,99.25
1607020297.8401,-3.2993421052631646,48.25
1607020298.83,-3.2993421052631646,-16.75
1607020299.8499,-2.2993421052631646,-42.75
1607020300.8596,-2.2993421052631646,-55.75
1607020301.9711,-1.2993421052631646,-5.75
1607020302.85,-1.2993421052631646,64.25
1607020303.8399,-1.2993421052631646,148.25
1607020304.8298,-2.2993421052631646,102.25
1607020305.9005,-3.2993421052631646,75.25
1607020306.8404,-3.2993421052631646,53.25
1607020307.8599,-3.2993421052631646,69.25
1607020308.8498,-4.299342105263165,98.25
1607020309.8398,-4.299342105263165,37.25
1607020310.9708,-4.299342105263165,68.25
1607020311.8199,-4.299342105263165,59.25
1607020312.8399,-4.299342105263165,83.25
1607020313.8296,-5.299342105263165,105.25
1607020314.9002,-5.299342105263165,46.25
1607020315.84,-5.299342105263165,-8.75
1607020316.8298,-4.299342105263165,-83.75
1607020317.8196,-3.2993421052631646,-73.75
1607020318.8397,-2.2993421052631646,71.25
1607020319.9193,-2.2993421052631646,128.25
1607020320.8198,-3.2993421052631646,137.25
1607020321.8397,-3.2993421052631646,122.25
1607020322.8295,-4.299342105263165,84.25
1607020323.8693,-4.299342105263165,6.25
1607020324.8396,-4.299342105263165,-49.75
1607020325.8295,-3.2993421052631646,-63.75
1607020326.8196,-3.2993421052631646,-9.75
1607020327.8394,-2.2993421052631646,11.25
1607020328.9402,-2.2993421052631646,34.25
1607020329.8495,-2.2993421052631646,87.25
1607020330.8394,-3.2993421052631646,75.25
1607020331.8294,-3.2993421052631646,-34.75
1607020332.8396,-3.2993421052631646,-97.75
1607020333.8398,-2.2993421052631646,-99.75
1607020334.8296,-0.2993421052631646,-99.75
1607020335.8194,0.7006578947368354,-50.75
1607020336.8394,0.7006578947368354,-4.75
1607020337.9191,0.7006578947368354,14.25
1607020338.8195,0.7006578947368354,-3.75
1607020339.8395,-0.2993421052631646,4.25
1607020340.8593,-0.2993421052631646,-34.75
1607020341.8492,-0.2993421052631646,-70.75
1607020342.9206,0.7006578947368354,-60.75
1607020343.8293,0.7006578947368354,-34.75
1607020344.8192,0.7006578947368354,31.25
1607020345.8392,0.7006578947368354,25.25
1607020346.8514,-0.2993421052631646,52.25
1607020347.8191,-0.2993421052631646,49.25
1607020348.8389,-1.2993421052631646,-23.75
1607020349.829,-1.2993421052631646,-35.75
1607020350.8189,-0.2993421052631646,-44.75
1607020351.9193,-0.2993421052631646,-36.75
1607020352.8293,-0.2993421052631646,-3.75
1607020353.8191,-0.2993421052631646,32.25
1607020354.839,-0.2993421052631646,82.25
1607020355.8503,-1.2993421052631646,54.25
1607020356.9609,-1.2993421052631646,46.25
1607020357.8392,-2.2993421052631646,16.25
1607020358.8288,-1.2993421052631646,-28.75
1607020359.8188,-1.2993421052631646,-10.75
1607020360.9502,-1.2993421052631646,35.25
1607020361.8292,-1.2993421052631646,14.25
1607020362.8188,-1.2993421052631646,16.25
1607020363.8386,-1.2993421052631646,24.25
1607020364.8287,-2.2993421052631646,20.25
1607020365.9402,-1.2993421052631646,-32.75
1607020366.8388,-1.2993421052631646,-1.75
1607020367.8287,-1.2993421052631646,-27.75
1607020368.8186,-1.2993421052631646,-2.75
1607020369.8582,-1.2993421052631646,27.25
1607020370.829,-1.2993421052631646,42.25
1607020371.8187,-1.2993421052631646,47.25
1607020372.8386,-2.2993421052631646,24.25
1607020373.8586,-2.2993421052631646,-29.75
1607020374.927,-1.2993421052631646,-58.75
1607020375.8387,-1.2993421052631646,-90.75
1607020376.8287,-0.2993421052631646,-78.75
1607020377.8184,0.7006578947368354,-37.75
1607020378.8578,0.7006578947368354,15.25
1607020379.9674,0.7006578947368354,52.25
1607020380.8185,-0.2993421052631646,38.25
1607020381.8383,-0.2993421052631646,-38.75
1607020382.8283,-0.2993421052631646,-35.75
1607020383.8675,-0.2993421052631646,-48.75
1607020384.8686,-0.2993421052631646,-80.75
1607020385.8283,0.7006578947368354,-63.75
1607020386.8182,1.7006578947368354,41.25
1607020387.8659,0.7006578947368354,30.25
1607020388.9484,0.7006578947368354,54.25
1607020389.8183,-0.2993421052631646,44.25
1607020390.8382,-0.2993421052631646,-17.75
1607020391.8281,-0.2993421052631646,-24.75
1607020392.8698,-0.2993421052631646,-38.75
1607020393.8384,-0.2993421052631646,-38.75
1607020394.8282,-0.2993421052631646,4.25
