,ecg
1607020135.2181,154.0
1607020135.2207,1066.0
1607020135.2234,3500.0
1607020135.226,6052.0
1607020135.2282,7371.0
1607020135.2303,8345.0
1607020135.2326,9490.0
1607020135.2349,10289.0
1607020135.237,10864.0
1607020135.2391,11475.0
1607020135.2408,11955.0
1607020135.2427,12306.0
1607020135.2448,12653.0
1607020135.2468,12948.0
1607020135.2489,13159.0
1607020135.2513,13340.0
1607020135.2534,13478.0
1607020135.2556,13559.0
1607020135.2577,13613.0
1607020135.2597,13611.0
1607020135.2608,13580.0
1607020135.2627,13566.0
1607020135.2648,13535.0
1607020135.2668,13504.0
1607020135.2689,13506.0
1607020135.2707,13511.0
1607020135.2727,13495.0
1607020135.2747,13483.0
1607020135.2767,13483.0
1607020135.2788,13471.0
1607020135.2807,13437.0
1607020135.2827,13414.0
1607020135.2847,13402.0
1607020135.2867,13369.0
1607020135.2887,13309.0
1607020135.2907,13266.0
1607020135.2927,13233.0
1607020135.2947,13181.0
1607020135.2967,13117.0
1607020135.2987,13064.0
1607020135.3007,13012.0
1607020135.3027,12943.0
1607020135.3047,12872.0
1607020135.3067,12805.0
1607020135.3087,12753.0
1607020135.3107,12696.0
1607020135.3127,12601.0
1607020135.3147,12511.0
1607020135.3168,12454.0
1607020135.3187,12385.0
1607020135.3208,12309.0
1607020135.3227,12228.0
1607020135.3246,12135.0
1607020135.3266,12050.0
1607020135.3287,11974.0
1607020135.3306,11902.0
1607020135.3326,11829.0
1607020135.3347,11736.0
1607020135.3366,11641.0
1607020135.3387,11570.0
1607020135.3406,11494.0
1607020135.3426,11399.0
1607020135.3446,11311.0
1607020135.3466,11232.0
1607020135.3487,11142.0
1607020135.3506,11047.0
1607020135.3526,10961.0
1607020135.3546,10888.0
1607020135.3566,10819.0
1607020135.3587,10757.0
1607020135.3606,10690.0
1607020135.3626,10605.0
1607020135.3646,10505.0
1607020135.7871,10398.0
1607020135.788,10296.0
1607020135.7904,10199.0
1607020135.7931,10104.0
1607020135.7951,10018.0
1607020135.7971,9935.0
1607020135.7992,9852.0
1607020135.8011,9766.0
1607020135.8031,9683.0
1607020135.8051,9612.0
1607020135.8071,9531.0
1607020135.8092,9381.0
1607020135.8111,9186.0
1607020135.8131,9105.0
1607020135.8151,9277.0
1607020135.817,9768.0
1607020135.8191,10403.0
1607020135.821,10282.0
1607020135.823,8963.0
1607020135.825,7965.0
1607020135.827,8295.0
1607020135.8291,8663.0
1607020135.831,8431.0
1607020135.833,8305.0
1607020135.835,8345.0
1607020135.837,8255.0
1607020135.8391,8155.0
1607020135.841,8112.0
1607020135.8432,8046.0
1607020135.8451,7970.0
1607020135.847,7913.0
1607020135.8491,7848.0
1607020135.851,7780.0
1607020135.853,7718.0
1607020135.855,7658.0
1607020135.857,7594.0
1607020135.8591,7535.0
1607020135.861,7492.0
1607020135.863,7444.0
1607020135.865,7383.0
1607020135.867,7323.0
1607020135.8691,7278.0
1607020135.871,7228.0
1607020135.873,7162.0
1607020135.875,7102.0
1607020135.877,7048.0
1607020135.879,6981.0
1607020135.881,6898.0
1607020135.883,6810.0
1607020135.885,6713.0
1607020135.887,6587.0
1607020135.889,6437.0
1607020135.8911,6294.0
1607020135.893,6156.0
1607020135.895,6026.0
1607020135.897,5924.0
1607020135.899,5840.0
1607020135.901,5762.0
1607020135.903,5691.0
1607020135.905,5634.0
1607020135.907,5584.0
1607020135.909,5534.0
1607020135.911,5479.0
1607020135.913,5422.0
1607020135.915,5372.0
1607020135.917,5320.0
1607020135.919,5268.0
1607020135.921,5220.0
1607020135.923,5168.0
1607020135.925,5109.0
1607020135.927,5056.0
1607020135.929,5006.0
1607020135.9311,4959.0
1607020136.327,4907.0
1607020136.3277,4852.0
1607020136.3302,4797.0
1607020136.3328,4747.0
1607020136.3348,4697.0
1607020136.3368,4643.0
1607020136.3391,4600.0
1607020136.3409,4555.0
1607020136.3428,4493.0
1607020136.3448,4429.0
1607020136.3468,4389.0
1607020136.3488,4353.0
1607020136.3508,4293.0
1607020136.3528,4229.0
1607020136.3548,4189.0
1607020136.3568,4153.0
1607020136.3588,4106.0
1607020136.3608,4056.0
1607020136.3628,4018.0
1607020136.3648,3975.0
