Time,ECG
1606836170.6078,-496
1606836170.6104,-29
1606836170.6128,1626
1606836170.6151,3861
1606836170.6172,5157
1606836170.6193,5852
1606836170.6218,6725
1606836170.6233,7412
1606836170.6253,7820
1606836170.6273,8243
1606836170.6293,8617
1606836170.6316,8869
1606836170.6340,9109
1606836170.6366,9334
1606836170.6386,9481
1606836170.6407,9588
1606836170.6425,9708
1606836170.6443,9813
1606836170.6463,9882
1606836170.6483,9935
1606836170.6503,9989
1606836170.6523,10004
1606836170.6543,9965
1606836170.6563,9899
1606836170.6583,9855
1606836170.6603,9838
1606836170.6622,9808
1606836170.6642,9755
1606836170.6662,9696
1606836170.6682,9652
1606836170.6702,9610
1606836170.6722,9554
1606836170.6742,9500
1606836170.6762,9441
1606836170.6782,9378
1606836170.6802,9329
1606836170.6822,9268
1606836170.6843,9185
1606836170.6863,9111
1606836170.6882,9053
1606836170.6902,8989
1606836170.6922,8901
1606836170.6942,8823
1606836170.6963,8771
1606836170.6982,8701
1606836170.7002,8595
1606836170.7023,8515
1606836170.7043,8454
1606836170.7062,8383
1606836170.7082,8299
1606836170.7143,8216
1606836170.7149,8136
1606836170.7162,8055
1606836170.7182,7982
1606836170.7202,7898
1606836170.7222,7813
1606836170.7242,7732
1606836170.7262,7637
1606836170.7282,7539
1606836170.7302,7463
1606836170.7322,7402
1606836170.7342,7341
1606836170.7362,7289
1606836170.7382,7223
1606836170.7402,7128
1606836170.7422,7035
1606836170.7442,6952
1606836170.7462,6871
1606836170.7482,6800
1606836170.7502,6727
1606836170.7522,6644
1606836170.7542,6605
1606836170.7562,6641
1606836171.1423,6734
1606836171.1432,6835
1606836171.1457,6908
1606836171.1485,7020
1606836171.1503,7311
1606836171.1523,7639
1606836171.1544,7348
1606836171.1563,6297
1606836171.1583,5561
1606836171.1603,5568
1606836171.1623,5553
1606836171.1643,5355
1606836171.1663,5318
1606836171.1683,5326
1606836171.1703,5235
1606836171.1722,5162
1606836171.1742,5142
1606836171.1763,5103
1606836171.1782,5047
1606836171.1802,4986
1606836171.1822,4922
1606836171.1843,4876
1606836171.1863,4837
1606836171.1882,4778
1606836171.1902,4727
1606836171.1922,4690
1606836171.1942,4641
1606836171.1962,4602
1606836171.1985,4570
1606836171.2003,4516
1606836171.2022,4470
1606836171.2042,4443
1606836171.2063,4404
1606836171.2082,4362
1606836171.2102,4313
1606836171.2123,4242
1606836171.2142,4167
1606836171.2162,4098
1606836171.2182,4027
1606836171.2202,3959
1606836171.2222,3902
1606836171.2242,3861
1606836171.2263,3810
1606836171.2282,3761
1606836171.2302,3724
1606836171.2322,3685
1606836171.2342,3638
1606836171.2362,3587
1606836171.2382,3553
1606836171.2402,3526
1606836171.2422,3484
1606836171.2442,3440
1606836171.2462,3404
1606836171.2482,3360
1606836171.2502,3323
1606836171.2522,3284
1606836171.2542,3240
1606836171.2562,3208
1606836171.2582,3179
1606836171.2602,3135
1606836171.2623,3091
1606836171.2642,3054
1606836171.2662,3017
1606836171.2682,2983
1606836171.2702,2951
1606836171.2723,2919
1606836171.2742,2890
1606836171.2762,2853
1606836171.2782,2819
1606836171.2802,2782
1606836171.2822,2736
1606836171.2842,2702
1606836171.2863,2685
1606836171.7420,2658
1606836171.7429,2611
1606836171.7454,2570
1606836171.7480,2540
1606836171.7500,2513
1606836171.7521,2494
1606836171.7543,2482
1606836171.7561,2460
1606836171.7580,2435
1606836171.7600,2403
1606836171.7620,2359
1606836171.7640,2320
1606836171.7660,2281
1606836171.7680,2244
1606836171.7700,2227
1606836171.7720,2215
1606836171.7740,2213
1606836171.7760,2266
1606836171.7780,2386
1606836171.7800,2533
1606836171.7820,2660
1606836171.7839,2787
1606836171.7860,3034
1606836171.7879,3406
1606836171.7900,3384
1606836171.7920,2562
1606836171.7939,1746
1606836171.7959,1680
1606836171.7979,1755
1606836171.7999,1599
1606836171.8019,1567
1606836171.8039,1618
1606836171.8059,1584
1606836171.8079,1557
1606836171.8099,1569
1606836171.8120,1562
1606836171.8139,1550
1606836171.8159,1538
1606836171.8179,1525
1606836171.8199,1513
1606836171.8220,1506
1606836171.8239,1508
1606836171.8259,1494
1606836171.8279,1462
1606836171.8299,1452
1606836171.8320,1462
1606836171.8339,1459
1606836171.8359,1457
1606836171.8379,1452
1606836171.8408,1447
1606836171.8419,1447
1606836171.8439,1442
1606836171.8459,1423
1606836171.8479,1396
1606836171.8500,1357
1606836171.8520,1308
1606836171.8539,1274
1606836171.8561,1249
1606836171.8580,1225
1606836171.8599,1205
1606836171.8619,1186
1606836171.8639,1183
1606836171.8660,1176
1606836171.8679,1142
1606836171.8699,1127
1606836171.8720,1142
1606836171.8739,1139
1606836171.8759,1117
1606836171.8779,1102
1606836171.8799,1088
1606836171.8820,1078
1606836171.8840,1071
