Time,GSR,Temp(C)
1606836168.3130,159,36.19
1606836169.9026,151,36.19
1606836171.4915,145,36.19
1606836173.0815,141,36.19
1606836174.7015,144,36.19
1606836176.3239,146,36.25
1606836177.8819,141,36.19
1606836179.5017,135,36.19
1606836181.0917,127,36.25
1606836182.6816,126,36.19
1606836184.3016,129,36.19
1606836185.8917,128,36.25
1606836187.6093,127,36.25
1606836189.2207,124,36.19
1606836190.6919,126,36.19
1606836192.2817,129,36.25
1606836193.8716,122,36.19
1606836195.4916,112,36.19
1606836197.0816,114,36.19
1606836198.7610,117,36.19
1606836200.2919,119,36.19
1606836201.8818,121,36.19
1606836203.4717,124,36.19
1606836205.0917,126,36.19
1606836206.6817,127,36.19
1606836208.3291,129,36.19
1606836209.9784,130,36.25
1606836211.4819,132,36.19
1606836213.0717,133,36.19
1606836214.6916,135,36.19
1606836216.2816,136,36.25
1606836217.8717,136,36.25
1606836219.5502,133,36.19
1606836221.0819,129,36.19
1606836222.6717,128,36.25
1606836224.2616,129,36.19
1606836225.8816,130,36.25
1606836227.4717,131,36.25
1606836229.0628,133,36.19
1606836230.7406,132,36.25
1606836232.2716,131,36.25
1606836233.8616,132,36.19
1606836235.4817,133,36.25
1606836237.0715,133,36.25
1606836238.6614,134,36.19
1606836240.2814,135,36.25
1606836241.8718,137,36.19
1606836243.4616,138,36.19
1606836245.0515,140,36.25
1606836246.6715,141,36.19
1606836248.2614,143,36.25
1606836249.8514,145,36.25
1606836251.5320,146,36.25
1606836253.1786,148,36.25
1606836254.6517,150,36.19
1606836256.2714,151,36.25
1606836257.8614,152,36.25
1606836259.4513,154,36.25
1606836261.0713,156,36.25
1606836262.7207,156,36.25
1606836264.2515,155,36.25
1606836265.8713,156,36.19
1606836267.4613,158,36.25
1606836269.0511,160,36.25
1606836270.6411,161,36.25
1606836272.2921,162,36.25
1606836273.9448,162,36.25
1606836275.4413,162,36.25
1606836277.0611,163,36.25
1606836278.6511,165,36.25
1606836280.2410,166,36.25
1606836281.8610,168,36.25
1606836283.4779,169,36.25
1606836285.0413,171,36.25
1606836286.6611,172,36.25
1606836288.2511,174,36.25
1606836289.8410,175,36.25
1606836291.4611,177,36.25
1606836293.0510,178,36.25
1606836294.6988,179,36.25
1606836296.2613,180,36.25
1606836297.8513,181,36.25
1606836299.4411,182,36.25
1606836301.0311,184,36.25
1606836302.6510,185,36.25
1606836304.2409,187,36.25
1606836305.9491,188,36.25
1606836307.4511,190,36.25
1606836309.0410,191,36.25
1606836310.6310,193,36.25
1606836312.2509,194,36.25
1606836313.8409,195,36.25
1606836315.4874,196,36.25
1606836317.1374,197,36.25
1606836318.6410,198,36.25
1606836320.2308,200,36.25
1606836321.8508,201,36.25
1606836323.4408,202,36.25
1606836325.0307,204,36.25
1606836326.7103,205,36.25
1606836328.3602,206,36.25
1606836329.8308,207,36.25
1606836331.4508,208,36.25
1606836333.0407,209,36.25
1606836334.6307,210,36.25
1606836336.2484,211,36.25
1606836337.9361,213,36.25
1606836339.4309,214,36.25
1606836341.0208,215,36.25
1606836342.6407,216,36.25
1606836344.2307,217,36.25
1606836345.8206,218,36.25
1606836347.4684,220,36.25
1606836349.1563,221,36.25
1606836350.6206,222,36.25
1606836352.2107,223,36.25
1606836353.8306,224,36.25
1606836355.4204,225,36.25
1606836357.0109,226,36.25
1606836358.6596,226,36.25
1606836360.2207,227,36.25
1606836361.8105,228,36.25
1606836363.4304,229,36.25
1606836365.0203,230,36.25
1606836366.6103,231,36.25
1606836368.2302,232,36.25
1606836369.9082,233,36.25
1606836371.4104,233,36.31
1606836373.0604,234,36.25
1606836374.6203,236,36.25
1606836376.2103,237,36.25
1606836377.8002,237,36.25
1606836379.4482,238,36.25
1606836381.1313,239,36.25
1606836382.6003,239,36.25
1606836384.2203,240,36.25
1606836385.8103,241,36.25
1606836387.4002,242,36.25
1606836389.0202,243,36.25
1606836390.6666,243,36.25
1606836392.3172,244,36.25
1606836393.8204,245,36.25
1606836395.4103,246,36.31
1606836397.0301,246,36.31
1606836398.6202,248,36.25
1606836400.2168,248,36.25
1606836401.8591,249,36.31
1606836403.3903,250,36.25
1606836405.0102,251,36.25
1606836406.6001,251,36.25
1606836408.1901,252,36.31
1606836409.8102,253,36.25
1606836411.4001,254,36.31
1606836412.9905,255,36.31
1606836414.6100,256,36.31
1606836416.2430,256,36.25
1606836417.9955,257,36.31
1606836419.6259,258,36.25
1606836421.0002,259,36.25
1606836422.6175,260,36.31
1606836424.3278,260,36.25
1606836425.8001,261,36.31
1606836427.4201,262,36.31
1606836429.0101,263,36.31
1606836430.5999,263,36.31
1606836432.1899,264,36.31
1606836433.8685,265,36.31
1606836435.5190,265,36.31
1606836436.9901,266,36.31
1606836438.5799,267,36.31
1606836440.1999,268,36.31
1606836441.7899,268,36.31
1606836443.4050,269,36.31
1606836445.0888,270,36.31
1606836446.5899,271,36.31
1606836448.1799,271,36.31
1606836449.7998,272,36.31
1606836451.3898,272,36.31
1606836452.9797,273,36.31
1606836454.6602,273,36.31
1606836456.2764,273,36.31
1606836457.7798,274,36.31
1606836459.3697,274,36.31
1606836460.9897,275,36.31
1606836462.5796,275,36.31
1606836464.1695,276,36.31
1606836465.8162,276,36.31
1606836467.3797,277,36.31
1606836468.9697,278,36.31
1606836470.5897,278,36.31
1606836472.1796,279,36.31
1606836473.7695,279,36.31
1606836475.3946,280,36.31
1606836477.0709,281,36.31
1606836478.5698,281,36.31
1606836480.1896,277,36.31
1606836481.7796,274,36.31
1606836483.3695,275,36.31