Time,GSR,Temp(C)
1606912452.1473,101,34.13
1606912453.7363,103,34.13
1606912455.3262,104,34.13
1606912456.9528,105,34.19
1606912458.5969,106,34.13
1606912460.1265,107,34.19
1606912461.7463,108,34.13
1606912463.3357,111,34.13
1606912464.9242,112,34.13
1606912466.5430,113,34.13
1606912468.1688,115,34.19
1606912469.8181,116,34.13
1606912471.3402,116,34.19
1606912472.9294,118,34.19
1606912474.5186,119,34.13
1606912476.1380,119,34.19
1606912477.7273,119,34.19
1606912479.3561,120,34.13
1606912480.9065,120,34.19
1606912482.5260,119,34.19
1606912484.1155,117,34.13
1606912485.7052,117,34.13
1606912487.3247,118,34.19
1606912488.9145,119,34.19
1606912490.5916,120,34.19
1606912492.1243,121,34.19
1606912493.7139,122,34.13
1606912495.3036,122,34.19
1606912496.9235,121,34.19
1606912498.5132,122,34.19
1606912500.1596,122,34.19
1606912501.8088,124,34.19
1606912503.3128,125,34.19
1606912504.9027,126,34.19
1606912506.4925,127,34.19
1606912508.1125,127,34.19
1606912509.7023,127,34.19
1606912511.3510,128,34.19
1606912513.0009,128,34.19
1606912514.5022,128,34.19
1606912516.0920,128,34.19
1606912517.7120,129,34.19
1606912519.3019,130,34.19
1606912520.8919,130,34.19
1606912522.5391,129,34.19
1606912524.1021,129,34.19
1606912525.6918,130,34.19
1606912527.3117,131,34.19
1606912528.9017,132,34.19
1606912530.4916,132,34.19
1606912532.1176,133,34.19
1606912533.7613,134,34.19
1606912535.2918,134,34.19
1606912536.8816,135,34.19
1606912538.5016,135,34.19
1606912540.0915,136,34.19
1606912541.6815,136,34.19
1606912543.3014,135,34.19
1606912544.8916,135,34.19
1606912546.4814,135,34.19
1606912548.1015,136,34.19
1606912549.6913,137,34.19
1606912551.2812,137,34.19
1606912552.9013,137,34.19
1606912554.5489,136,34.19
1606912556.0814,135,34.19
1606912557.7013,135,34.19
1606912559.2912,132,34.19
1606912560.8810,121,34.19
1606912562.4711,110,34.19
1606912564.0911,104,34.19
1606912565.7698,101,34.19
1606912567.2712,104,34.19
1606912568.8910,106,34.19
1606912570.4812,110,34.19
1606912572.0709,113,34.19
1606912573.6909,110,34.19
1606912575.3403,106,34.19
1606912576.9583,103,34.19
1606912578.4910,101,34.19
1606912580.0810,98,34.19
1606912581.6709,97,34.19
1606912583.2609,97,34.19
1606912584.8808,99,34.19
1606912586.5297,101,34.19
1606912588.0611,105,34.19
1606912589.6810,108,34.19
1606912591.2709,110,34.19
1606912592.8608,111,34.19
1606912594.4808,112,34.19
1606912596.0707,111,34.19
1606912597.7186,112,34.19
1606912599.2810,112,34.19
1606912600.8709,113,34.19
1606912602.4607,114,34.19
1606912604.0507,116,34.19
1606912605.6707,117,34.19
1606912607.2606,118,34.19
1606912608.9751,118,34.19
1606912610.4707,119,34.19
1606912612.0606,121,34.19
1606912613.6506,122,34.19
1606912615.3007,121,34.19
1606912616.8607,121,34.19
1606912618.5084,121,34.19
1606912620.0708,122,34.19
1606912621.6608,123,34.19
1606912623.2506,124,34.19
1606912624.8705,125,34.19
1606912626.4604,126,34.19
1606912628.0506,125,34.19
1606912629.7293,124,34.25
1606912631.3789,120,34.19
1606912632.8505,116,34.19
1606912634.4404,117,34.25
1606912636.0603,117,34.25
1606912637.6504,119,34.19
1606912639.2684,121,34.25
1606912640.9478,122,34.19
1606912642.4505,124,34.19
1606912644.0404,125,34.19
1606912645.6604,126,34.19
1606912647.2504,127,34.19
1606912648.8403,128,34.19
1606912650.4898,129,34.19
1606912652.0506,130,34.19
1606912653.6404,130,34.19
1606912655.2304,130,34.19
1606912656.8503,131,34.25
1606912658.4403,131,34.19
1606912660.0377,132,34.19
1606912661.7060,133,34.19
1606912663.2403,134,34.19
1606912664.8303,134,34.25
1606912666.4502,135,34.25
1606912668.0402,136,34.19
1606912669.6301,137,34.19
1606912671.2501,137,34.25
1606912672.9296,138,34.19
1606912674.4302,138,34.25
1606912676.0501,138,34.19
1606912677.6403,138,34.19
1606912679.2301,139,34.25
1606912680.8199,139,34.19
1606912682.5269,139,34.19
1606912684.1491,140,34.19
1606912685.6199,140,34.19
1606912687.2400,140,34.19
1606912688.8299,141,34.19
1606912690.4198,141,34.19
1606912692.0398,141,34.19
1606912693.6877,142,34.19
1606912695.3369,142,34.25
1606912696.8399,140,34.19
1606912698.4299,140,34.19
1606912700.0198,140,34.25
1606912701.6398,141,34.19
1606912703.2298,141,34.19
1606912704.9388,142,34.19
1606912706.4099,143,34.19
1606912708.0298,144,34.25
1606912709.6197,144,34.19
1606912711.2097,144,34.19
1606912712.8296,145,34.19
1606912714.4449,145,34.19
1606912716.0096,146,34.25
1606912717.6296,146,34.19
1606912719.2196,146,34.25
1606912720.8096,147,34.19
1606912722.4296,148,34.19
1606912724.0195,147,34.19
1606912725.6381,147,34.25
1606912727.3476,147,34.19
1606912728.8195,145,34.19
1606912730.4095,144,34.19
1606912732.0296,144,34.19
1606912733.6194,144,34.19
1606912735.2094,144,34.19
1606912736.7996,144,34.19
1606912738.4195,145,34.19
1606912740.0100,146,34.19
1606912741.5993,146,34.19
1606912743.2192,145,34.19
1606912744.8093,143,34.19
1606912746.4539,141,34.19