Time,HR,RR
1606911503.3516,79,829
1606911504.4032,78,754
1606911505.3599,79,728
1606911506.3495,79,782
1606911507.3394,79,768
1606911508.3594,79,787
1606911509.4347,79,715
1606911510.3395,80,714
1606911511.4195,81,739
1606911512.3794,81,715
1606911513.3395,82,745
1606911514.3298,82,757
1606911515.3496,82,815
1606911516.3394,81,851
1606911517.3294,80,806
1606911518.4693,80,767
1606911519.3395,80,754
1606911520.3295,80,760
1606911521.3494,80,805
1606911522.3608,80,747
1606911523.4461,80,709
1606911524.3494,81,736
1606911525.3393,82,903
1606911526.3293,81,974
1606911527.3791,79,888
1606911528.3395,77,869
1606911529.3294,77,829
1606911530.3493,76,835
1606911531.3392,76,850
1606911532.4401,76,833
1606911533.3495,75,836
1606911534.3393,75,905
1606911535.3293,74,895
1606911536.3504,73,872
1606911537.4501,73,902
1606911538.3295,73,877
1606911539.3494,72,864
1606911540.3393,72,878
1606911541.4392,72,869
1606911542.3493,72,856
1606911543.3395,72,861
1606911544.3293,72,883
1606911545.3792,71,894
1606911546.4474,71,901
1606911547.3294,71,905
1606911548.3492,71,926
1606911549.3392,70,875
1606911550.3814,70,876
1606911551.3498,70,878
1606911552.3392,70,833
1606911553.3292,70,691
1606911554.3491,72,685
1606911555.4545,74,764
1606911556.3293,74,893
1606911557.3794,73,877
1606911558.3391,73,927
1606911559.3494,72,922
1606911560.4603,72,906
1606911561.3393,71,925
1606911562.3292,71,931
1606911563.3491,70,880
1606911564.3901,70,881
1606911565.3287,70,868
1606911566.3478,70,872
1606911567.3373,70,908
1606911568.3484,70,896
1606911569.4563,70,881
1606911570.3361,70,919
1606911571.3257,69,894
1606911572.3451,69,902
1606911573.3886,69,934
1606911574.3246,69,912
1606911575.3442,69,868
1606911576.3337,69,883
1606911577.3233,69,867
1606911578.4551,69,871
1606911579.3331,69,886
1606911580.3228,69,884
1606911581.3425,69,866
1606911582.3918,69,907
1606911583.3225,69,859
1606911584.3421,69,849
1606911585.3316,70,825
1606911586.3216,71,803
1606911587.3931,71,777
1606911588.3315,73,794
1606911589.3211,74,677
1606911590.3410,75,702
1606911591.3309,77,752
1606911592.4706,78,833
1606911593.3709,77,807
1606911594.3306,78,666
1606911595.3204,79,679
1606911596.4192,81,699
1606911597.3308,82,760
1606911598.3504,82,795
1606911599.3401,81,848
1606911600.3299,81,977
1606911601.4316,79,858
1606911602.3402,77,867
1606911603.3299,77,876
1606911604.3197,76,844
1606911605.3879,76,851
1606911606.3300,75,857
1606911607.3198,75,857
1606911608.3398,74,876
1606911609.3296,74,879
1606911610.4011,74,843
1606911611.3699,73,881
1606911612.3295,73,875
1606911613.3195,73,842
1606911614.3394,73,874
1606911615.3297,73,866
1606911616.3195,72,840
