Time,ECG
1603016040.6757,4780
1603016040.6772,5572
1603016040.6796,6238
1603016040.6816,6733
1603016040.6838,7239
1603016040.6859,7722
1603016040.6878,8132
1603016040.6893,8502
1603016040.6911,8847
1603016040.6931,9165
1603016040.6951,9459
1603016040.6972,9733
1603016040.6991,9991
1603016040.7011,10226
1603016040.7031,10443
1603016040.7051,10635
1603016040.7072,10812
1603016040.7091,10987
1603016040.7111,11150
1603016040.7131,11298
1603016040.7152,11446
1603016040.7171,11587
1603016040.7191,11699
1603016040.7211,11798
1603016040.7231,11893
1603016040.7251,11980
1603016040.7271,12082
1603016040.7291,12187
1603016040.7310,12238
1603016040.7330,12284
1603016040.7350,12352
1603016040.7370,12401
1603016040.7390,12439
1603016040.7410,12469
1603016040.7430,12471
1603016040.7450,12481
1603016040.7471,12500
1603016040.7490,12503
1603016040.7511,12505
1603016040.7530,12515
1603016040.7550,12510
1603016040.7570,12510
1603016040.7584,12500
1603016040.7601,12459
1603016040.7622,12498
1603016040.7640,12714
1603016040.7661,12877
1603016040.7680,12537
1603016040.7701,11893
1603016040.7721,11803
1603016040.7750,12180
1603016040.7761,12233
1603016040.7780,12080
1603016040.7800,12094
1603016040.7820,12097
1603016040.7840,12000
1603016040.7860,11941
1603016040.7880,11893
1603016040.7899,11820
1603016040.7920,11762
1603016040.7940,11703
1603016040.7961,11631
1603016040.7980,11567
1603016040.7999,11502
1603016040.8019,11429
1603016040.8039,11363
1603016040.8059,11305
1603016040.8080,11227
1603016040.8099,11145
1603016040.8120,11072
1603016040.8140,10994
1603016040.8159,10919
1603016040.8180,10851
1603016041.2745,10790
1603016041.2755,10722
1603016041.2780,10637
1603016041.2806,10550
1603016041.2826,10472
1603016041.2846,10394
1603016041.2868,10299
1603016041.2886,10207
1603016041.2906,10132
1603016041.2926,10052
1603016041.2946,9928
1603016041.2967,9779
1603016041.2987,9677
1603016041.3006,9588
1603016041.3026,9466
1603016041.3046,9345
1603016041.3066,9255
1603016041.3086,9165
1603016041.3106,9068
1603016041.3127,8978
1603016041.3146,8893
1603016041.3165,8786
1603016041.3186,8691
1603016041.3205,8623
1603016041.3225,8545
1603016041.3245,8458
1603016041.3265,8373
1603016041.3286,8278
1603016041.3307,8200
1603016041.3326,8130
1603016041.3345,8043
1603016041.3365,7955
1603016041.3385,7875
1603016041.3405,7788
1603016041.3425,7695
1603016041.3446,7620
1603016041.3465,7557
1603016041.3486,7467
1603016041.3505,7375
1603016041.3525,7309
1603016041.3545,7231
1603016041.3565,7139
1603016041.3585,7061
1603016041.3605,6991
1603016041.3626,6911
1603016041.3645,6823
1603016041.3665,6738
1603016041.3686,6673
1603016041.3705,6609
1603016041.3725,6529
1603016041.3745,6449
1603016041.3765,6381
1603016041.3786,6311
1603016041.3805,6233
1603016041.3825,6160
1603016041.3845,6087
1603016041.3865,6009
1603016041.3886,5936
1603016041.3905,5876
1603016041.3925,5822
1603016041.3946,5774
1603016041.3965,5720
1603016041.3985,5635
1603016041.4005,5553
1603016041.4025,5499
1603016041.4045,5426
1603016041.4065,5334
1603016041.4085,5268
1603016041.4106,5198
1603016041.4126,5118
1603016041.4145,5072
1603016041.4165,5035
1603016041.4185,4970
1603016041.7844,4897
1603016041.7851,4824
1603016041.7877,4770
1603016041.7902,4831
1603016041.7922,5030
1603016041.7943,5077
1603016041.7965,4586
1603016041.7983,3993
1603016041.8002,4061
1603016041.8022,4396
1603016041.8042,4360
1603016041.8062,4238
1603016041.8082,4253
1603016041.8102,4197
1603016041.8123,4105
1603016041.8142,4071
1603016041.8162,4032
1603016041.8183,3986
1603016041.8202,3942
1603016041.8222,3894
1603016041.8242,3852
1603016041.8262,3811
1603016041.8283,3765
1603016041.8302,3721
1603016041.8321,3680
1603016041.8341,3631
1603016041.8362,3580
1603016041.8382,3546
1603016041.8401,3515
1603016041.8422,3488
1603016041.8443,3468
1603016041.8461,3427
1603016041.8483,3386
1603016041.8502,3357
1603016041.8521,3320
1603016041.8542,3284
1603016041.8561,3259
1603016041.8582,3233
1603016041.8602,3191
1603016041.8622,3140
1603016041.8642,3099
1603016041.8662,3058
1603016041.8681,2990
1603016041.8702,2934
1603016041.8721,2890
1603016041.8741,2832
1603016041.8762,2766
1603016041.8783,2713
1603016041.8802,2679
1603016041.8822,2640
1603016041.8842,2594
1603016041.8862,2555
1603016041.8882,2523
1603016041.8902,2494
1603016041.8922,2460
1603016041.8942,2417
1603016041.8961,2402
1603016041.8984,2397
1603016041.9002,2361
1603016041.9022,2334
1603016041.9041,2315
1603016041.9061,2273
1603016041.9081,2234
1603016041.9102,2210
1603016041.9122,2198
1603016041.9141,2176
1603016041.9161,2137
1603016041.9182,2096
1603016041.9202,2084
1603016041.9222,2081
1603016041.9241,2050
1603016041.9262,2018
1603016041.9283,1996
1603016042.3244,1957
1603016042.3254,1936
1603016042.3279,1928
1603016042.3305,1902
1603016042.3325,1870
1603016042.3345,1838
1603016042.3365,1807
1603016042.3384,1787
1603016042.3404,1756
1603016042.3425,1717
1603016042.3445,1702
1603016042.3464,1700
1603016042.3484,1673
1603016042.3503,1642
1603016042.3525,1642
1603016042.3544,1642
1603016042.3564,1610
1603016042.3583,1586
1603016042.3604,1576
1603016042.3624,1549
1603016042.3643,1510
1603016042.3663,1486
1603016042.3683,1484
1603016042.3703,1493
1603016042.3723,1484
1603016042.3743,1455
1603016042.3764,1433
1603016042.3784,1418
1603016042.3803,1408
1603016042.3823,1387
1603016042.3843,1360
1603016042.3863,1336
1603016042.3883,1311
1603016042.3903,1292
1603016042.3923,1292
1603016042.3946,1287
1603016042.3964,1270
1603016042.3983,1251
1603016042.4003,1238
1603016042.4023,1316
1603016042.4043,1549
1603016042.4063,1664
1603016042.4083,1234
1603016042.4104,663
1603016042.4123,755
1603016042.4143,1141
1603016042.4163,1161
1603016042.4183,1071
1603016042.4203,1122
1603016042.4223,1132
1603016042.4243,1088
1603016042.4264,1090
1603016042.4284,1090
1603016042.4303,1073
1603016042.4323,1066
1603016042.4343,1054
1603016042.4363,1027
1603016042.4383,1022
1603016042.4404,1044
1603016042.4423,1039
1603016042.4444,1017
1603016042.4463,1020
1603016042.4483,1020
1603016042.4503,998
1603016042.4523,993
1603016042.4543,1008
1603016042.4564,1003
1603016042.4584,993
1603016042.4604,991
1603016042.4623,991
1603016042.4643,986
1603016042.4663,978
1603016042.4684,976
1603016042.8940,964
1603016042.8948,954
1603016042.8964,964
1603016042.8985,957
1603016042.9004,918
1603016042.9024,886
1603016042.9044,845
1603016042.9064,804
1603016042.9085,777
1603016042.9105,750
1603016042.9124,723
1603016042.9144,714
1603016042.9164,709
1603016042.9186,689
1603016042.9204,675
1603016042.9224,677
1603016042.9244,668
1603016042.9265,653
1603016042.9285,655
1603016042.9304,655
1603016042.9324,643
1603016042.9344,643
1603016042.9364,653
1603016042.9384,655
1603016042.9404,651
1603016042.9425,641
1603016042.9445,631
1603016042.9464,624
1603016042.9485,619
1603016042.9504,612
1603016042.9524,607
1603016042.9544,597
1603016042.9564,587
1603016042.9584,583
1603016042.9605,583
1603016042.9624,580
1603016042.9644,570
1603016042.9664,563
1603016042.9684,558
1603016042.9704,544
1603016042.9724,534
1603016042.9744,539
1603016042.9765,539
1603016042.9784,529
1603016042.9804,527
1603016042.9824,519
1603016042.9844,502
1603016042.9864,493
1603016042.9884,495
1603016042.9904,495
1603016042.9925,488
1603016042.9945,485
1603016042.9964,480
1603016042.9984,473
1603016043.0004,468
1603016043.0024,468
1603016043.0044,466
1603016043.0064,466
1603016043.0086,461
1603016043.0105,459
1603016043.0124,480
1603016043.0144,493
1603016043.0164,466
1603016043.0184,446
1603016043.0206,449
1603016043.0224,449
1603016043.0244,434
1603016043.0265,417
1603016043.0284,410
1603016043.0304,410
1603016043.0324,408
1603016043.0344,403
1603016043.0364,403
1603016043.4343,408
1603016043.4352,400
1603016043.4376,415
1603016043.4402,583
1603016043.4422,852
1603016043.4443,762
1603016043.4463,150
1603016043.4483,-189
1603016043.4502,150
1603016043.4522,408
1603016043.4542,325
1603016043.4562,349
1603016043.4583,425
1603016043.4602,383
1603016043.4621,366
1603016043.4641,405
1603016043.4662,405
1603016043.4682,388
1603016043.4701,388
1603016043.4721,386
1603016043.4742,386
1603016043.4762,395
1603016043.4782,395
1603016043.4801,391
1603016043.4821,393
1603016043.4841,408
1603016043.4861,412
1603016043.4882,408
1603016043.4902,405
1603016043.4922,410
1603016043.4942,415
1603016043.4961,427
1603016043.4982,444
1603016043.5002,449
1603016043.5022,451
1603016043.5041,461
1603016043.5062,463
1603016043.5082,449
1603016043.5102,439
1603016043.5122,439
1603016043.5141,439
1603016043.5162,425
1603016043.5184,398
1603016043.5203,369
1603016043.5222,344
1603016043.5242,325
1603016043.5262,308
1603016043.5282,289
1603016043.5302,272
1603016043.5321,262
1603016043.5341,255
1603016043.5361,245
1603016043.5382,238
1603016043.5401,247
1603016043.5423,247
1603016043.5442,240
1603016043.5462,242
1603016043.5482,240
1603016043.5502,233
1603016043.5522,235
1603016043.5542,247
1603016043.5561,264
1603016043.5582,257
1603016043.5602,235
1603016043.5622,233
1603016043.5641,245
1603016043.5662,242
1603016043.5682,230
1603016043.5703,245
1603016043.5722,259
1603016043.5741,240
1603016043.5763,235
1603016043.5782,245
1603016044.0339,228
1603016044.0347,218
1603016044.0370,225
1603016044.0397,208
1603016044.0417,199
1603016044.0438,206
1603016044.0458,201
1603016044.0478,194
1603016044.0497,204
1603016044.0517,216
1603016044.0537,208
1603016044.0557,201
1603016044.0577,213
1603016044.0597,216
1603016044.0616,208
1603016044.0637,206
1603016044.0657,211
1603016044.0678,206
1603016044.0697,204
1603016044.0717,208
1603016044.0739,218
1603016044.0758,228
1603016044.0778,233
1603016044.0797,225
1603016044.0817,225
1603016044.0836,233
1603016044.0856,223
1603016044.0877,206
1603016044.0896,206
1603016044.0917,213
1603016044.0938,206
1603016044.0958,194
1603016044.0977,206
1603016044.0997,228
1603016044.1017,223
1603016044.1037,199
1603016044.1057,252
1603016044.1078,476
1603016044.1097,706
1603016044.1116,468
1603016044.1136,-179
1603016044.1156,-340
1603016044.1177,89
1603016044.1197,257
