,hr,rr,ecg,gsr,temperature
1603016040.6757,73.0,815.0,4780.0,458.0,36.81
1603016040.6772,73.0,815.0,5572.0,458.0,36.81
1603016040.6796,73.0,815.0,6238.0,458.0,36.81
1603016040.6816,73.0,815.0,6733.0,458.0,36.81
1603016040.6838,73.0,815.0,7239.0,458.0,36.81
1603016040.6859,73.0,815.0,7722.0,458.00000000000006,36.81
1603016040.6878,73.0,815.0,8132.0,458.00000000000006,36.81
1603016040.6893,73.0,815.0,8502.0,458.00000000000006,36.81
1603016040.6911,73.0,815.0,8847.0,458.00000000000006,36.81
1603016040.6931,73.0,815.0,9165.0,458.00000000000006,36.81
1603016040.6951,73.0,815.0,9459.0,458.00000000000006,36.81
1603016040.6972,73.0,815.0,9733.0,458.00000000000006,36.81
1603016040.6991,73.0,815.0,9991.0,458.00000000000006,36.81
1603016040.7011,73.0,815.0,10226.0,458.00000000000006,36.81
1603016040.7031,73.0,815.0,10443.0,458.00000000000006,36.81
1603016040.7051,73.0,815.0,10635.0,458.0000000000001,36.81
1603016040.7072,73.0,815.0,10812.0,458.0000000000001,36.81
1603016040.7091,73.0,815.0,10987.0,458.0000000000001,36.81
1603016040.7111,73.0,815.0,11150.0,458.0000000000001,36.81
1603016040.7131,73.0,815.0,11298.0,458.0000000000001,36.81
1603016040.7152,73.0,815.0,11446.0,458.0000000000001,36.81
1603016040.7171,73.0,815.0,11587.0,458.0000000000001,36.81
1603016040.7191,73.0,815.0,11699.0,458.0000000000001,36.81
1603016040.7211,73.0,815.0,11798.0,458.0000000000001,36.81
1603016040.7231,73.0,815.0,11893.0,458.0000000000001,36.81
1603016040.7251,73.0,815.0,11980.0,458.0000000000001,36.81
1603016040.7271,73.0,815.0,12082.0,458.0000000000001,36.81
1603016040.7291,73.0,815.0,12187.0,458.0000000000001,36.81
1603016040.731,73.0,815.0,12238.0,458.0000000000001,36.81
1603016040.733,73.0,815.0,12284.0,458.0000000000001,36.81
1603016040.735,73.0,815.0,12352.0,458.0000000000001,36.81
1603016040.737,73.0,815.0,12401.0,458.0000000000001,36.81
1603016040.739,73.0,815.0,12439.0,458.0000000000001,36.81
1603016040.741,73.0,815.0,12469.0,458.0000000000001,36.81
1603016040.743,73.0,815.0,12471.0,458.0000000000001,36.81
1603016040.745,73.0,815.0,12481.0,458.0000000000001,36.81
1603016040.7471,73.0,815.0,12500.0,458.0000000000001,36.81
1603016040.749,73.0,815.0,12503.0,458.0000000000001,36.81
1603016040.7511,73.0,815.0,12505.0,458.0000000000001,36.81
1603016040.753,73.0,815.0,12515.0,458.0000000000001,36.81
1603016040.755,73.0,815.0,12510.0,458.0000000000001,36.81
1603016040.757,73.0,815.0,12510.0,458.0000000000001,36.81
1603016040.7584,73.0,815.0,12500.0,458.0000000000001,36.81
1603016040.7601,73.0,815.0,12459.0,458.0000000000001,36.81
1603016040.7622,73.0,815.0,12498.0,458.0000000000001,36.81
1603016040.764,73.0,815.0,12714.0,458.0000000000001,36.81
1603016040.7661,73.0,815.0,12877.0,458.0000000000001,36.81
1603016040.768,73.0,815.0,12537.0,458.0000000000001,36.81
1603016040.7701,73.0,815.0,11893.0,458.0000000000001,36.81
1603016040.7721,73.0,815.0,11803.0,458.0000000000001,36.81
1603016040.775,73.0,815.0,12180.0,457.9999999999345,36.81
1603016040.7761,73.0,815.0,12233.0,457.9999999999345,36.81
1603016040.778,73.0,815.0,12080.0,457.9999999999345,36.81
1603016040.78,73.0,815.0,12094.0,457.9999999999345,36.81
1603016040.782,73.0,815.0,12097.0,457.9999999999345,36.81
1603016040.784,73.0,815.0,12000.0,457.9999999999345,36.81
1603016040.786,73.0,815.0,11941.0,457.9999999999345,36.81
1603016040.788,73.0,815.0,11893.0,457.9999999999345,36.81
1603016040.7899,73.0,815.0,11820.0,457.9999999999345,36.81
1603016040.792,73.0,815.0,11762.0,457.9999999999345,36.81
1603016040.794,73.0,815.0,11703.0,457.9999999999345,36.81
1603016040.7961,73.0,815.0,11631.0,457.9999999999345,36.81
1603016040.798,73.0,815.0,11567.0,457.9999999999345,36.81
1603016040.7999,73.0,815.0,11502.0,457.9999999999345,36.81
1603016040.8019,73.0,815.0,11429.0,457.9999999999345,36.81
1603016040.8039,73.0,815.0,11363.0,457.9999999999345,36.81
1603016040.8059,73.0,815.0,11305.0,457.9999999999345,36.81
1603016040.808,73.0,815.0,11227.0,457.9999999999345,36.81
1603016040.8099,73.0,815.0,11145.0,457.9999999999345,36.81
1603016040.812,73.0,815.0,11072.0,457.9999999999345,36.81
1603016040.814,73.0,815.0,10994.0,457.9999999999345,36.81
1603016040.8159,73.0,815.0,10919.0,457.9999999999345,36.81
1603016040.818,73.0,815.0,10851.0,457.9999999999345,36.81
1603016041.2745,73.0,815.0,10790.0,457.9999999999345,36.81
1603016041.2755,73.0,815.0,10722.0,457.9999999999345,36.81
1603016041.278,73.0,815.0,10637.0,457.9999999999345,36.81
1603016041.2806,73.0,815.0,10550.0,457.9999999999345,36.81
1603016041.2826,73.0,815.0,10472.0,457.9999999999345,36.81
1603016041.2846,73.0,815.0,10394.0,457.9999999999345,36.81
1603016041.2868,73.0,815.0,10299.0,457.9999999999345,36.81
1603016041.2886,73.0,815.0,10207.0,457.9999999999345,36.81
1603016041.2906,73.0,815.0,10132.0,457.9999999999345,36.81
1603016041.2926,73.0,815.0,10052.0,457.9999999999345,36.81
1603016041.2946,73.0,815.0,9928.0,457.9999999999345,36.81
1603016041.2967,73.0,815.0,9779.0,457.9999999999345,36.81
1603016041.2987,73.0,815.0,9677.0,457.9999999999345,36.81
1603016041.3006,73.0,815.0,9588.0,457.9999999999345,36.81
1603016041.3026,73.0,815.0,9466.0,457.9999999999345,36.81
1603016041.3046,73.0,815.0,9345.0,457.9999999999345,36.81
1603016041.3066,73.0,815.0,9255.0,457.9999999999345,36.81
1603016041.3086,73.0,815.0,9165.0,457.9999999999345,36.81
1603016041.3106,73.0,815.0,9068.0,457.9999999999345,36.81
1603016041.3127,73.0,815.0,8978.0,457.9999999999345,36.81
1603016041.3146,73.0,815.0,8893.0,457.9999999999345,36.81
1603016041.3165,73.0,815.0,8786.0,457.9999999999345,36.81
1603016041.3186,73.0,815.0,8691.0,457.9999999999345,36.81
1603016041.3205,73.0,815.0,8623.0,457.9999999999345,36.81
1603016041.3225,73.0,815.0,8545.0,457.9999999999345,36.81
1603016041.3245,73.0,815.0,8458.0,457.9999999999345,36.81
1603016041.3265,73.0,815.0,8373.0,457.9999999999345,36.81
1603016041.3286,73.0,815.0,8278.0,457.9999999999345,36.81
1603016041.3307,73.0,815.0,8200.0,457.9999999999345,36.81
1603016041.3326,73.0,815.0,8130.0,457.9999999999345,36.81
1603016041.3345,73.0,815.0,8043.0,457.9999999999345,36.81
1603016041.3365,73.0,815.0,7955.0,457.9999999999345,36.81
1603016041.3385,73.0,815.0,7875.0,457.9999999999345,36.81
1603016041.3405,73.0,815.0,7788.0,457.9999999999345,36.81
1603016041.3425,73.0,815.0,7695.0,457.9999999999345,36.81
1603016041.3446,73.0,815.0,7620.0,457.9999999999345,36.81
1603016041.3465,73.0,815.0,7557.0,457.9999999999345,36.81
1603016041.3486,73.0,815.0,7467.0,457.9999999999345,36.81
1603016041.3505,73.0,815.0,7375.0,457.9999999999345,36.81
1603016041.3525,73.0,815.0,7309.0,457.9999999999345,36.81
1603016041.3545,73.0,815.0,7231.0,457.9999999999345,36.81
1603016041.3565,73.0,815.0,7139.0,457.9999999999345,36.81
1603016041.3585,73.0,815.0,7061.0,457.9999999999345,36.81
1603016041.3605,73.0,815.0,6991.0,457.9999999999345,36.81
1603016041.3626,73.0,815.0,6911.0,457.9999999999345,36.81
1603016041.3645,73.0,815.0,6823.0,457.9999999999345,36.81
1603016041.3665,73.0,815.0,6738.0,457.9999999999345,36.81
1603016041.3686,73.0,815.0,6673.0,457.9999999999345,36.81
1603016041.3705,73.0,815.0,6609.0,457.9999999999345,36.81
1603016041.3725,73.0,815.0,6529.0,457.9999999999345,36.81
1603016041.3745,73.0,815.0,6449.0,457.9999999999345,36.81
1603016041.3765,73.0,815.0,6381.0,457.9999999999345,36.81
1603016041.3786,73.0,815.0,6311.0,457.9999999999345,36.81
1603016041.3805,73.0,815.0,6233.0,457.9999999999345,36.81
1603016041.3825,73.0,815.0,6160.0,457.9999999999345,36.81
1603016041.3845,73.0,815.0,6087.0,457.9999999999345,36.81
1603016041.3865,73.0,815.0,6009.0,457.9999999999345,36.81
1603016041.3886,73.0,815.0,5936.0,457.9999999999345,36.81
1603016041.3905,73.0,815.0,5876.0,457.9999999999345,36.81
1603016041.3925,73.0,815.0,5822.0,457.9999999999345,36.81
1603016041.3946,73.0,815.0,5774.0,457.9999999999345,36.81
1603016041.3965,73.0,815.0,5720.0,457.9999999999345,36.81
1603016041.3985,73.0,815.0,5635.0,457.9999999999345,36.81
1603016041.4005,73.0,815.0,5553.0,457.9999999999345,36.81
1603016041.4025,73.0,815.0,5499.0,457.9999999999345,36.81
1603016041.4045,73.0,815.0,5426.0,457.9999999999345,36.81
1603016041.4065,73.0,815.0,5334.0,457.9999999999345,36.81
1603016041.4085,73.0,815.0,5268.0,457.9999999999345,36.81
1603016041.4106,73.0,815.0,5198.0,457.9999999999345,36.81
1603016041.4126,73.0,815.0,5118.0,457.9999999999345,36.81
1603016041.4145,73.0,815.0,5072.0,457.9999999999345,36.81
1603016041.4165,73.0,815.0,5035.0,457.9999999999345,36.81
1603016041.4185,73.0,815.0,4970.0,457.9999999999345,36.81
1603016041.7844,74.0,784.0,4897.0,457.9999999999345,36.81
1603016041.7851,74.0,784.0,4824.0,457.9999999999345,36.81
1603016041.7877,74.0,784.0,4770.0,457.9999999999345,36.81
1603016041.7902,74.0,784.0,4831.0,457.9999999999345,36.81
1603016041.7922,74.0,784.0,5030.0,457.9999999999345,36.81
1603016041.7943,74.0,784.0,5077.0,457.9999999999345,36.81
1603016041.7965,74.0,784.0,4586.0,457.9999999999345,36.81
1603016041.7983,74.0,784.0,3993.0,457.9999999999345,36.81
1603016041.8002,74.0,784.0,4061.0,457.9999999999345,36.81
1603016041.8022,74.0,784.0,4396.0,457.9999999999345,36.81
1603016041.8042,74.0,784.0,4360.0,457.9999999999345,36.81
1603016041.8062,74.0,784.0,4238.0,457.9999999999345,36.81
1603016041.8082,74.0,784.0,4253.0,457.9999999999345,36.81
1603016041.8102,74.0,784.0,4197.0,457.9999999999345,36.81
1603016041.8123,74.0,784.0,4105.0,457.9999999999345,36.81
1603016041.8142,74.0,784.0,4071.0,457.9999999999345,36.81
1603016041.8162,74.0,784.0,4032.0,457.9999999999345,36.81
1603016041.8183,74.0,784.0,3986.0,457.9999999999345,36.81
1603016041.8202,74.0,784.0,3942.0,457.9999999999345,36.81
1603016041.8222,74.0,784.0,3894.0,457.9999999999345,36.81
1603016041.8242,74.0,784.0,3852.0,457.9999999999345,36.81
1603016041.8262,74.0,784.0,3811.0,457.9999999999345,36.81
1603016041.8283,74.0,784.0,3765.0,457.9999999999345,36.81
1603016041.8302,74.0,784.0,3721.0,457.9999999999345,36.81
1603016041.8321,74.0,784.0,3680.0,457.9999999999345,36.81
1603016041.8341,74.0,784.0,3631.0,457.9999999999345,36.81
1603016041.8362,74.0,784.0,3580.0,457.9999999999345,36.81
1603016041.8382,74.0,784.0,3546.0,457.9999999999345,36.81
1603016041.8401,74.0,784.0,3515.0,457.9999999999345,36.81
1603016041.8422,74.0,784.0,3488.0,457.9999999999345,36.81
1603016041.8443,74.0,784.0,3468.0,457.9999999999345,36.81
1603016041.8461,74.0,784.0,3427.0,457.9999999999345,36.81
1603016041.8483,74.0,784.0,3386.0,457.9999999999345,36.81
1603016041.8502,74.0,784.0,3357.0,457.9999999999345,36.81
1603016041.8521,74.0,784.0,3320.0,457.9999999999345,36.81
1603016041.8542,74.0,784.0,3284.0,457.9999999999345,36.81
1603016041.8561,74.0,784.0,3259.0,457.9999999999345,36.81
