Time,HR,RR
1607013962.0116,94,626
1607013963.0302,94,624
1607013964.1679,95,628
1607013965.0088,96,634
1607013966.0287,96,629
1607013967.0185,97,627
1607013968.0946,98,599
1607013969.0286,99,602
1607013970.0186,100,640
1607013971.0083,98,680
1607013972.0284,96,642
1607013973.1076,96,696
1607013974.0387,94,718
1607013975.0285,93,629
1607013976.0183,94,656
1607013977.0977,94,632
1607013978.0287,95,624
1607013979.0185,96,661
1607013980.0083,94,814
1607013981.0282,92,658
1607013982.1041,92,600
1607013983.0084,94,589
1607013984.0283,96,620
1607013985.0182,99,791
1607013986.0682,99,921
1607013987.0287,98,885
1607013988.0186,97,850
1607013989.0082,93,753
1607013990.0582,91,753
1607013991.1004,88,769
1607013992.0086,88,843
1607013993.0283,87,824
1607013994.0480,84,758
1607013995.0081,84,723
1607013996.1097,84,704
1607013997.0182,84,835
1607013998.0081,82,878
1607013999.0280,81,775
1607014000.0480,81,819
1607014001.0085,80,851
1607014002.0282,79,845
1607014003.0180,78,859
1607014004.0079,78,833
1607014005.1096,78,747
1607014006.0182,78,795
1607014007.0384,78,806
1607014008.0280,78,751
1607014009.0362,78,770
1607014010.1491,78,724
1607014011.0281,79,734
1607014012.0180,79,871
1607014013.0079,78,833
1607014014.1097,78,841
1607014015.0182,77,831
1607014016.0080,77,791
1607014017.0278,77,820
1607014018.0391,76,771
1607014019.1174,77,819
1607014020.0284,77,715
1607014021.0179,77,727
1607014022.0083,78,806
1607014024.1348,78,802
1607014024.1383,78,817
1607014025.0078,77,942
1607014026.0278,76,907
1607014027.0176,75,916
1607014028.1164,74,865
1607014029.0276,74,773
1607014030.0176,74,784
1607014031.0074,75,702
1607014032.0485,77,767
1607014033.1544,77,752
1607014034.0078,78,795
1607014035.0277,77,889
1607014036.0177,77,710
1607014037.0572,78,708
1607014038.0276,79,654
1607014039.0177,82,665
1607014040.0376,83,660
1607014041.0451,90,609
1607014042.1584,92,597
1607014043.0078,95,598
1607014044.0274,97,611
1607014045.0174,97,656
1607014046.0855,96,642
1607014047.0278,96,670
1607014048.0177,95,738
1607014049.0074,93,646
1607014050.0274,94,633
1607014051.1256,94,626
1607014052.0375,95,645
1607014053.0574,95,757
1607014054.0172,92,681
1607014055.0576,92,675
1607014056.0278,91,723
1607014057.0173,91,629
1607014058.0071,93,630
1607014059.0271,93,650
1607014060.0761,94,624
1607014061.0073,95,643
1607014062.0271,95,679
1607014063.1786,94,722
1607014064.0070,91,734
1607014065.1661,91,703
1607014066.0174,90,713
1607014067.0068,90,630
1607014068.0270,91,650
1607014069.0669,91,682
1607014070.0072,91,662
1607014071.0270,92,669
1607014072.0169,92,653
1607014073.0368,92,720
1607014074.1054,91,663
1607014075.0169,91,711
1607014076.0071,89,822
1607014077.0267,87,649
1607014078.0687,88,717
1607014079.0070,87,705
1607014080.0270,87,687
1607014081.0168,86,854
1607014082.0067,85,691
1607014083.1087,85,692
1607014084.0169,86,646
1607014085.0068,88,620
1607014086.0267,91,592
1607014087.0166,92,630
1607014088.0072,93,628
1607014089.0270,94,700
1607014090.0167,92,739
1607014091.0066,89,690
1607014092.1072,89,676
1607014093.0169,90,613
1607014094.0066,93,614
1607014095.0265,95,602
1607014096.0377,96,641
1607014097.1178,96,696
1607014098.0270,94,662
1607014099.0166,93,702
1607014100.0064,92,628
1607014101.0265,93,634
1607014102.0468,94,637
1607014103.0366,95,585
1607014104.0564,98,580
1607014105.0164,99,643
1607014106.1168,97,783
1607014107.0267,94,649
1607014108.0164,93,683
1607014109.0063,92,693
1607014110.0262,92,641
1607014111.1256,92,673
1607014112.0065,92,654
1607014113.0262,94,605
1607014114.0161,95,623
1607014115.0865,96,616
1607014116.0265,97,696
1607014117.0163,96,788
1607014118.0061,92,724
1607014119.0261,90,733
1607014120.1263,90,694
1607014121.0062,90,715
1607014122.0262,89,730
1607014123.0160,88,706
1607014124.0576,88,804
1607014125.0266,85,806
1607014126.0162,85,764
1607014127.0062,85,838
1607014128.0260,83,734
1607014129.1273,83,780
1607014130.0065,83,714
1607014131.0260,83,657
1607014132.0160,84,779
1607014133.0276,82,887
1607014134.1366,81,755
1607014135.0163,80,756
1607014136.0059,80,736
1607014137.0259,80,713
1607014138.0675,81,832
1607014139.0362,80,805
1607014140.0261,79,843
1607014141.0162,79,892
1607014142.0262,78,870
1607014143.1377,77,917
1607014144.0164,75,905
1607014145.0060,75,781
1607014146.0259,75,798
1607014147.0677,76,765
1607014148.0063,76,801
1607014149.0261,77,805
1607014150.0158,77,748
1607014151.0057,77,928
1607014152.1367,76,952
1607014153.0163,75,867
1607014154.0057,75,849
1607014155.0258,74,767
1607014156.0372,74,878
1607014157.1454,75,929
1607014158.0258,73,893
1607014159.0756,73,917
1607014160.0055,72,839
1607014161.1070,72,914
