Time,HR,RR
1607021053.8783,86,829
1607021054.8985,85,865
1607021055.8861,82,879
1607021056.9958,81,829
1607021057.8963,80,799
1607021058.8861,80,749
1607021059.8760,80,697
1607021060.8960,81,699
1607021061.8863,81,780
1607021062.8761,82,886
1607021063.9261,81,1044
1607021064.8860,75,1040
1607021065.9622,74,778
1607021066.8965,74,702
1607021067.8862,76,743
1607021068.8760,77,765
1607021069.9242,77,878
1607021071.0353,77,978
1607021071.8762,76,890
1607021072.8960,75,858
1607021073.8859,74,861
1607021074.9055,74,922
1607021075.8963,73,835
1607021076.8862,73,771
1607021077.8759,73,769
1607021078.8959,74,844
1607021079.9665,74,1166
1607021080.8761,73,1046
1607021081.8963,70,1011
1607021082.8858,69,881
1607021083.8975,69,846
1607021085.0066,69,827
1607021085.8862,70,815
1607021086.8760,71,803
1607021087.8958,71,862
1607021088.9654,72,968
1607021089.8761,71,961
1607021090.8961,71,971
1607021091.8860,70,998
1607021092.8969,69,980
1607021094.0042,68,863
1607021094.8861,69,795
1607021095.8759,69,794
1607021096.8959,70,791
1607021097.9056,71,841
1607021098.8761,71,1062
1607021099.8960,71,1072
1607021100.8859,69,966
1607021101.8759,68,925
1607021103.0346,68,816
1607021103.8860,69,799
1607021104.8761,69,794
1607021105.8959,70,853
1607021106.9149,71,927
1607021108.0145,70,945
1607021108.8960,70,879
1607021109.8859,70,833
1607021110.8758,70,816
1607021111.9766,70,845
1607021112.8859,71,876
1607021113.8765,71,882
1607021114.8959,71,879
1607021115.9071,70,866
1607021117.0247,70,874
1607021117.9259,70,860
1607021118.8858,71,805
1607021119.8758,71,799
1607021120.9455,72,813
1607021121.8861,72,893
1607021122.8758,72,923
1607021123.8959,71,918
1607021124.8858,71,848
1607021126.0458,71,790
1607021126.8962,72,783
1607021127.8858,73,837
1607021128.8757,73,858
1607021129.9146,73,912
1607021130.8861,73,953
1607021131.8759,72,917
1607021132.8959,71,891
1607021133.8857,71,829
1607021134.9555,71,795
1607021135.8961,72,821
1607021136.8857,72,866
1607021137.8757,72,962
1607021138.8957,72,979
1607021140.0237,70,964
1607021140.8759,70,833
1607021141.8958,70,797
1607021142.8857,70,782
1607021143.9551,71,762
1607021144.8973,72,778
1607021145.8857,73,828
1607021146.8756,73,1016
1607021147.8957,71,1018
1607021148.9671,70,1020
1607021149.8758,69,929
1607021150.9258,69,804
1607021151.8858,70,727
1607021152.9254,71,749
1607021153.8959,72,792
1607021154.8858,73,947
1607021155.8757,73,1033
1607021156.8957,72,984
1607021157.9964,71,968
1607021158.8758,69,950
1607021159.8958,69,809
