Time,HR,RR
1603656057.3643,70,867
1603656058.4738,70,nan
1603656059.3407,70,873
1603656060.3305,70,881
1603656061.3204,70,1765
1603656062.3703,70,872
1603656063.3608,70,899
1603656064.3205,70,899
1603656065.3404,69,862
1603656066.3303,69,848
1603656067.4085,70,893
1603656068.3405,70,916
1603656069.3303,69,886
1603656070.3202,69,890
1603656071.3404,69,975
1603656072.3305,69,903
1603656073.3204,68,883
1603656074.3403,68,910
1603656075.3599,68,880
1603656076.4103,69,815
1603656077.3405,69,798
1603656078.3302,70,799
1603656079.3201,72,794
1603656080.3401,72,nan
1603656081.4202,72,827
1603656082.3203,73,767
1603656083.3403,75,694
1603656084.3301,81,663
1603656085.4082,83,404
1603656086.3404,85,867
1603656087.3303,88,623
1603656088.3202,93,618
1603656089.3402,97,604
