Time,HR,RR
1604416289.1976,62,866
1604416290.2397,63,901
1604416291.2894,64,962
1604416292.1898,64,921
1604416293.2096,64,950
1604416294.1996,64,996
1604416295.1895,64,1032
1604416296.2991,63,983
1604416297.1996,63,978
1604416298.2198,63,1001
1604416299.2095,63,1010
1604416300.3175,63,963
1604416301.1896,63,940
1604416302.2096,63,978
1604416303.1995,63,1031
1604416304.1894,63,925
1604416305.2991,63,986
1604416306.1999,63,1015
1604416307.1894,63,1042
1604416308.2094,63,1029
1604416309.2575,62,986
1604416310.1897,62,913
1604416311.2096,63,826
1604416312.1994,64,872
1604416313.1893,65,945
1604416314.2939,65,927
1604416315.1995,66,853
1604416316.1893,67,731
1604416317.2093,70,701
1604416318.2183,74,672
1604416319.3005,79,658
1604416320.2095,82,653
1604416321.1994,83,647
1604416322.1892,86,640
1604416323.2308,87,639
1604416324.1994,89,640
1604416325.1893,90,643
1604416326.2094,92,672
1604416327.1992,91,716
1604416328.3005,90,707
1604416329.2096,90,688
1604416330.1992,90,680
1604416331.2192,90,684
1604416332.2306,90,699
1604416333.3681,89,728
1604416334.1892,88,828
1604416335.2092,87,794
1604416336.2293,85,823
1604416337.3008,83,808
1604416338.2093,82,823
1604416339.2595,81,803
