Time,ECG
1607090391.8759,4056
1607090391.8788,4667
1607090391.8814,5331
1607090391.8840,5795
1607090391.8861,6204
1607090391.8883,6637
1607090391.8906,6993
1607090391.8921,7305
1607090391.8937,7623
1607090391.8957,7906
1607090391.8978,8149
1607090391.9057,8387
1607090391.9084,8613
1607090391.9108,8808
1607090391.9122,8979
1607090391.9137,9130
1607090391.9158,9258
1607090391.9178,9361
1607090391.9197,9458
1607090391.9217,9561
1607090391.9238,9664
1607090391.9257,9758
1607090391.9277,9845
1607090391.9298,9943
1607090391.9317,10035
1607090391.9337,10116
1607090391.9358,10193
1607090391.9377,10258
1607090391.9397,10321
1607090391.9417,10383
1607090391.9437,10436
1607090391.9456,10484
1607090391.9477,10537
1607090391.9497,10573
1607090391.9517,10595
1607090391.9537,10629
1607090391.9557,10667
1607090391.9576,10686
1607090391.9597,10691
1607090391.9617,10701
1607090391.9637,10713
1607090391.9657,10710
1607090391.9677,10706
1607090391.9696,10706
1607090391.9717,10701
1607090391.9737,10679
1607090391.9757,10658
1607090391.9777,10645
1607090391.9797,10621
1607090391.9816,10595
1607090391.9839,10585
1607090391.9857,10552
1607090391.9876,10492
1607090391.9896,10453
1607090391.9917,10429
1607090391.9936,10391
1607090391.9956,10347
1607090391.9976,10302
1607090391.9996,10251
1607090392.0016,10210
1607090392.0036,10160
1607090392.0056,10104
1607090392.0076,10056
1607090392.0096,10008
1607090392.0116,9946
1607090392.0137,9886
1607090392.0156,9835
1607090392.0176,9782
1607090392.0196,9722
1607090392.0216,9657
1607090392.0236,9585
1607090392.0256,9520
1607090392.0276,9458
1607090392.4143,9388
1607090392.4153,9325
1607090392.4178,9263
1607090392.4204,9188
1607090392.4224,9116
1607090392.4244,9056
1607090392.4264,8989
1607090392.4284,8914
1607090392.4304,8844
1607090392.4324,8784
1607090392.4344,8722
1607090392.4364,8625
1607090392.4384,8536
1607090392.4404,8486
1607090392.4425,8416
1607090392.4444,8327
1607090392.4464,8258
1607090392.4484,8195
1607090392.4504,8120
1607090392.4524,8046
1607090392.4544,7976
1607090392.4564,7902
1607090392.4583,7827
1607090392.4604,7750
1607090392.4623,7683
1607090392.4643,7620
1607090392.4663,7543
1607090392.4683,7466
1607090392.4705,7397
1607090392.4724,7320
1607090392.4743,7245
1607090392.4763,7175
1607090392.4783,7103
1607090392.4803,7029
1607090392.4823,6954
1607090392.4844,6884
1607090392.4863,6824
1607090392.4883,6776
1607090392.4903,6721
1607090392.4923,6644
1607090392.4943,6574
1607090392.4963,6502
1607090392.4983,6425
1607090392.5003,6346
1607090392.5023,6269
1607090392.5043,6201
1607090392.5063,6137
1607090392.5083,6072
1607090392.5103,6011
1607090392.5123,5947
1607090392.5143,5870
1607090392.5163,5790
1607090392.5183,5766
1607090392.5203,5896
1607090392.5223,6177
1607090392.5243,6401
1607090392.5263,6204
1607090392.5284,5571
1607090392.5303,5175
1607090392.5323,5273
1607090392.5343,5292
1607090392.5363,5107
1607090392.5383,5052
1607090392.5403,5047
1607090392.5423,4970
1607090392.5443,4905
1607090392.5463,4872
1607090392.5483,4823
1607090392.5503,4771
