Time,HR,RR
1607090391.0018,53,1105
1607090392.0309,54,1042
1607090393.1311,54,1049
1607090394.0011,54,974
1607090394.9909,54,nan
1607090396.0109,55,1190
1607090397.0254,55,1296
1607090397.9912,55,1241
1607090399.0109,54,1226
1607090400.0009,54,1245
1607090400.9907,53,1242
1607090402.1008,53,nan
1607090403.0010,53,1207
1607090403.9908,53,1246
1607090405.0108,52,1256
1607090406.0304,52,1215
1607090407.1448,52,1110
1607090408.0411,52,nan
1607090409.0308,52,1132
1607090409.9907,52,1261
1607090411.0685,52,1263
1607090412.0010,52,1234
1607090412.9909,52,1197
1607090414.0107,51,1140
1607090415.0006,51,nan
1607090416.1334,52,1198
1607090417.0108,52,1171
1607090418.0008,52,1220
1607090418.9907,52,1199
1607090420.0620,52,1252
1607090421.0008,52,nan
1607090421.9907,51,1248
1607090423.0107,51,1257
1607090424.0007,51,1197
1607090425.0720,51,1077
1607090426.0109,51,1071
1607090427.0009,52,1180
1607090427.9907,52,1208
1607090429.0305,52,1167
1607090430.1704,52,1080
1607090430.9906,52,1114
1607090432.0109,53,955
1607090433.0030,53,834
1607090434.0857,55,793
1607090435.0112,57,821
1607090436.0028,59,1124
1607090436.9912,60,1208
1607090438.0130,59,1189
1607090439.1681,58,1145
1607090439.9929,58,1067
1607090441.0418,57,1073
1607090442.0338,57,1061
1607090443.0849,57,1065
1607090444.0118,57,nan
1607090445.0038,57,1043
1607090445.9926,58,1109
1607090447.0128,57,1167
1607090448.0946,57,1153
1607090448.9914,57,1150
1607090450.0117,56,1236
1607090451.0025,56,1216
1607090452.0030,56,nan
1607090453.0130,55,1196
1607090454.0322,55,1063
1607090454.9919,55,1165
1607090456.0125,55,1238
1607090457.0670,55,1195
1607090457.9910,54,1106
1607090459.0125,54,nan
1607090460.0031,54,1186
1607090461.0150,54,1267
1607090462.1443,54,1209
1607090463.0032,53,1077
1607090463.9920,53,1266
1607090465.0119,53,1212
1607090466.0714,53,1132
1607090466.9919,53,nan
1607090468.0118,53,1175
1607090469.0022,53,1174
1607090470.0092,53,1110
1607090471.1304,53,1160
1607090472.0027,53,1174
1607090472.9931,53,1100
1607090474.0488,53,1124
1607090475.0316,53,1172
1607090475.9919,53,1153
1607090477.0112,53,nan
1607090478.0019,53,1039
1607090478.9908,54,1142
1607090480.0916,54,1153
1607090481.0007,54,1042
1607090481.9909,54,1043
1607090483.0407,55,1116
1607090484.0007,55,1142
1607090485.1027,55,1133
