,gsr,temp
1606923975.7079,18277.765339200017,-2.0681770833333317
1606923977.2979,18638.85149409927,-2.0681770833333317
1606923978.9106,18932.662699630695,-2.0681770833333317
1606923980.5528,18785.20067466933,-2.0681770833333317
1606923982.0982,18785.20067466933,-2.0681770833333317
1606923983.7179,19006.815002926392,-2.0681770833333317
1606923985.308,19230.976444413413,-2.0681770833333317
1606923986.8979,19155.97024586002,-2.0681770833333317
1606923988.4879,19081.25031058988,-2.0081770833333366
1606923990.1078,19230.976444413413,-2.0081770833333366
1606923991.7807,19457.7291656214,-2.0681770833333317
1606923993.288,19006.815002926392,-2.0681770833333317
1606923994.9079,19081.25031058988,-2.0681770833333317
1606923996.498,19306.27055448376,-2.0081770833333366
1606923998.0879,19457.7291656214,-2.0081770833333366
1606923999.6778,19610.359520907423,-2.0081770833333366
1606924001.3206,19764.175270763604,-2.0081770833333366
1606924003.0223,19841.53199250216,-2.0081770833333366
1606924004.478,19997.15189551526,-2.0081770833333366
1606924006.098,19997.15189551526,-2.0081770833333366
1606924007.6879,20153.992259540275,-1.9481770833333343
1606924009.2779,20075.41862432353,-2.0081770833333366
1606924010.8979,19997.15189551526,-1.9481770833333343
1606924012.5611,19230.976444413413,-1.9481770833333343
1606924014.2128,18566.090291195487,-1.9481770833333343
1606924015.6979,18566.090291195487,-1.9481770833333343
1606924017.2879,18932.662699630695,-1.9481770833333343
1606924018.9078,19006.815002926392,-1.9481770833333343
1606924020.4678,19306.27055448376,-1.888177083333332
1606924022.0879,19533.897027035186,-1.9481770833333343
1606924023.7806,19533.897027035186,-1.888177083333332
1606924025.268,19687.118360096494,-1.888177083333332
1606924026.8879,19841.53199250216,-1.888177083333332
1606924028.4779,19997.15189551526,-1.888177083333332
1606924030.0679,20153.992259540275,-1.888177083333332
1606924031.6879,20232.874609914572,-1.8181770833333317
1606924033.32,20232.874609914572,-1.888177083333332
1606924034.9691,20391.57276247805,-1.8181770833333317
1606924036.518,20471.39225393428,-1.8181770833333317
1606924038.0779,20631.981400155004,-1.8181770833333317
1606924039.6679,20551.52783936804,-1.8181770833333317
1606924041.378,20631.981400155004,-1.8181770833333317
1606924043.1431,20712.754832631006,-1.8181770833333317
1606924044.7894,20712.754832631006,-1.8181770833333317
1606924046.0581,20712.754832631006,-1.7581770833333366
1606924047.6779,20712.754832631006,-1.7581770833333366
1606924049.268,20631.981400155004,-1.7581770833333366
1606924050.8578,20712.754832631006,-1.7581770833333366
1606924052.4779,20793.850048241024,-1.7581770833333366
1606924054.0784,20875.26897368996,-1.7581770833333366
1606924055.7297,21039.085738141217,-1.7581770833333366
1606924057.2778,21121.48750823547,-1.7581770833333366
1606924058.8679,21287.287770766183,-1.7581770833333366
1606924060.4584,21287.287770766183,-1.7581770833333366
1606924062.0778,21370.690290067025,-1.7581770833333366
1606924063.6685,21538.510294412816,-1.7581770833333366
