Time,HR,RR
1606923973.9030,63,1046
1606923974.9218,62,969
1606923975.9108,62,996
1606923976.9007,62,1008
1606923977.9207,62,1004
1606923978.9116,62,931
1606923980.0174,62,935
1606923980.9210,62,965
1606923981.9108,63,956
1606923982.9006,63,925
1606923983.9504,63,984
1606923985.0302,63,1062
1606923985.9008,63,971
1606923986.9507,63,993
1606923987.9107,63,882
1606923989.0205,63,939
1606923989.9208,64,1007
1606923990.9106,64,976
1606923991.9007,63,914
1606923992.9206,64,934
1606923994.0262,64,949
1606923994.9008,64,892
1606923995.9207,64,886
1606923996.9106,65,990
1606923997.9657,65,977
1606923998.9211,65,953
1606923999.9109,65,1009
1606924000.9006,64,1024
1606924001.9206,64,942
1606924003.0204,64,943
1606924003.9308,64,1003
1606924004.9208,64,1039
1606924005.9106,64,1003
1606924006.9493,63,1028
1606924008.0297,63,1059
1606924008.9108,63,1042
1606924009.9006,62,974
1606924010.9206,62,1057
1606924011.9620,61,1103
1606924012.9008,61,883
1606924013.9207,61,803
1606924014.9105,62,833
1606924015.9213,64,805
1606924017.0309,65,850
1606924017.9107,66,907
1606924018.9007,66,964
1606924019.9207,66,966
1606924020.9622,65,1006
1606924021.9016,65,1035
1606924022.9509,65,949
1606924023.9107,64,900
1606924024.9007,65,894
1606924026.0697,65,1020
1606924026.9105,65,1034
1606924027.9007,64,1001
1606924028.9207,64,1100
1606924029.9327,63,1103
1606924030.9009,63,1074
1606924031.9209,62,983
1606924032.9107,62,1047
1606924033.9007,62,1058
1606924034.9698,61,1048
1606924035.9111,61,993
1606924036.9309,61,1020
1606924037.9206,61,1058
1606924038.9107,61,1002
1606924040.0398,61,956
1606924040.9209,61,1003
1606924042.0085,61,1045
1606924043.1438,61,942
1606924044.3136,61,888
1606924044.9107,62,891
1606924045.9008,63,971
1606924046.9206,63,881
1606924047.9106,64,815
1606924048.9795,66,769
1606924049.9210,67,710
1606924050.9107,69,736
1606924051.9006,71,952
1606924052.9507,71,946
1606924053.9110,70,881
1606924054.9007,70,969
1606924055.9216,70,1028
1606924056.9405,69,1006
1606924058.0706,68,935
1606924058.9209,68,957
1606924059.9105,67,1003
1606924060.9005,67,1012
1606924061.9205,66,941
1606924062.9110,66,1042
1606924063.9307,66,1147
1606924064.9206,65,1037
1606924065.9106,64,1016
1606924067.0117,63,1027
1606924067.9210,63,810
1606924068.9108,64,884
1606924069.9006,65,1028
1606924070.9206,65,972
1606924071.9918,65,1014
1606924072.9008,64,1044
1606924073.9206,64,996
1606924074.9107,63,987
1606924075.9574,63,1070
1606924076.9212,63,1089
1606924077.9108,62,967
1606924078.9007,62,939
1606924079.9206,62,996
1606924080.9888,62,1034
1606924081.9008,62,984
1606924082.9207,62,915
1606924083.9117,62,991
1606924084.9207,63,1097
1606924086.0314,62,1128
1606924086.9108,62,1051
1606924087.9023,61,1004
1606924088.9206,61,1089
1606924090.0210,61,1102
1606924090.9010,60,1011
1606924091.9206,60,nan
1606924092.9107,60,1028
1606924093.9012,60,nan
1606924095.0010,60,1058
1606924095.9108,60,1009
1606924096.9007,60,1074
1606924097.9209,59,966
1606924098.9405,59,888
1606924099.9011,60,881
1606924100.9207,61,894
1606924101.9107,62,1053
1606924102.9008,62,955
1606924104.0697,62,966
1606924104.9108,62,1026
1606924105.9005,62,1007
1606924106.8905,62,927
1606924107.9625,62,969
1606924109.0406,62,1003
1606924109.8908,62,962
1606924110.9106,63,932
1606924111.9005,63,961
1606924112.9396,63,883
1606924113.9107,63,912
1606924114.9007,64,1027
1606924115.8905,64,977
1606924116.9105,64,922
1606924118.0115,64,1000
1606924118.8907,64,1028
1606924119.9406,63,970
1606924120.9005,63,956
1606924121.9398,63,1003
1606924123.0512,63,1005
1606924123.9006,63,968
1606924124.8905,63,1036
1606924125.9405,63,1095
1606924127.0497,62,1036
1606924127.8906,62,1031
1606924128.9106,62,1058
1606924129.9006,61,1039
1606924130.9402,61,1012
1606924132.0191,61,1052
1606924132.9008,61,1058
1606924133.8906,61,1001
1606924134.9105,60,1070
1606924135.9810,60,1091
1606924136.9207,60,1000
1606924137.9106,60,1052
1606924138.9005,60,1071
1606924139.8906,60,1036
1606924141.0217,60,1044
1606924141.9005,60,1076
1606924142.8904,59,1032
1606924143.9104,59,962
1606924144.9508,60,954
1606924145.8908,60,941
1606924146.9105,60,858
1606924147.9004,61,910
1606924148.8903,62,1056
1606924149.9636,62,1003
1606924150.9006,62,1043
1606924151.8904,62,1059
1606924152.9104,61,967
1606924153.9800,61,958
1606924155.0293,62,972
1606924155.9105,62,853
1606924156.9005,63,847
1606924157.8903,64,900
1606924158.9916,64,922
1606924159.9308,65,879
1606924160.8905,65,915
1606924161.9103,65,1002
1606924162.9225,65,1020
1606924164.0283,65,918
1606924164.9105,65,964
1606924165.9004,65,945
1606924166.9203,65,951
