Time,GSR,Temp(C)
1607089448.6329,56,-0.06
1607089450.2814,57,-0.06
1607089451.9526,60,-0.06
1607089453.6025,63,-0.06
1607089455.1400,69,-0.06
1607089456.7902,74,-0.06
1607089458.4100,77,-0.06
1607089460.0299,80,-0.06
1607089461.6500,81,-0.06
1607089463.3000,80,-0.06
1607089464.9199,81,-0.06
1607089466.5399,83,-0.06
1607089468.2120,85,-0.06
1607089469.8871,87,-0.06
1607089471.5725,88,-0.06
1607089473.0499,89,-0.06
1607089474.6699,91,-0.06
1607089476.3198,92,-0.06
1607089477.9397,93,-0.06
1607089479.5597,93,-0.06
1607089481.2097,92,-0.06
1607089482.8297,93,-0.06
1607089484.4910,93,-0.06
1607089486.1388,94,-0.06
1607089487.8220,95,33.69
1607089489.3398,96,-0.06
1607089490.9898,97,-0.06
1607089492.6098,97,-0.06
1607089494.2297,98,-0.06
1607089495.8797,98,33.75
1607089497.4996,97,-0.06
1607089499.1496,92,-0.06
1607089500.7695,89,33.75
1607089502.4611,88,-0.06
1607089504.0820,86,33.75
1607089505.7910,85,-0.06
1607089507.4410,74,85.00
1607089508.9897,69,33.81
1607089510.6095,69,-0.06
1607089512.2596,69,33.75
1607089513.9096,70,33.81
1607089515.5594,72,33.81
1607089517.2095,74,33.81
1607089518.8594,73,33.88
1607089520.5094,70,33.88
1607089522.1593,69,33.81
1607089523.8092,68,33.88
1607089525.4593,66,33.88
1607089527.1093,64,33.88
1607089528.8032,55,33.88
1607089530.4513,51,33.94
1607089532.1577,46,33.94
1607089533.8105,38,33.94
1607089535.3594,34,33.94
1607089537.0095,30,33.94
1607089538.6594,31,33.94
1607089540.3092,37,33.94
1607089541.9592,41,33.94
1607089543.6092,44,33.94
1607089545.2592,41,33.94
1607089546.9092,37,34.00
1607089548.5592,38,34.00
1607089550.2091,40,34.00
1607089551.8591,41,34.00
1607089553.5091,39,34.00
1607089555.1591,38,34.00
1607089556.8529,31,34.00
1607089558.5011,29,34.00
1607089560.1812,30,34.00
1607089561.8607,31,34.00
1607089563.4093,35,34.06
1607089565.0593,37,34.06
1607089566.7093,39,34.06
1607089568.3591,42,34.06
1607089570.0091,42,34.00
1607089571.6590,43,34.06
1607089573.3090,44,34.06
1607089574.9590,41,34.06
1607089576.6090,35,34.06
1607089578.2589,34,34.06
1607089579.9200,34,34.06
1607089581.5589,33,34.06
1607089583.2088,31,34.06
1607089584.8706,32,34.06
1607089586.5808,34,34.06
1607089588.2331,36,34.13
1607089589.9430,39,34.13
1607089591.5927,42,34.06
1607089593.0788,44,34.13
1607089594.7288,46,34.13
1607089596.3787,48,34.13
1607089598.0287,49,34.06
1607089599.6787,51,34.06
1607089601.3287,52,34.13
1607089602.9786,54,34.13
1607089604.6286,55,34.13
1607089606.2787,55,34.13
1607089607.9286,54,34.13
1607089609.5787,55,34.13
1607089611.2424,55,34.13
1607089612.9519,56,34.13
1607089614.6021,57,34.13
1607089616.3129,56,34.13
1607089617.9619,56,34.13
1607089619.4787,56,34.13
1607089621.1285,54,34.13
1607089622.7785,45,34.13
1607089624.4285,36,34.13
1607089626.0784,26,34.13
1607089627.7284,14,34.13
1607089629.3784,14,34.13
1607089631.0283,19,34.13
1607089632.6783,25,34.13
1607089634.3284,30,34.13
1607089635.9783,35,34.13
1607089637.6283,39,34.13
1607089639.2783,40,34.19
1607089641.0125,45,34.19
1607089642.6203,48,34.13
1607089644.3301,50,34.13
1607089645.8784,52,34.19
1607089647.5283,54,34.13
1607089649.1784,56,34.13
1607089650.8283,58,34.19
1607089652.4782,59,34.19
1607089654.1283,60,34.13
1607089655.7782,62,34.19
1607089657.4582,63,34.19
1607089659.0781,64,34.19
1607089660.7280,64,34.19
1607089662.3780,65,34.19
1607089664.0279,65,34.19
1607089665.6779,66,34.19
1607089667.3403,67,34.19
1607089669.0226,68,34.19
1607089670.7316,68,34.13
1607089672.3776,66,34.19
1607089673.9279,65,34.19
1607089675.5779,65,34.19
1607089677.2277,66,34.19
1607089678.8788,66,34.19
1607089680.5276,66,34.19
1607089682.1775,67,34.19
1607089683.8275,66,34.19
1607089685.4775,65,34.19
1607089687.1275,65,34.19
1607089688.7774,66,34.19
1607089690.4274,66,34.19
1607089692.0773,66,34.19
1607089693.7411,67,34.19
1607089695.4787,68,34.19
1607089697.1035,68,34.19
1607089698.7814,69,34.19
1607089700.4603,69,34.19
1607089701.9776,70,34.19
1607089703.6285,70,34.19
1607089705.2774,70,34.19
1607089706.9274,70,34.19
1607089708.5774,69,34.19
1607089710.2274,70,34.19