Time,HR,RR
1607178021.5799,81,825
1607178022.6307,80,800
1607178023.6765,80,789
1607178024.5765,79,799
1607178025.5964,79,787
1607178026.5880,79,765
1607178027.6106,79,745
1607178028.7249,80,719
1607178029.6164,80,724
1607178030.6079,81,725
1607178031.6001,82,705
1607178032.7228,83,697
1607178033.5771,83,694
1607178034.5961,85,687
1607178035.5884,85,672
1607178036.6461,87,666
1607178037.7265,88,666
1607178038.5880,89,657
1607178039.5759,90,650
1607178040.6042,91,640
1607178041.6637,92,627
1607178042.5768,94,621
1607178043.5972,95,622
1607178044.5872,96,618
1607178045.5786,98,611
1607178046.7905,99,604
1607178047.5872,99,594
1607178048.5772,101,590
1607178049.6048,102,589
1607178050.6373,103,578
1607178051.7860,105,565
1607178052.5985,106,553
1607178053.5882,108,551
1607178054.5870,109,562
1607178055.6583,108,572
1607178056.5862,108,585
1607178057.5783,107,592
1607178058.5966,106,594
1607178059.6288,105,590
1607178060.7553,105,601
1607178061.5980,104,604
1607178062.6186,103,603
1607178063.6070,103,623
1607178064.6731,101,634
1607178065.5877,100,637
1607178066.5769,99,642
1607178067.5966,98,640
1607178068.6180,98,618
1607178069.7267,98,621
1607178070.6560,98,650
1607178071.5880,97,664
1607178072.6087,96,674
1607178073.6331,94,679
1607178074.5880,94,694
1607178075.5764,92,691
1607178076.6903,92,675
1607178077.8286,92,672
1607178078.9379,92,660
1607178079.5958,92,649
1607178080.5859,92,657
1607178081.6058,93,669
1607178082.5968,92,695
1607178083.5859,91,708
1607178084.5759,90,727
1607178085.5958,89,712
1607178086.5856,89,670
1607178087.6559,89,664
1607178088.5962,90,662
1607178089.5858,91,670
1607178090.5756,91,731
1607178091.5956,90,758
1607178092.6648,88,755
1607178093.5758,87,749
1607178094.5957,86,732
1607178095.6155,86,705
1607178096.6542,86,702
1607178097.5962,86,696
1607178098.5856,87,693
1607178099.5756,87,702
1607178100.5955,87,701
1607178101.6652,87,683
1607178102.5758,88,676
1607178103.5956,88,686
1607178104.5856,89,683
1607178105.6037,89,686
1607178106.5961,89,684
1607178107.5856,89,664
1607178108.5755,90,653
1607178109.5955,91,663
1607178110.6658,91,674
1607178111.5767,91,706
1607178112.5956,91,764
1607178113.5854,88,784
1607178114.6877,87,773
1607178115.7301,86,779
1607178116.5860,84,773
1607178117.5755,84,719
1607178118.5954,84,707
1607178119.6154,84,708
1607178120.6056,85,702
1607178121.5957,85,683
1607178122.5859,87,682
1607178123.5754,87,672
1607178124.7073,88,674
1607178125.5858,88,681
1607178126.5753,89,672
1607178127.5954,89,667
1607178128.6154,90,675
1607178129.7439,90,707
1607178130.5955,89,694
1607178131.5853,89,684
1607178132.5752,89,684
1607178133.6741,90,664
1607178134.5854,90,656
1607178135.5753,91,673
1607178136.5953,91,680
1607178137.6039,91,695
1607178138.7128,91,724
1607178139.5954,89,758
1607178140.5852,88,733
1607178141.5751,87,735
1607178142.6143,86,737
1607178143.6454,86,728
1607178144.5751,86,711
1607178145.5949,86,700
1607178146.5850,86,706
1607178147.6946,86,704
1607178148.5951,87,703
1607178149.5850,87,714
1607178150.5757,86,717
1607178151.6178,86,729
1607178152.7204,86,745
1607178153.5749,85,740
1607178154.5950,85,708
1607178155.5848,86,700
1607178156.6550,86,719
1607178157.5951,86,724
1607178158.5849,86,711
1607178159.5747,86,719
1607178160.6129,86,742
1607178161.7559,85,711
1607178162.6049,86,693
1607178163.5947,86,676
1607178164.5848,87,670
1607178165.6265,88,663
1607178166.5947,89,683
1607178167.5847,89,745
1607178168.6047,88,763
1607178169.5946,86,760
1607178170.6955,86,768
1607178171.5747,84,753
1607178172.5947,84,696
1607178173.5846,85,674
1607178174.6262,86,681
1607178175.5950,87,710
1607178176.5847,87,743
1607178177.5746,86,772
1607178178.5946,85,849
1607178179.6965,83,849
1607178180.5755,81,810
1607178181.5945,81,770
1607178182.5845,81,764
1607178183.5744,81,753
1607178184.5947,81,744
1607178185.5846,81,763
1607178186.5745,81,799
1607178187.5945,80,792
1607178188.6329,80,801
1607178189.5747,79,819
1607178190.5946,79,753
1607178191.5844,79,730
1607178192.5744,80,706
1607178193.6816,81,695
1607178194.6147,82,696
1607178195.6045,83,706
1607178196.5944,84,729
1607178197.6401,84,742
1607178198.5746,84,742
1607178199.5945,84,731
1607178200.5844,84,721
1607178201.5744,84,710
1607178202.6731,84,683
1607178203.5845,86,690
1607178204.5744,86,699
1607178205.5944,86,701
1607178206.5843,87,695
1607178207.5747,87,689
1607178208.5946,87,693
1607178209.5843,88,690
1607178210.5743,88,672
1607178211.6734,89,665
1607178212.5846,89,659
1607178213.5745,90,655
1607178214.5942,91,646
1607178215.5842,92,653
1607178216.6834,93,661
1607178217.5944,93,673
1607178218.6142,92,681
1607178219.5741,92,675
1607178220.6755,92,662
1607178221.5844,92,639
1607178222.5741,93,635
1607178223.5942,94,648
1607178224.5840,94,636
1607178225.6853,95,639
1607178226.5944,95,683
1607178227.5840,94,709
1607178228.6340,92,722
1607178229.6142,90,692
1607178230.6946,90,651
1607178231.5742,91,637
1607178232.5939,92,634
1607178233.5839,94,635
1607178234.6852,95,612
1607178235.5941,96,630
1607178236.5839,97,685
1607178237.6038,96,795
1607178238.5938,86,842
1607178239.6911,85,812
1607178240.5783,83,808
1607178241.5939,82,802
1607178242.5839,82,731
1607178243.6254,82,711
1607178244.5940,83,732
1607178245.5838,83,767
1607178246.5737,83,777
1607178247.5937,82,823
1607178248.6939,81,852
1607178249.5742,80,878
1607178250.5938,79,866
1607178251.5837,78,856
1607178252.6250,77,848
1607178253.7396,76,799
1607178254.5839,76,792
1607178255.5737,76,782
1607178256.5936,77,784
1607178257.6337,77,806
1607178258.5737,77,843
1607178259.5937,77,877
1607178260.5835,76,896
1607178261.6035,75,854
1607178262.7345,75,813
1607178263.5836,75,801
1607178264.5735,75,770
1607178265.5934,76,759
1607178266.6351,76,765
1607178267.5740,77,759
1607178268.5934,77,741
1607178269.5834,78,767
1607178270.5734,78,820
1607178271.7130,78,809
1607178272.5836,78,786
1607178273.5734,78,770
1607178274.5934,78,763
1607178275.6335,78,747
1607178276.5737,79,727
1607178277.5935,80,709
1607178278.5833,81,718
1607178279.5733,81,719
1607178280.6421,82,721
1607178281.6137,82,730
1607178282.5733,82,799
1607178283.5933,82,798
1607178284.6133,81,810
1607178285.5737,80,822
1607178286.5934,80,812
1607178287.5834,79,777
1607178288.5732,79,765
1607178289.6449,79,758
1607178290.5837,80,741
1607178291.5736,80,726
1607178292.5932,81,737
1607178293.6051,81,759
1607178294.6804,81,762
1607178295.5934,81,757
1607178296.5832,81,755
1607178297.5733,81,726
1607178298.6434,82,720
1607178299.5835,82,738
1607178300.5733,83,741
1607178301.5931,83,710
1607178302.5831,83,705
1607178303.6514,84,711
