,gsr,temp
1606935799.7415,15870.518110958274,0.17643979057591253
1606935801.3614,16187.427725611737,0.17643979057591253
1606935803.0105,16059.994284502713,0.17643979057591253
1606935804.6497,15192.485897562781,0.17643979057591253
1606935806.1616,15745.303019226558,0.17643979057591253
1606935807.7514,16187.427725611737,0.17643979057591253
1606935809.3414,16445.015885438508,0.17643979057591253
1606935810.9319,16315.765042288309,0.17643979057591253
1606935812.5513,17859.852884243133,0.17643979057591253
1606935814.2277,15559.110949502301,0.17643979057591253
1606935815.7013,18141.89320956356,0.17643979057591253
1606935817.2914,18356.196621005467,0.17643979057591253
1606935818.8512,17859.852884243133,0.17643979057591253
1606935820.4412,18284.495077025473,0.17643979057591253
1606935822.0599,18792.110038973795,0.17643979057591253
1606935823.7679,18428.16724300535,0.17643979057591253
1606935825.1513,18500.408460546656,0.17643979057591253
1606935826.7412,19163.012354578408,0.17643979057591253
1606935828.3311,19541.075742719386,0.17643979057591253
1606935829.9414,19617.56603467834,0.17643979057591253
1606935831.5917,19771.437867295692,0.17643979057591253
1606935833.041,18141.89320956356,0.17643979057591253
1606935834.6311,18718.77103377282,0.17643979057591253
1606935836.1909,15933.455203520156,0.17643979057591253
1606935837.781,20240.309439552308,0.17643979057591253
1606935839.4155,18000.349725077238,0.17643979057591253
1606935840.9311,18356.196621005467,0.17643979057591253
1606935842.4974,17376.190794691236,0.17643979057591253
1606935844.081,17105.32057180259,0.17643979057591253
1606935845.6409,17581.953037930907,0.17643979057591253
1606935847.2314,15745.303019226558,0.17643979057591253
1606935848.7909,18645.70880961085,0.17643979057591253
1606935850.3836,16059.994284502713,0.17643979057591253
1606935852.0008,20478.915506803958,0.17643979057591253
1606935853.5308,16509.986932984884,0.17643979057591253
1606935855.1694,20801.49367379083,0.17643979057591253
1606935856.8596,21129.254418707358,0.17643979057591253
1606935858.271,21295.117445236217,0.17643979057591253
1606935859.8309,21129.254418707358,0.17643979057591253
1606935861.4208,21378.551632216986,0.17643979057591253
1606935862.9808,21462.323648813377,0.17643979057591253
1606935864.5712,21546.435551023882,0.17643979057591253
1606935866.1309,21630.889411564378,0.17643979057591253
1606935867.721,21715.687320038396,0.17643979057591253
1606935869.2808,21886.323724675553,0.17643979057591253
1606935870.8708,22058.36182611875,0.17643979057591253
1606935872.5114,22231.8189670064,0.17643979057591253
1606935874.0511,22319.085175207994,0.17643979057591253
1606935875.6107,22406.71277725982,0.17643979057591253
1606935877.1706,22494.70402276999,0.17643979057591253
1606935878.7606,22583.061180056615,0.17643979057591253
1606935880.4013,22671.786536342715,0.17643979057591253
1606935882.0509,22760.882397953614,0.17643979057591253
1606935883.4707,22850.351090516728,0.17643979057591253
1606935885.0607,22940.194959163964,0.17643979057591253
1606935886.6506,22940.194959163964,0.17643979057591253
1606935888.2605,21972.166486045695,0.17643979057591253
1606935889.9089,22058.36182611875,0.17643979057591253
1606935891.3606,22231.8189670064,0.17643979057591253
1606935892.9517,22319.085175207994,0.17643979057591253
1606935894.5105,22319.085175207994,0.17643979057591253
1606935896.1005,22583.061180056615,0.17643979057591253
1606935897.7707,22231.8189670064,0.17643979057591253
1606935899.2504,21129.254418707358,0.17643979057591253
1606935900.8405,18939.624707580515,0.17643979057591253
1606935902.4303,19238.045560782826,0.17643979057591253
1606935903.9903,19013.80355860529,0.17643979057591253
1606935905.6386,19541.075742719386,0.17643979057591253
1606935907.1405,20004.49985170944,0.17643979057591253
1606935908.7005,20319.53162847749,0.17643979057591253
1606935910.2903,20240.309439552308,0.17643979057591253
1606935911.8502,20478.915506803958,0.17643979057591253
1606935913.4617,20478.915506803958,0.17643979057591253
1606935915.0004,20082.795368377912,0.17643979057591253
1606935916.5902,20559.080917423587,0.17643979057591253
1606935918.1802,20964.71844924547,-0.013560209424085201
1606935919.77,21462.323648813377,-0.013560209424085201
1606935921.36,21630.889411564378,0.04643979057591707
1606935922.9984,21800.831383109464,0.04643979057591707
1606935924.7073,21886.323724675553,0.11643979057591736
1606935926.1601,22058.36182611875,0.11643979057591736
1606935927.75,22231.8189670064,0.04643979057591707
1606935929.3723,22231.8189670064,0.11643979057591736
1606935930.9599,21715.687320038396,0.11643979057591736
1606935932.5757,21378.551632216986,0.11643979057591736
1606935934.2815,18939.624707580515,0.11643979057591736
1606935935.9012,19238.045560782826,0.11643979057591736
1606935937.3499,19013.80355860529,0.11643979057591736
1606935938.9398,19238.045560782826,0.11643979057591736
1606935940.5598,19388.977836852657,0.11643979057591736
1606935942.1557,19848.82287623647,0.11643979057591736
1606935943.7581,20240.309439552308,0.17643979057591253
1606935945.4676,20478.915506803958,0.17643979057591253
1606935946.9499,20801.49367379083,0.17643979057591253
1606935948.5396,20964.71844924547,0.17643979057591253
1606935950.1297,21212.019048421767,0.17643979057591253
1606935951.7497,21378.551632216986,0.17643979057591253
1606935953.3396,21546.435551023882,0.17643979057591253
1606935955.0109,21800.831383109464,0.17643979057591253
1606935956.6585,21972.166486045695,0.17643979057591253
1606935958.1397,22144.91192156441,0.17643979057591253
1606935959.7296,22231.8189670064,0.2364397905759148
1606935961.3195,22406.71277725982,0.17643979057591253
1606935962.9395,22583.061180056615,0.17643979057591253
