Time,GSR,Temp(C)
1606935798.1524,10,35.69
1606935799.7415,17,35.69
1606935801.3614,22,35.69
1606935803.0105,20,35.69
1606935804.6497,6,35.69
1606935806.1616,15,35.69
1606935807.7514,22,35.69
1606935809.3414,26,35.69
1606935810.9319,24,35.69
1606935812.5513,47,35.69
1606935814.2277,12,35.69
1606935815.7013,51,35.69
1606935817.2914,54,35.69
1606935818.8512,47,35.69
1606935820.4412,53,35.69
1606935822.0599,60,35.69
1606935823.7679,55,35.69
1606935825.1513,56,35.69
1606935826.7412,65,35.69
1606935828.3311,70,35.69
1606935829.9414,71,35.69
1606935831.5917,73,35.69
1606935833.0410,51,35.69
1606935834.6311,59,35.69
1606935836.1909,18,35.69
1606935837.7810,79,35.69
1606935839.4155,49,35.69
1606935840.9311,54,35.69
1606935842.4974,40,35.69
1606935844.0810,36,35.69
1606935845.6409,43,35.69
1606935847.2314,15,35.69
1606935848.7909,58,35.69
1606935850.3836,20,35.69
1606935852.0008,82,35.69
1606935853.5308,27,35.69
1606935855.1694,86,35.69
1606935856.8596,90,35.69
1606935858.2710,92,35.69
1606935859.8309,90,35.69
1606935861.4208,93,35.69
1606935862.9808,94,35.69
1606935864.5712,95,35.69
1606935866.1309,96,35.69
1606935867.7210,97,35.69
1606935869.2808,99,35.69
1606935870.8708,101,35.69
1606935872.5114,103,35.69
1606935874.0511,104,35.69
1606935875.6107,105,35.69
1606935877.1706,106,35.69
1606935878.7606,107,35.69
1606935880.4013,108,35.69
1606935882.0509,109,35.69
1606935883.4707,110,35.69
1606935885.0607,111,35.69
1606935886.6506,111,35.69
1606935888.2605,100,35.69
1606935889.9089,101,35.69
1606935891.3606,103,35.69
1606935892.9517,104,35.69
1606935894.5105,104,35.69
1606935896.1005,107,35.69
1606935897.7707,103,35.69
1606935899.2504,90,35.69
1606935900.8405,62,35.69
1606935902.4303,66,35.69
1606935903.9903,63,35.69
1606935905.6386,70,35.69
1606935907.1405,76,35.69
1606935908.7005,80,35.69
1606935910.2903,79,35.69
1606935911.8502,82,35.69
1606935913.4617,82,35.69
1606935915.0004,77,35.69
1606935916.5902,83,35.69
1606935918.1802,88,35.50
1606935919.7700,94,35.50
1606935921.3600,96,35.56
1606935922.9984,98,35.56
1606935924.7073,99,35.63
1606935926.1601,101,35.63
1606935927.7500,103,35.56
1606935929.3723,103,35.63
1606935930.9599,97,35.63
1606935932.5757,93,35.63
1606935934.2815,62,35.63
1606935935.9012,66,35.63
1606935937.3499,63,35.63
1606935938.9398,66,35.63
1606935940.5598,68,35.63
1606935942.1557,74,35.63
1606935943.7581,79,35.69
1606935945.4676,82,35.69
1606935946.9499,86,35.69
1606935948.5396,88,35.69
1606935950.1297,91,35.69
1606935951.7497,93,35.69
1606935953.3396,95,35.69
1606935955.0109,98,35.69
1606935956.6585,100,35.69
1606935958.1397,102,35.69
1606935959.7296,103,35.75
1606935961.3195,105,35.69
1606935962.9395,107,35.69
1606935964.5762,110,35.69
1606935966.1974,111,35.75
1606935967.7395,111,35.75
1606935969.3295,111,35.75
1606935970.9196,109,35.75
1606935972.5402,93,35.75
1606935974.1294,67,35.75
1606935975.7384,76,35.75
1606935977.4176,83,35.75
1606935978.9296,87,35.75
1606935980.5194,91,35.81
1606935982.1093,95,35.75
1606935983.7293,97,35.75
1606935985.3193,100,35.75
1606935986.9909,108,35.88
1606935988.4993,84,35.75
1606935990.1195,68,35.81
1606935991.7093,112,35.94
1606935993.2992,113,35.88
1606935994.9193,156,35.94
1606935996.5091,102,35.81
1606935998.2065,110,35.81
1606935999.8593,96,35.88
1606936001.3093,102,35.88
1606936002.9001,85,35.88
1606936004.4901,80,35.94
1606936006.1390,87,35.94
1606936007.6990,91,35.94
1606936009.3980,94,35.81
1606936011.0578,98,35.81
1606936012.5290,101,35.81
1606936014.1190,103,35.81
1606936015.6789,106,35.81
1606936017.3288,115,35.81
1606936018.9388,118,35.81
1606936020.6187,120,35.88
1606936022.1002,121,35.88
1606936023.6890,124,35.81
1606936025.2789,127,35.88
1606936026.8999,128,35.81
1606936028.4895,129,35.88
1606936030.1891,129,35.88
1606936031.6990,130,35.88
1606936033.2890,132,35.88
1606936034.8799,135,35.88
1606936036.5287,136,35.88
1606936038.1188,137,35.88
1606936039.7569,140,35.88
1606936041.3471,141,35.88
1606936042.8895,144,35.88
1606936044.4787,143,35.88
1606936046.0986,144,35.81
1606936047.6887,146,35.88
1606936049.3710,147,35.88
1606936050.8985,148,35.88
1606936052.6059,149,35.88
1606936054.0786,151,35.88
1606936055.6685,153,35.88
1606936057.2895,147,35.88
1606936058.8792,143,35.88
1606936060.4684,144,35.88
