Time,HR,RR
1607020470.8298,73,762
1607020471.8184,74,734
1607020472.8681,76,686
1607020473.8277,77,725
1607020474.8177,78,882
1607020475.9645,78,989
1607020476.8273,77,952
1607020477.8178,74,910
1607020478.8384,74,793
1607020479.8376,74,759
1607020480.9594,74,723
1607020481.8400,75,806
1607020482.8295,76,834
1607020483.8202,75,877
1607020484.8648,75,811
1607020485.8292,75,776
1607020486.8192,75,816
1607020487.8373,76,859
1607020488.8580,75,903
1607020489.9092,75,897
1607020490.8393,74,891
1607020491.8283,73,795
1607020492.8246,73,759
1607020493.9149,75,741
1607020494.9606,75,728
1607020495.8256,76,736
1607020496.8385,77,789
1607020497.8577,77,913
1607020498.8922,77,944
1607020499.8376,75,919
1607020500.8281,74,877
1607020501.8182,74,804
1607020502.8941,74,697
1607020503.9793,75,669
1607020504.8189,77,669
1607020505.8702,78,734
1607020506.8289,79,924
1607020507.8633,78,960
1607020508.9597,76,1014
1607020509.8277,75,979
1607020510.8225,73,894
1607020511.8390,72,840
1607020512.9189,73,679
1607020513.8231,78,660
1607020514.8395,79,717
1607020515.8280,80,776
1607020516.8837,80,868
1607020517.9759,80,1121
1607020518.8279,76,1009
1607020519.8187,74,944
1607020520.8391,73,876
1607020521.9155,72,774
1607020522.8272,74,749
1607020523.8396,75,710
1607020524.8588,76,724
1607020525.8203,77,760
1607020526.9892,77,824
1607020527.8275,77,977
1607020528.8180,75,990
1607020529.8381,74,816
1607020530.8883,74,788
1607020531.8186,75,703
1607020532.8389,76,704
1607020533.8583,77,760
1607020534.8185,78,871
1607020535.9223,77,832
1607020536.8360,76,838
1607020537.8180,76,790
1607020538.8987,77,701
1607020539.8564,77,690
1607020540.9635,79,707
1607020541.8364,80,760
1607020542.8263,80,821
1607020543.8163,80,905
1607020544.9187,79,978
1607020545.8267,77,899
1607020546.8163,76,796
1607020547.8362,76,770
1607020548.8261,76,763
1607020549.9562,77,784
1607020550.8663,77,930
1607020551.8261,76,898
1607020552.8160,75,902
1607020553.8892,74,856
1607020554.8264,74,828
1607020555.8162,74,750
1607020556.8360,75,760
1607020557.8259,76,769
1607020558.8972,76,804
1607020559.8361,76,831
1607020560.8260,76,833
1607020561.8159,76,810
1607020562.8359,76,775
1607020563.8263,76,788
1607020564.8159,77,739
1607020565.8359,77,731
1607020566.8258,78,732
1607020567.8977,79,775
1607020568.8362,79,763
1607020569.8258,79,762
1607020570.8157,79,772
1607020571.8657,79,776
1607020572.9074,80,734
1607020573.8158,80,684
1607020574.8358,82,688
1607020575.8256,83,709
1607020576.9264,83,721
1607020577.8360,83,754
1607020578.8257,83,859
1607020579.8156,82,818
1607020580.8355,81,787
1607020581.9074,80,738
1607020582.8157,81,703
1607020583.8354,82,690
1607020584.8253,83,738
1607020585.8435,83,816
1607020586.8357,82,829
1607020587.8255,81,823
1607020588.8152,80,808
1607020589.8352,80,782
1607020590.9650,80,742
1607020591.8153,80,741
1607020592.8353,80,754
1607020593.8251,80,742
1607020594.8656,81,739
1607020595.9452,81,735
1607020596.8253,81,827
1607020597.8150,81,866
1607020598.8349,79,855
1607020599.8549,79,759
1607020600.8151,79,757
1607020601.8351,79,780
1607020602.8251,79,773
1607020603.8148,79,759
1607020604.9153,79,787
1607020605.8251,79,873
1607020606.8149,78,868
1607020607.8349,77,790
1607020608.8455,77,769
1607020609.9559,78,704
1607020610.8349,79,703
1607020611.9035,80,728
1607020612.8939,80,836
1607020614.0001,80,835
1607020614.9039,79,865
1607020615.8937,79,887
1607020616.9137,77,858
1607020617.9252,77,739
1607020619.0326,78,718
1607020619.9142,79,724
1607020620.9037,79,735
1607020621.8937,80,754
1607020622.9349,80,856
1607020623.9037,79,851
1607020624.8937,78,817
1607020625.9138,77,787
1607020626.9036,78,771
1607020628.0344,78,750
1607020628.9138,78,744
1607020629.9037,79,756
1607020630.8936,79,834
1607020631.9353,79,836
1607020632.9040,79,830
1607020633.8938,78,856
1607020634.9137,77,792
1607020635.9037,77,763
1607020636.9723,77,753
1607020637.9440,78,767
1607020638.9039,78,796
1607020639.8935,78,833
1607020640.9369,77,913
1607020642.0446,76,811
1607020642.8938,76,762
1607020643.9137,77,745
1607020644.9035,77,718
1607020645.9452,78,705
1607020646.9140,80,717
1607020647.9036,80,908
1607020648.8935,79,920
1607020649.9136,78,924
1607020651.0724,77,872
1607020651.8937,76,861
1607020652.9435,75,777
1607020653.9035,75,737
1607020654.9448,76,723
1607020655.9136,77,735
1607020656.9037,78,978
1607020657.8934,77,990
1607020658.9135,75,1023
1607020659.9838,74,943
1607020660.8940,72,865
1607020661.9136,72,740
1607020662.9034,73,693
1607020663.8934,75,680
1607020664.9138,76,729
1607020665.9036,77,834
1607020666.8936,76,960
1607020667.9136,75,953
1607020668.9857,74,869
1607020669.8937,73,818
1607020670.9437,74,732
1607020671.9035,76,720
1607020672.8935,77,706
1607020673.9976,78,758
1607020674.9036,78,813
1607020675.8935,78,862
1607020676.9137,77,867
1607020677.9838,77,834
1607020678.8935,76,793
1607020679.9136,76,727
1607020680.9035,77,701
1607020681.9143,79,708
1607020682.9937,80,734
1607020683.9035,80,768
1607020684.8935,80,805
1607020685.9134,80,824
1607020686.9222,79,822
1607020687.8937,79,755
1607020688.9135,79,689
1607020689.9034,81,694
1607020690.8934,81,749
1607020691.9932,81,762
1607020692.9035,81,776
1607020693.8934,81,805
1607020694.9132,81,757
1607020695.9033,81,727
1607020697.0055,81,685
1607020697.9135,82,690
1607020698.9033,83,736
1607020699.8932,82,868
1607020700.9380,81,913
1607020701.9339,79,827
1607020702.8934,78,791
1607020703.9433,78,742
1607020704.9632,79,750
1607020706.0028,79,724
1607020706.9136,80,723
1607020707.9033,81,749
1607020708.8931,81,815
1607020709.9343,80,849
1607020711.0430,79,866
1607020711.8934,78,815
1607020712.9133,77,781
1607020713.9032,78,728
1607020715.0048,78,723
1607020715.9134,80,740
1607020716.9033,80,826
1607020717.8931,79,830
1607020718.9141,78,825
1607020720.0137,78,743
1607020720.8933,79,722
1607020721.9132,80,687
1607020722.9043,81,708
1607020723.9443,81,775
1607020724.9135,82,811
1607020725.9035,80,848
1607020726.8931,79,908
1607020727.9131,78,780
1607020729.0420,78,679
1607020729.8932,81,656
1607020730.9131,87,623
1607020731.9031,89,624
1607020732.9432,90,647
1607020733.9135,91,688
1607020734.9034,91,788
1607020735.8932,89,838
1607020736.9432,87,872
1607020737.9525,80,905
1607020738.8934,79,785
1607020739.8832,79,730
1607020740.9031,80,691
1607020741.9143,80,694
1607020743.0242,81,712
1607020743.9032,82,806
1607020744.8929,81,907
1607020745.8830,79,915
