Time,HR,RR
1604492901.3036,82,775
1604492902.2930,82,650
1604492903.3130,85,625
1604492904.3916,86,644
1604492905.2930,87,737
1604492906.3129,87,811
1604492907.3029,86,912
1604492908.3229,83,806
1604492909.3129,82,823
1604492910.3328,81,819
1604492911.2939,80,802
1604492912.3129,80,790
1604492913.3822,79,775
1604492914.2933,79,771
1604492915.3130,79,761
1604492916.3028,79,750
1604492917.3216,80,776
1604492918.4003,80,791
1604492919.3029,79,794
1604492920.2929,79,750
1604492921.3129,80,677
1604492922.4224,80,675
1604492923.2941,82,718
1604492924.3130,82,780
1604492925.3028,82,724
1604492926.2928,82,743
1604492927.4323,83,684
1604492928.3029,83,708
1604492929.2929,84,679
1604492930.3129,85,739
1604492931.3240,85,708
1604492932.2931,85,738
1604492933.3128,84,720
1604492934.3027,84,752
1604492935.2928,84,717
1604492936.3934,84,744
1604492937.3029,84,683
1604492938.2928,86,651
1604492939.3128,87,671
1604492940.3249,88,706
1604492941.4623,88,770
1604492942.3128,87,773
