Time,HR,RR
1604495693.8579,84,801
1604495694.8433,84,nan
1604495695.8318,83,740
1604495696.8517,83,769
1604495697.8419,83,782
1604495698.8321,82,802
1604495699.8517,82,819
1604495700.8418,81,797
1604495701.8623,80,833
1604495702.9707,80,829
1604495703.8419,79,819
1604495704.8318,78,792
1604495705.8519,78,791
1604495706.8417,78,790
1604495707.9506,78,765
1604495708.8521,78,828
1604495709.8717,78,858
1604495710.8316,78,847
1604495711.9095,77,851
1604495712.8420,76,833
1604495713.8317,76,861
1604495714.8517,76,883
1604495715.8415,75,892
1604495716.9508,75,889
1604495717.8520,74,881
1604495718.8418,73,869
1604495719.8316,73,846
1604495720.8516,73,815
1604495721.8419,73,845
1604495722.8318,73,827
1604495723.8818,73,846
1604495724.8415,73,860
1604495725.9414,73,873
1604495726.8519,73,840
1604495727.8416,73,866
1604495728.8317,73,848
1604495729.8521,73,802
1604495730.9509,73,828
1604495731.8319,73,825
1604495732.8516,73,848
1604495733.8416,73,841
1604495734.8834,73,855
1604495735.8518,73,822
