Time,GSR,Temp(C)
1604495692.6155,222,33.00
1604495693.4848,223,33.06
1604495694.3847,213,33.06
1604495695.2541,205,33.00
1604495696.1916,205,33.00
1604495697.0240,207,33.00
1604495697.8939,210,33.00
1604495698.7941,215,33.00
1604495699.6640,218,33.00
1604495700.6569,220,33.00
1604495701.4340,218,32.94
1604495702.3688,216,32.94
1604495703.2041,216,32.94
1604495704.0740,216,32.94
1604495704.9741,218,32.94
1604495705.8439,219,32.94
1604495706.8372,221,32.94
1604495707.6140,222,32.94
1604495708.5507,222,32.94
1604495709.3840,226,32.94
1604495710.2539,226,32.94
1604495711.1542,221,32.88
1604495712.0239,217,32.88
1604495713.0103,215,32.88
1604495713.7940,216,32.88
1604495714.6710,218,32.88
1604495715.5640,220,32.88
1604495716.4340,221,32.88
1604495717.3341,214,32.88
1604495718.2039,210,32.88
1604495719.1941,206,32.88
1604495719.9739,205,32.88
1604495720.8508,202,32.88
1604495721.7439,199,32.88
1604495722.6141,197,32.88
1604495723.4841,198,32.88
1604495724.3838,201,32.88
1604495725.3725,205,32.88
1604495726.1538,206,32.88
1604495727.0238,199,32.81
1604495727.8939,198,32.88
1604495728.7938,196,32.88
1604495729.6642,193,32.88
1604495730.5639,193,32.81
1604495731.5229,196,32.88
1604495732.3338,198,32.88
1604495733.2038,200,32.81
1604495734.0741,202,32.81
1604495734.9738,203,32.88
1604495735.8440,202,32.88
1604495736.7438,198,32.88