Time,HR,RR
1604521037.7037,85,707
1604521038.7227,85,689
1604521039.7112,85,674
1604521040.7907,86,721
1604521041.7219,86,728
1604521042.7112,86,689
1604521043.7012,86,673
1604521044.7211,87,718
1604521045.9205,87,745
1604521046.7013,86,754
1604521047.7511,85,790
1604521048.7711,84,799
1604521049.7607,83,756
1604521050.7212,83,763
1604521051.7114,83,751
1604521052.7010,82,815
1604521053.7209,82,769
1604521054.8005,81,799
1604521055.7013,81,763
1604521056.7210,80,751
1604521057.7110,81,752
1604521058.7604,81,822
1604521059.7212,80,766
1604521060.7112,80,780
1604521061.7016,80,749
1604521062.7209,80,709
1604521063.8235,81,704
1604521064.7311,82,695
1604521065.7210,83,673
1604521066.7109,85,655
1604521067.7009,87,624
1604521068.8000,91,604
1604521069.7110,93,586
1604521070.7009,95,592
1604521071.7208,97,619
1604521072.7909,97,798
1604521073.7012,95,825
1604521074.7210,87,857
1604521075.7410,84,831
1604521076.7009,83,780
1604521077.7989,82,730
1604521078.7110,82,nan
1604521079.7009,82,744
1604521080.7209,82,1358
1604521081.7299,84,662
1604521082.7014,87,631
1604521083.7211,88,631
1604521084.7109,91,633
1604521085.7009,92,662
1604521086.7728,92,675
1604521087.7110,92,703
1604521088.7009,91,701
1604521089.7208,91,790
1604521090.7380,88,817
1604521091.8200,86,861
1604521092.7209,84,835
1604521093.7109,83,827
1604521094.7307,82,809
1604521095.7419,81,781
1604521096.7112,80,759
1604521097.7610,80,646
1604521098.7208,80,629
1604521099.7319,80,613
