Time,HR,RR
1606923669.9498,67,966
1606923671.0040,67,958
1606923671.9579,66,896
1606923672.9476,66,920
1606923673.9375,66,895
1606923674.9275,67,930
1606923675.9985,67,1003
1606923676.9076,66,906
1606923677.9275,66,965
1606923678.9175,66,1054
1606923679.9417,66,1058
1606923680.9280,65,940
1606923681.9177,65,981
1606923682.9076,64,1101
1606923683.9274,64,1068
1606923685.0075,63,1018
1606923685.9077,63,1053
1606923686.9276,62,1047
1606923687.9174,62,1005
1606923688.9074,62,1041
1606923690.0173,62,1080
1606923690.9177,61,957
1606923691.9076,61,1019
1606923692.9275,61,1066
1606923693.9465,61,1030
1606923694.9077,61,984
1606923695.9277,61,1062
1606923696.9176,61,1112
1606923697.9076,60,999
1606923699.0090,60,1041
1606923699.9177,60,1013
1606923700.9075,60,978
1606923701.9275,60,1022
1606923702.9389,60,1007
1606923704.0466,60,916
1606923704.9577,61,987
1606923705.9476,61,1029
1606923706.9375,61,945
1606923708.0160,62,976
1606923708.9179,62,932
1606923709.9074,62,971
1606923710.9276,62,912
1606923711.9174,63,881
1606923713.0182,63,839
1606923713.9277,64,872
1606923714.9174,65,925
1606923715.9074,65,1002
1606923716.9782,64,1080
1606923717.9178,64,933
1606923718.9074,65,868
1606923719.9874,65,904
1606923720.9174,65,994
1606923722.0268,65,988
1606923722.9276,65,nan
1606923723.9174,65,1069
1606923724.9074,64,1151
1606923725.9493,64,1127
1606923727.0565,63,1039
1606923727.9077,62,1056
1606923728.9275,62,985
1606923729.9174,62,1036
1606923730.9550,61,1041
1606923731.9276,61,994
1606923732.9175,61,1016
1606923733.9073,61,1089
1606923734.9460,61,1029
1606923736.0259,61,969
1606923736.9075,61,1059
1606923737.9575,61,1108
1606923738.9474,60,1031
1606923739.9548,60,1047
1606923740.9277,60,1035
1606923741.9476,60,1012
1606923742.9074,60,1045
1606923743.9274,60,1010
1606923745.0277,60,1009
1606923745.9076,60,1061
1606923746.9274,60,1036
1606923747.9173,60,1047
1606923748.9580,60,1113
1606923749.9278,59,1031
1606923750.9175,59,1067
1606923751.9074,59,1061
1606923752.8974,59,953
1606923753.9694,59,1031
1606923754.9074,60,1085
1606923755.8974,59,941
1606923756.9174,60,996
1606923757.9074,60,1065
1606923759.0350,60,976
1606923759.9174,60,976
1606923760.9074,60,1035
1606923761.9273,60,1021
1606923762.9684,60,1030
1606923763.9076,60,1160
1606923764.8974,60,1067
1606923765.9174,59,1088
1606923766.9298,59,1107
1606923767.9779,59,1031
1606923768.9176,59,1069
1606923769.9074,59,1033
1606923770.8974,59,974
1606923771.9768,59,1022
1606923772.9376,59,1031
1606923773.8975,59,906
1606923774.9474,60,977
1606923775.9074,60,1099
1606923777.0082,60,1010
1606923777.9176,60,1088
1606923778.9074,60,1076
1606923779.8975,60,1028
1606923780.9173,59,1069
1606923781.9077,59,1042
1606923782.8974,59,1026
1606923783.9174,59,1057
1606923784.9072,59,1022
1606923785.9770,59,1014
1606923786.9178,59,1036
1606923787.9374,59,970
1606923788.8973,60,1053
1606923789.9173,60,1089
1606923790.9897,59,968
1606923791.8975,60,1011
1606923792.9174,60,949
1606923793.9073,60,915
1606923794.9162,61,1025
1606923795.9174,61,962
1606923796.9075,61,889
1606923797.8973,62,1026
1606923798.9172,62,1052
1606923800.0205,62,1026
1606923800.8975,61,1056
1606923801.9174,61,1011
1606923802.9072,61,940
1606923803.9180,62,969
1606923805.0246,62,909
1606923805.9373,62,959
1606923806.8973,63,936
1606923807.9172,63,859
1606923808.9850,64,984
1606923809.8977,64,1114
1606923810.9173,63,1009
1606923811.9072,63,923
1606923812.8972,63,856
1606923814.0051,64,838
1606923814.9074,64,911
1606923815.8973,65,1068
1606923816.9171,64,908
1606923817.9264,65,938
1606923818.8977,65,996
1606923819.9174,65,997
1606923820.9372,64,1030
1606923821.9272,64,895
1606923823.0003,64,890
1606923823.9073,65,959
1606923824.8974,65,1016
1606923825.9172,64,1026
1606923826.9269,64,1008
1606923828.0371,64,858
1606923828.9174,64,867
1606923829.9079,65,1051
1606923830.8972,65,998
1606923831.9685,64,1022
1606923832.9073,64,1030
1606923833.8974,63,936
1606923834.9173,63,915
1606923835.9071,63,907
1606923837.0095,64,1037
1606923837.9473,64,960
1606923838.9371,64,919
1606923839.8972,64,954
1606923840.9363,64,1018
1606923842.0484,64,944
1606923842.8973,64,823
1606923843.9174,65,855
1606923844.9072,65,869
1606923846.0086,66,858
1606923846.9176,66,953
1606923847.9073,66,1071
1606923848.8972,66,1036
1606923849.9398,65,1002
1606923851.0480,65,1031
1606923851.8974,64,973
1606923852.9174,64,878
1606923853.9072,65,743
1606923854.9458,68,755
1606923855.9176,70,730
1606923856.9074,71,711
1606923857.8972,73,791
1606923858.9172,74,697
1606923860.0242,75,730
1606923860.8974,77,752
1606923861.9173,77,820
1606923862.9072,77,814
1606923863.9784,77,730
1606923864.9174,78,681
1606923865.9072,79,691
1606923866.9273,80,847
1606923867.9172,80,961
1606923868.9586,79,998
1606923869.8974,74,1003
1606923870.9473,73,994
1606923871.9371,72,978
1606923872.9510,71,990
1606923874.0566,70,996
1606923874.9373,69,990
1606923875.8972,68,945
1606923876.9170,68,1005
1606923877.9873,67,899
1606923878.8973,67,973
1606923879.9172,67,1052
1606923880.9070,66,954
1606923881.8971,66,944
1606923883.0580,66,1037
1606923883.9072,65,868
1606923884.8971,65,936
1606923885.9170,66,994
1606923886.9584,65,1004
1606923887.8975,65,758
1606923888.9172,67,736
1606923889.9070,68,703
1606923890.8971,70,734
1606923891.9664,72,1147
1606923892.9071,72,1113
1606923893.8970,72,1088
1606923894.9170,70,1077
1606923895.9070,67,1025
1606923896.8972,66,935
1606923897.9172,65,833
1606923898.9070,66,822
1606923899.8971,67,1042
1606923900.9666,67,1098
1606923901.9073,66,1113
