Time,ECG
1606923670.8528,3095
1606923670.8573,3995
1606923670.8595,4567
1606923670.8617,5278
1606923670.8639,5845
1606923670.8661,6266
1606923670.8678,6713
1606923670.8698,7129
1606923670.8718,7692
1606923670.8738,8632
1606923670.8759,9477
1606923670.8781,9400
1606923670.8803,8244
1606923670.8829,7321
1606923670.8855,7871
1606923670.8871,8842
1606923670.8888,9053
1606923670.8907,9115
1606923670.8928,9410
1606923670.8948,9555
1606923670.8968,9606
1606923670.8988,9761
1606923670.9008,9890
1606923670.9028,9955
1606923670.9048,10044
1606923670.9067,10144
1606923670.9087,10228
1606923670.9107,10307
1606923670.9127,10381
1606923670.9147,10457
1606923670.9167,10522
1606923670.9187,10589
1606923670.9207,10658
1606923670.9226,10718
1606923670.9247,10771
1606923670.9267,10826
1606923670.9287,10893
1606923670.9307,10953
1606923670.9327,10979
1606923670.9347,10986
1606923670.9367,11001
1606923670.9387,10991
1606923670.9407,10926
1606923670.9427,10847
1606923670.9447,10761
1606923670.9468,10632
1606923670.9487,10465
1606923670.9507,10333
1606923670.9527,10259
1606923670.9547,10168
1606923670.9569,10065
1606923670.9587,10022
1606923670.9606,9991
1606923670.9626,9936
1606923670.9646,9910
1606923670.9666,9898
1606923670.9686,9862
1606923670.9707,9823
1606923670.9726,9783
1606923670.9746,9733
1606923670.9767,9701
1606923670.9786,9677
1606923670.9806,9615
1606923670.9826,9551
1606923670.9846,9517
1606923670.9866,9465
1606923670.9886,9395
1606923670.9906,9340
1606923670.9926,9297
1606923670.9946,9228
1606923670.9966,9142
1606923670.9986,9084
1606923671.0006,9039
1606923671.3904,8972
1606923671.3913,8900
1606923671.3938,8842
1606923671.3964,8787
1606923671.3984,8718
1606923671.4004,8649
1606923671.4025,8586
1606923671.4044,8519
1606923671.4064,8445
1606923671.4084,8383
1606923671.4104,8330
1606923671.4124,8273
1606923671.4144,8192
1606923671.4163,8094
1606923671.4183,8027
1606923671.4203,7984
1606923671.4223,7914
1606923671.4244,7838
