Time,GSR,Temp(C)
1607018753.5930,90,34.94
1607018755.2430,79,34.94
1607018756.8928,76,34.94
1607018758.5428,77,34.94
1607018760.1926,78,34.88
1607018761.8424,74,34.88
1607018763.4924,72,34.88
1607018765.1424,74,34.88
1607018766.7924,77,34.88
1607018768.4423,79,34.81
1607018770.0922,82,34.81
1607018771.7421,84,34.81
1607018773.4192,86,34.81
1607018775.0794,87,34.81
1607018776.7597,88,34.81
1607018778.4358,86,34.69
1607018780.1159,76,34.50
1607018781.6421,71,34.38
1607018783.2919,71,34.25
1607018784.9416,74,34.13
1607018786.5917,73,34.06
1607018788.2418,74,34.06
1607018789.8915,76,34.00
1607018791.5416,79,33.94
1607018793.1915,81,33.88
1607018794.8415,82,33.81
1607018796.4914,84,33.81
1607018798.1413,84,33.75
1607018799.7914,86,33.75
1607018801.4412,87,33.69
1607018803.1207,88,33.69
1607018804.7698,89,33.63
1607018806.4873,90,33.63
1607018808.1585,90,33.56
1607018809.6913,91,33.56
1607018811.3411,92,33.50
1607018812.9910,92,33.50
1607018814.6710,93,33.50
1607018816.2910,93,33.44
1607018817.9408,93,33.44
1607018819.5908,94,33.38
1607018821.2408,94,33.38
1607018822.8906,95,33.31
1607018824.5405,95,33.31
1607018826.1904,95,33.31
1607018827.8404,95,33.25
1607018829.5500,95,33.25
1607018831.1780,95,33.19
1607018832.8797,95,33.19
1607018834.5593,95,33.19
1607018836.0903,95,33.13
1607018837.7404,96,33.06
1607018839.3902,96,33.06
1607018841.0401,93,33.06
1607018842.6601,90,33.06
1607018844.3101,89,33.00
1607018845.9598,90,33.00
1607018847.6398,91,33.00
1607018849.2597,92,32.94
1607018850.9097,93,32.94
1607018852.5596,92,32.94
1607018854.2396,91,32.94
1607018855.8963,89,32.88
1607018857.5363,89,32.88
1607018859.2465,89,32.88
1607018860.9268,90,32.81
1607018862.4596,89,32.81
1607018864.1093,86,32.81
1607018865.7592,85,32.81
1607018867.4092,83,32.75
1607018869.0590,82,32.75
1607018870.7090,82,32.75
1607018872.3891,82,32.75
1607018874.0090,83,32.69
1607018875.6589,84,32.69
1607018877.3088,82,32.63
1607018878.9588,80,32.63
1607018880.6399,81,32.69
1607018882.2588,82,32.63
1607018883.9395,83,32.63
1607018885.5880,83,32.63
1607018887.2967,81,32.56
1607018888.9771,81,32.56
1607018890.5086,82,32.56
1607018892.1585,83,32.56
1607018893.8084,84,32.56
1607018895.4583,85,32.50
1607018897.1082,86,32.50
1607018898.7582,87,32.50
1607018900.4081,88,32.50
1607018902.0580,89,32.44
1607018903.7080,89,32.44
1607018905.3579,89,32.44
1607018907.0078,90,32.44
1607018908.6577,90,32.44
1607018910.3077,91,32.44
1607018911.9960,91,32.38
1607018913.6945,92,32.38
1607018915.3465,92,32.38
1607018916.9076,92,32.38
1607018918.5576,93,32.38
1607018920.2075,92,32.38
1607018921.8576,93,32.31
1607018923.5074,93,32.31
1607018925.1574,93,32.31
1607018926.8073,93,32.31
1607018928.4572,94,32.31
1607018930.1071,94,32.25
1607018931.7871,94,32.31
1607018933.4070,94,32.25
1607018935.0569,95,32.25
1607018936.7069,95,32.25
1607018938.3568,96,32.25
1607018940.0635,96,32.25
1607018941.7728,96,32.25
1607018943.4230,97,32.19
1607018944.9569,97,32.19
1607018946.6069,98,32.19
1607018948.2568,98,32.19
1607018949.9066,98,32.19
1607018951.5568,99,32.19
1607018953.2065,99,32.19
1607018954.8564,99,32.13
1607018956.5064,100,32.13
1607018958.1563,100,32.13
1607018959.8062,100,32.13
1607018961.4562,101,32.13
1607018963.1061,101,32.13
1607018964.7560,101,32.06
1607018966.4059,102,32.06
1607018968.1133,103,32.06
1607018969.7644,103,32.06
1607018971.4733,103,32.06
1607018973.0060,104,32.06
1607018974.6559,104,32.06
1607018976.3058,104,32.00
1607018977.9558,105,32.06
1607018979.6057,105,32.00
1607018981.2557,106,32.00
1607018982.9055,106,32.00
1607018984.5554,106,32.00
1607018986.2053,107,32.00
1607018987.8552,107,32.00
1607018989.8187,107,32.00
1607018991.2883,108,32.00
1607018992.8051,108,31.94
1607018994.5423,108,31.94
1607018996.1632,108,31.94
1607018997.8708,109,31.94
1607018999.4051,110,31.88
1607019001.0550,110,31.94
1607019002.7050,110,31.88
1607019004.3549,111,31.88
1607019006.0047,111,31.88
1607019007.6547,112,31.88
1607019009.3047,112,31.88
1607019010.9546,112,31.88
1607019012.6045,113,31.88
1607019014.2545,113,31.88
1607019015.9343,113,31.88
1607019017.5844,114,31.81
1607019019.2342,114,31.81
1607019020.8842,114,31.81
1607019022.5625,115,31.81
1607019024.2430,115,31.81
1607019025.9227,116,31.81
1607019027.6026,116,31.81
1607019029.1342,116,31.75
1607019030.7839,116,31.75
1607019032.4338,116,31.75
1607019034.0837,116,31.75
1607019035.7337,117,31.75
1607019037.3837,116,31.75
1607019039.0335,117,31.75
1607019040.6835,117,31.69
1607019042.3334,118,31.69
1607019043.9834,118,31.69
1607019045.6335,118,31.69
1607019047.2833,118,31.69
1607019048.9336,118,31.63
1607019050.5832,118,31.63
1607019052.2926,117,31.63
1607019053.9731,113,31.63
1607019055.6513,111,31.56
1607019057.1832,111,31.63