Time,HR,RR
1607018753.8733,79,716
1607018754.8956,80,685
1607018756.0057,81,708
1607018756.8706,81,805
1607018757.8606,81,745
1607018758.8503,81,732
1607018759.8943,82,689
1607018760.8605,83,653
1607018761.8500,85,606
1607018762.8701,87,625
1607018763.8600,88,786
1607018764.9691,88,952
1607018765.8703,82,1016
1607018766.8602,75,987
1607018767.8500,74,859
1607018768.8997,74,814
1607018769.8904,74,806
1607018770.8801,74,860
1607018771.8700,74,976
1607018772.8603,73,1000
1607018773.9398,72,1047
1607018774.8702,71,1074
1607018775.8598,69,994
1607018776.8496,68,872
1607018777.8697,68,834
1607018779.0021,69,792
1607018779.8501,70,871
1607018780.8697,70,1031
1607018781.8596,69,1017
1607018782.9652,69,1130
1607018783.8695,67,1066
1607018784.9192,66,937
1607018785.8494,66,921
1607018786.8695,66,889
1607018787.9404,67,828
1607018788.8496,67,856
1607018789.8694,68,928
1607018790.8592,68,956
1607018791.9005,68,1040
1607018792.8696,67,1047
1607018793.8593,66,969
1607018794.8492,66,949
1607018795.8874,66,926
1607018796.9765,66,861
1607018797.8493,66,888
1607018798.8692,67,866
1607018799.8590,67,916
1607018800.8690,67,957
1607018801.8694,67,953
1607018802.8892,67,883
1607018803.8791,67,878
1607018804.8689,67,850
1607018805.9490,68,837
1607018806.8493,68,883
1607018807.8989,69,930
1607018808.8588,69,934
1607018809.8674,68,911
1607018810.9504,68,896
1607018811.8589,68,843
1607018812.8488,68,847
1607018813.8687,69,863
1607018814.8777,69,869
1607018815.8488,69,849
1607018816.8689,70,893
1607018817.8585,70,887
1607018818.8484,69,861
1607018819.9783,69,863
1607018820.8586,70,858
1607018821.8486,70,839
1607018822.8683,70,831
1607018823.8759,71,814
1607018824.9882,71,830
1607018825.8686,71,856
1607018826.8583,72,868
1607018827.8482,71,910
1607018828.9473,71,907
1607018829.8583,71,884
1607018830.8482,71,873
1607018831.8682,71,873
1607018832.8803,70,897
1607018833.9862,70,840
1607018834.8982,70,855
1607018835.8885,70,872
1607018836.8780,71,876
1607018837.8979,71,911
1607018838.8582,70,948
1607018839.8481,69,824
1607018840.8678,69,772
1607018841.8578,70,792
1607018842.9838,71,911
1607018843.8679,71,1088
1607018844.8577,70,1064
1607018845.8475,69,1030
1607018846.9022,67,921
1607018847.8579,68,778
1607018848.8477,69,721
1607018849.8675,70,800
1607018850.8573,71,874
1607018851.9350,71,963
1607018852.8674,71,1037
1607018853.8574,69,1006
1607018854.8472,68,857
1607018855.8969,68,790
1607018856.8575,69,793
1607018857.8473,70,833
1607018858.8672,71,892
1607018859.8570,71,941
1607018860.9274,70,994
1607018861.8675,69,884
1607018862.8570,69,813
1607018863.8469,69,794
1607018864.8669,70,830
1607018866.0037,70,936
1607018866.8470,70,948
1607018867.8669,69,929
1607018868.8868,69,830
1607018869.9249,69,790
1607018870.8672,71,752
1607018871.8570,72,825
1607018872.8468,72,936
1607018873.8667,72,1071
1607018874.9382,71,997
1607018875.8467,70,923
1607018876.8667,69,840
1607018877.8565,70,742
1607018878.8959,71,745
1607018879.8669,72,828
1607018880.8567,73,921
1607018881.8465,73,1015
1607018882.8665,72,1042
1607018883.9379,70,945
1607018884.8466,69,783
1607018885.8666,70,744
1607018886.8863,71,716
1607018887.8661,73,750
1607018888.9778,74,942
1607018889.8564,73,965
1607018890.8462,72,955
1607018891.8661,72,925
1607018892.9354,71,855
1607018893.8463,71,829
1607018894.8662,72,795
1607018895.8561,72,817
1607018896.8461,73,931
1607018897.9480,72,954
1607018898.8560,72,980
1607018899.8459,71,998
1607018900.8657,70,963
1607018901.8858,69,918
1607018902.8761,69,820
1607018903.8659,69,784
1607018904.8558,70,789
1607018905.8456,71,822
1607018906.9549,71,948
1607018907.8857,71,1030
1607018908.8455,69,1019
1607018909.8654,68,882
1607018910.8761,68,834
1607018911.9937,69,817
1607018912.8654,69,806
1607018913.8554,70,827
1607018914.8453,71,863
1607018915.9149,70,931
1607018916.8555,70,932
1607018917.8473,69,906
1607018918.8653,69,825
1607018919.8737,69,nan
1607018920.9859,70,773
1607018921.8654,71,827
1607018922.8552,71,1110
1607018923.8450,70,964
1607018924.8836,69,863
1607018925.8554,69,833
1607018926.8451,70,812
1607018927.8649,70,809
1607018928.8548,71,823
1607018929.9564,71,851
1607018930.8650,71,863
1607018931.8549,72,811
1607018932.8448,72,840
1607018933.8863,72,881
1607018934.8850,72,908
1607018935.8749,72,908
1607018936.8647,71,886
1607018937.8546,71,827
1607018938.9263,72,881
1607018939.8649,72,939
1607018940.8546,71,926
1607018941.8445,70,890
1607018942.8645,70,782
1607018943.9956,71,784
1607018944.8446,72,829
1607018945.8645,72,1052
1607018946.8545,72,1062
1607018947.9261,70,1039
1607018948.8645,69,995
1607018949.8545,68,931
1607018950.8442,68,821
1607018951.8642,69,769
1607018952.9353,70,854
1607018953.8445,71,976
1607018954.8642,70,1110
1607018955.8540,69,1050
1607018956.9038,68,932
1607018957.8642,68,857
1607018958.8541,68,758
1607018959.8439,69,746
1607018960.8639,70,770
1607018961.9352,72,840
1607018962.8442,72,917
1607018963.8639,72,952
1607018964.8538,71,955
1607018965.8631,70,868
1607018966.8641,70,841
1607018967.8838,70,830
1607018968.8737,71,831
1607018969.8635,71,831
1607018970.9327,72,885
1607018971.8440,72,958
1607018972.8636,71,965
1607018973.8536,71,1005
1607018974.8635,70,966
1607018975.9419,69,872
1607018976.8536,69,852
1607018977.8434,69,834
1607018978.8633,70,844
1607018979.8726,70,863
1607018980.8437,70,870
1607018981.8635,71,833
1607018982.8533,71,858
1607018983.8431,71,863
1607018984.9429,71,823
1607018985.8532,71,848
1607018986.8431,72,793
1607018987.8629,72,782
1607018989.2814,73,794
1607018990.3814,73,849
1607018990.9611,73,868
1607018991.8528,73,931
1607018992.8428,72,951
1607018993.9434,71,921
1607018994.8529,70,863
1607018995.8430,71,811
1607018996.8628,71,775
1607018997.8714,72,833
1607018998.9834,73,907
1607018999.8627,72,1072
1607019000.8827,71,1070
1607019001.8727,70,924
1607019002.8818,69,892
1607019003.8529,69,779
1607019004.8426,70,751
1607019005.8625,71,764
1607019006.8524,72,830
1607019007.9598,73,928
1607019008.8626,72,980
1607019009.8525,71,955
1607019010.8423,70,797
1607019011.9156,71,770
1607019012.8525,72,744
1607019013.8423,73,750
1607019014.8622,74,792
1607019015.8520,75,857
1607019016.9207,74,858
1607019017.8622,74,881
1607019018.8520,74,809
1607019019.8419,74,781
1607019020.8820,74,766
1607019021.8523,75,735
1607019022.8420,76,741
1607019023.8620,77,812
1607019024.8517,77,810
1607019025.9234,77,832
1607019026.8621,77,830
1607019027.8516,76,772
1607019028.8415,77,758
1607019029.8615,77,773
1607019030.9902,78,794
1607019031.8417,78,815
1607019032.8615,78,839
1607019033.8813,77,854
1607019034.9520,77,882
1607019035.8616,75,908
1607019036.8515,75,838
1607019037.8412,74,798
1607019038.8612,75,781
1607019039.9298,75,771
1607019040.8413,76,838
1607019041.8613,76,997
1607019042.8811,75,1037
1607019043.8604,73,956
1607019044.8616,72,919
1607019045.8511,71,883
1607019046.8411,71,797
1607019047.8610,72,801
1607019048.9315,72,862
1607019049.8412,73,1032
1607019050.8611,72,980
1607019051.8510,71,822
1607019052.8608,71,818
1607019053.9713,71,856
1607019054.8510,71,937
1607019055.8408,70,1007
1607019056.8607,69,944
